Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
19.669	12.849	22.874	7.208	3.244
19.675	12.867	22.917	7.208	3.235
19.680	12.892	22.953	7.208	3.235
19.686	12.910	22.977	7.224	3.244
19.691	12.922	23.008	7.233	3.252
19.697	12.934	23.038	7.241	3.252
19.702	12.959	23.081	7.249	3.260
19.708	12.977	23.118	7.241	3.260
19.714	12.989	23.148	7.265	3.268
19.719	13.007	23.184	7.274	3.260
19.725	13.019	23.215	7.274	3.268
19.730	13.026	23.245	7.282	3.268
19.736	13.050	23.282	7.274	3.268
19.741	13.062	23.312	7.282	3.276
19.747	13.080	23.349	7.298	3.276
19.752	13.099	23.379	7.298	3.276
19.758	13.111	23.410	7.323	3.293
19.764	13.123	23.440	7.306	3.293
19.769	13.141	23.477	7.323	3.301
19.775	13.153	23.513	7.339	3.293
19.780	13.172	23.544	7.355	3.301
19.786	13.184	23.574	7.339	3.301
19.791	13.202	23.617	7.339	3.301
19.797	13.214	23.647	7.347	3.309
19.802	13.233	23.678	7.364	3.301
19.808	13.245	23.708	7.364	3.301
19.813	13.257	23.739	7.372	3.317
19.819	13.275	23.775	7.396	3.317
19.825	13.287	23.812	7.380	3.317
19.830	13.306	23.842	7.396	3.326
19.836	13.312	23.872	7.396	3.317
19.841	13.330	23.897	7.413	3.317
19.847	13.336	23.933	7.421	3.342
19.852	13.360	23.970	7.421	3.334
19.858	13.373	24.000	7.421	3.326
19.863	13.391	24.037	7.429	3.326
19.869	13.403	24.055	7.446	3.334
19.875	13.415	24.098	7.429	3.334
19.880	13.427	24.134	7.446	3.334
19.886	13.433	24.159	7.462	3.342
19.891	13.452	24.189	7.446	3.350
19.897	13.464	24.226	7.470	3.350
19.902	13.488	24.262	7.478	3.350
19.908	13.488	24.299	7.470	3.350
19.913	13.506	24.323	7.478	3.350
19.919	13.513	24.347	7.478	3.358
19.924	13.525	24.396	7.495	3.358
19.930	13.537	24.420	7.511	3.366
19.936	13.555	24.451	7.511	3.366
19.941	13.555	24.475	7.519	3.366
19.947	13.586	24.506	7.511	3.375
19.952	13.586	24.548	7.511	3.375
19.958	13.604	24.573	7.511	3.366
19.963	13.616	24.603	7.536	3.375
19.969	13.616	24.640	7.536	3.375
19.974	13.634	24.670	7.527	3.375
19.980	13.647	24.700	7.552	3.383
19.986	13.659	24.719	7.527	3.391
19.991	13.671	24.755	7.568	3.383
19.997	13.689	24.780	7.568	3.383
20.002	13.689	24.822	7.552	3.383
20.008	13.707	24.853	7.560	3.383
20.013	13.726	24.883	7.577	3.407
20.019	13.720	24.914	7.585	3.383
20.024	13.738	24.938	7.577	3.407
20.030	13.756	24.968	7.593	3.399
20.035	13.756	24.999	7.577	3.407
20.041	13.774	25.023	7.601	3.399
20.047	13.780	25.060	7.593	3.407
20.052	13.793	25.090	7.585	3.407
20.058	13.811	25.114	7.593	3.399
20.063	13.811	25.157	7.618	3.407
20.069	13.829	25.181	7.626	3.399
20.074	13.835	25.206	7.609	3.407
20.080	13.841	25.236	7.618	3.424
20.085	13.847	25.267	7.618	3.424
20.091	13.866	25.309	7.634	3.416
20.097	13.866	25.315	7.642	3.424
20.102	13.878	25.352	7.626	3.416
20.108	13.890	25.370	7.642	3.416
20.113	13.902	25.425	7.642	3.424
20.119	13.902	25.431	7.650	3.416
20.124	13.927	25.468	7.634	3.416
20.130	13.939	25.504	7.667	3.424
20.135	13.945	25.535	7.659	3.424
20.141	13.945	25.553	7.667	3.440
20.146	13.969	25.595	7.650	3.424
20.152	13.969	25.620	7.667	3.440
20.158	13.975	25.644	7.683	3.440
20.163	13.987	25.669	7.683	3.432
20.169	13.987	25.705	7.675	3.432
20.174	14.006	25.717	7.675	3.440
20.180	14.006	25.754	7.667	3.440
20.185	14.030	25.778	7.683	3.440
20.191	14.030	25.815	7.683	3.432
20.196	14.036	25.839	7.675	3.448
20.202	14.042	25.863	7.683	3.440
20.208	14.048	25.894	7.683	3.440
20.213	14.061	25.912	7.675	3.457
20.219	14.073	25.942	7.683	3.448
20.224	14.073	25.967	7.691	3.448
20.230	14.085	26.003	7.683	3.440
20.235	14.085	26.022	7.699	3.448
20.241	14.097	26.058	7.699	3.457
20.246	14.103	26.064	7.708	3.448
20.252	14.109	26.113	7.699	3.465
20.257	14.121	26.137	7.699	3.448
20.263	14.127	26.149	7.708	3.440
20.269	14.127	26.186	7.708	3.440
20.274	14.146	26.216	7.708	3.448
20.280	14.146	26.235	7.699	3.457
20.285	14.152	26.259	7.716	3.448
20.291	14.158	26.290	7.716	3.465
20.296	14.164	26.314	7.708	3.457
20.302	14.182	26.326	7.699	3.440
20.307	14.182	26.350	7.708	3.457
20.313	14.194	26.393	7.708	3.448
20.319	14.194	26.411	7.724	3.457
20.324	14.207	26.436	7.699	3.448
20.330	14.219	26.460	7.716	3.457
20.335	14.225	26.484	7.716	3.457
20.341	14.225	26.509	7.716	3.465
20.346	14.231	26.539	7.716	3.448
20.352	14.243	26.551	7.699	3.457
20.357	14.249	26.588	7.716	3.448
20.363	14.261	26.606	7.708	3.448
20.368	14.261	26.630	7.716	3.448
20.374	14.268	26.667	7.724	3.448
20.380	14.286	26.685	7.708	3.465
20.385	14.286	26.704	7.724	3.465
20.391	14.298	26.722	7.708	3.457
20.396	14.310	26.752	7.699	3.465
20.402	14.310	26.771	7.716	3.457
20.407	14.310	26.789	7.708	3.457
20.413	14.328	26.819	7.708	3.457
20.418	14.334	26.844	7.699	3.457
20.424	14.341	26.868	7.708	3.448
20.430	14.341	26.880	7.724	3.448
20.435	14.353	26.911	7.699	3.448
20.441	14.353	26.929	7.708	3.457
20.446	14.365	26.959	7.708	3.440
20.452	14.371	26.978	7.691	3.448
20.457	14.377	26.996	7.699	3.448
20.463	14.389	27.020	7.699	3.440
20.468	14.401	27.038	7.716	3.448
20.474	14.408	27.063	7.691	3.440
20.479	14.426	27.081	7.716	3.457
20.485	14.432	27.099	7.716	3.448
20.491	14.432	27.118	7.699	3.448
20.496	14.438	27.142	7.699	3.457
20.502	14.444	27.166	7.708	3.457
20.507	14.456	27.191	7.699	3.457
20.513	14.468	27.209	7.699	3.448
20.518	14.468	27.227	7.708	3.457
20.524	14.481	27.245	7.691	3.457
20.529	14.487	27.264	7.699	3.440
20.535	14.493	27.288	7.699	3.457
20.541	14.493	27.306	7.699	3.448
20.546	14.499	27.331	7.716	3.457
20.552	14.511	27.349	7.699	3.440
20.557	14.517	27.367	7.716	3.440
20.563	14.529	27.398	7.691	3.440
20.568	14.541	27.404	7.699	3.448
20.574	14.535	27.422	7.699	3.440
20.579	14.548	27.440	7.691	3.440
20.585	14.541	27.471	7.708	3.448
20.590	14.548	27.483	7.699	3.457
20.596	14.560	27.501	7.675	3.448
20.602	14.566	27.519	7.683	3.440
20.607	14.578	27.538	7.691	3.440
20.613	14.584	27.562	7.691	3.432
20.618	14.596	27.568	7.683	3.432
20.624	14.590	27.592	7.691	3.440
20.629	14.608	27.617	7.699	3.432
20.635	14.602	27.635	7.683	3.440
20.640	14.608	27.653	7.691	3.432
20.646	14.627	27.665	7.691	3.440
20.652	14.633	27.690	7.675	3.424
20.657	14.639	27.696	7.675	3.432
20.663	14.645	27.714	7.667	3.432
20.668	14.651	27.720	7.675	3.440
20.674	14.657	27.745	7.691	3.440
20.679	14.663	27.757	7.667	3.432
20.685	14.669	27.787	7.675	3.440
20.690	14.669	27.793	7.675	3.424
20.696	14.675	27.818	7.675	3.424
20.701	14.675	27.830	7.667	3.424
20.707	14.694	27.848	7.675	3.424
20.713	14.700	27.860	7.650	3.424
20.718	14.700	27.879	7.659	3.432
20.724	14.706	27.891	7.659	3.440
20.729	14.706	27.909	7.659	3.416
20.735	14.724	27.927	7.675	3.424
20.740	14.718	27.933	7.659	3.416
20.746	14.724	27.958	7.650	3.424
20.751	14.730	27.970	7.659	3.424
20.757	14.736	27.988	7.650	3.424
20.763	14.748	28.000	7.667	3.407
20.768	14.748	28.025	7.659	3.416
20.774	14.755	28.031	7.642	3.424
20.779	14.755	28.043	7.650	3.424
20.785	14.773	28.073	7.634	3.416
20.790	14.773	28.067	7.659	3.416
20.796	14.779	28.092	7.642	3.416
20.801	14.779	28.098	7.642	3.416
20.807	14.785	28.116	7.626	3.407
20.812	14.791	28.128	7.626	3.416
20.818	14.797	28.140	7.634	3.416
20.824	14.803	28.165	7.642	3.407
20.829	14.803	28.177	7.626	3.407
20.835	14.815	28.183	7.626	3.407
20.840	14.809	28.201	7.626	3.416
20.846	14.822	28.220	7.634	3.407
20.851	14.828	28.226	7.626	3.399
20.857	14.822	28.238	7.618	3.407
20.862	14.840	28.250	7.618	3.399
20.868	14.840	28.262	7.609	3.416
20.874	14.828	28.280	7.626	3.399
20.879	14.840	28.286	7.609	3.399
20.885	14.840	28.299	7.618	3.407
20.890	14.840	28.317	7.609	3.399
20.896	14.852	28.335	7.618	3.391
20.901	14.852	28.335	7.601	3.399
20.907	14.858	28.353	7.593	3.399
20.912	14.858	28.366	7.601	3.399
20.918	14.864	28.378	7.585	3.399
20.923	14.858	28.390	7.601	3.399
20.929	14.864	28.408	7.593	3.375
20.935	14.870	28.402	7.601	3.383
20.940	14.870	28.427	7.593	3.391
20.946	14.876	28.433	7.593	3.391
20.951	14.876	28.445	7.593	3.399
20.957	14.876	28.457	7.568	3.375
20.962	14.876	28.475	7.568	3.391
20.968	14.882	28.475	7.585	3.391
20.973	14.882	28.481	7.585	3.391
20.979	14.889	28.500	7.577	3.375
20.985	14.889	28.506	7.577	3.383
20.990	14.889	28.518	7.577	3.383
20.996	14.895	28.530	7.560	3.391
21.001	14.895	28.542	7.568	3.375
21.007	14.901	28.560	7.560	3.366
21.012	14.901	28.554	7.552	3.375
21.018	14.907	28.567	7.552	3.375
21.023	14.907	28.579	7.552	3.366
21.029	14.901	28.591	7.536	3.375
21.034	14.907	28.603	7.544	3.375
21.040	14.913	28.597	7.544	3.366
21.046	14.901	28.621	7.536	3.358
21.051	14.901	28.634	7.527	3.366
21.057	14.895	28.640	7.527	3.358
21.062	14.907	28.652	7.544	3.358
21.068	14.901	28.646	7.536	3.358
21.073	14.913	28.664	7.527	3.358
21.079	14.901	28.670	7.519	3.366
21.084	14.901	28.688	7.519	3.366
21.090	14.913	28.688	7.519	3.358
21.096	14.901	28.688	7.511	3.358
21.101	14.901	28.707	7.503	3.342
21.107	14.907	28.719	7.503	3.350
21.112	14.919	28.725	7.511	3.350
21.118	14.907	28.731	7.503	3.350
21.123	14.895	28.737	7.495	3.358
21.129	14.901	28.743	7.495	3.334
21.134	14.901	28.755	7.470	3.342
21.140	14.907	28.761	7.486	3.342
21.145	14.901	28.767	7.478	3.326
21.151	14.901	28.774	7.486	3.350
21.157	14.901	28.780	7.478	3.334
21.162	14.895	28.780	7.470	3.342
21.168	14.901	28.792	7.478	3.334
21.173	14.895	28.804	7.462	3.334
21.179	14.889	28.804	7.454	3.326
21.184	14.889	28.810	7.462	3.326
21.190	14.882	28.816	7.454	3.334
21.195	14.882	28.822	7.429	3.326
21.201	14.882	28.828	7.437	3.326
21.207	14.882	28.841	7.437	3.326
21.212	14.870	28.841	7.421	3.317
21.218	14.870	28.847	7.413	3.317
21.223	14.870	28.847	7.413	3.309
21.229	14.864	28.865	7.405	3.309
21.234	14.858	28.865	7.413	3.309
21.240	14.858	28.871	7.405	3.317
21.245	14.858	28.871	7.388	3.293
21.251	14.846	28.883	7.388	3.309
21.256	14.840	28.883	7.380	3.309
21.262	14.840	28.889	7.380	3.309
21.268	14.846	28.895	7.396	3.309
21.273	14.834	28.907	7.380	3.301
21.279	14.840	28.907	7.380	3.293
21.284	14.828	28.901	7.372	3.301
21.290	14.828	28.907	7.364	3.285
21.295	14.822	28.907	7.355	3.285
21.301	14.815	28.914	7.364	3.285
21.306	14.815	28.926	7.355	3.285
21.312	14.809	28.932	7.355	3.268
21.318	14.809	28.932	7.331	3.268
21.323	14.797	28.926	7.347	3.268
21.329	14.785	28.932	7.323	3.276
21.334	14.791	28.938	7.331	3.276
21.340	14.773	28.938	7.323	3.268
21.345	14.767	28.944	7.323	3.268
21.351	14.767	28.938	7.298	3.268
21.356	14.761	28.956	7.298	3.260
21.362	14.755	28.950	7.298	3.252
21.367	14.748	28.956	7.298	3.260
21.373	14.742	28.950	7.282	3.252
21.379	14.736	28.956	7.282	3.244
21.384	14.724	28.944	7.265	3.252
21.390	14.718	28.956	7.249	3.244
21.395	14.712	28.956	7.249	3.235
21.401	14.706	28.956	7.233	3.227
21.406	14.694	28.962	7.233	3.235
21.412	14.688	28.962	7.241	3.227
21.417	14.675	28.956	7.241	3.227
21.423	14.663	28.968	7.224	3.219
21.429	14.657	28.974	7.216	3.211
21.434	14.645	28.962	7.233	3.211
21.440	14.627	28.962	7.192	3.211
21.445	14.627	28.950	7.192	3.211
21.451	14.608	28.962	7.175	3.203
21.456	14.596	28.962	7.167	3.194
21.462	14.578	28.962	7.159	3.203
21.467	14.572	28.950	7.151	3.194
21.473	14.566	28.962	7.151	3.186
21.478	14.554	28.956	7.134	3.186
21.484	14.535	28.956	7.134	3.178
21.490	14.517	28.950	7.118	3.170
21.495	14.499	28.950	7.118	3.162
21.501	14.493	28.944	7.110	3.162
21.506	14.475	28.938	7.110	3.162
21.512	14.456	28.944	7.110	3.170
21.517	14.444	28.932	7.077	3.162
21.523	14.432	28.938	7.069	3.154
21.528	14.408	28.938	7.052	3.162
21.534	14.389	28.932	7.052	3.137
21.540	14.377	28.932	7.044	3.145
21.545	14.365	28.920	7.028	3.129
21.551	14.334	28.914	7.011	3.129
21.556	14.316	28.914	7.020	3.121
21.562	14.298	28.914	6.987	3.129
21.567	14.286	28.907	6.987	3.113
21.573	14.261	28.895	6.979	3.104
21.578	14.249	28.895	6.954	3.113
21.584	14.225	28.883	6.954	3.104
21.589	14.207	28.889	6.930	3.088
21.595	14.188	28.877	6.921	3.096
21.601	14.164	28.871	6.930	3.080
21.606	14.152	28.859	6.897	3.072
21.612	14.134	28.865	6.897	3.072
21.617	14.103	28.847	6.872	3.063
21.623	14.091	28.841	6.872	3.047
21.628	14.067	28.841	6.839	3.055
21.634	14.054	28.834	6.831	3.047
21.639	14.030	28.816	6.831	3.039
21.645	14.012	28.810	6.807	3.022
21.651	13.994	28.804	6.782	3.022
21.656	13.963	28.798	6.790	3.014
21.662	13.945	28.780	6.782	3.014
21.667	13.920	28.780	6.749	3.006
21.673	13.908	28.774	6.733	2.998
21.678	13.890	28.761	6.725	2.998
21.684	13.872	28.749	6.708	2.981
21.689	13.847	28.731	6.692	2.973
21.695	13.823	28.725	6.676	2.957
21.700	13.805	28.725	6.643	2.965
21.706	13.780	28.707	6.651	2.965
21.712	13.762	28.688	6.626	2.957
21.717	13.738	28.676	6.626	2.949
21.723	13.732	28.664	6.594	2.932
21.728	13.707	28.652	6.569	2.932
21.734	13.695	28.646	6.569	2.932
21.739	13.665	28.627	6.553	2.916
21.745	13.640	28.615	6.528	2.908
21.750	13.622	28.597	6.520	2.900
21.756	13.616	28.591	6.487	2.883
21.762	13.592	28.573	6.487	2.883
21.767	13.567	28.560	6.471	2.875
21.773	13.537	28.548	6.438	2.867
21.778	13.525	28.530	6.430	2.859
21.784	13.506	28.518	6.413	2.859
21.789	13.482	28.500	6.405	2.842
21.795	13.470	28.481	6.381	2.834
21.800	13.446	28.469	6.364	2.826
21.806	13.427	28.457	6.348	2.809
21.811	13.409	28.439	6.307	2.818
21.817	13.397	28.414	6.307	2.809
21.823	13.373	28.390	6.291	2.793
21.828	13.360	28.378	6.266	2.785
21.834	13.336	28.366	6.233	2.769
21.839	13.318	28.341	6.250	2.769
21.845	13.306	28.329	6.225	2.760
21.850	13.287	28.299	6.192	2.752
21.856	13.269	28.293	6.192	2.744
21.861	13.263	28.274	6.168	2.744
21.867	13.239	28.238	6.127	2.736
21.873	13.220	28.226	6.110	2.719
21.878	13.220	28.207	6.094	2.711
21.884	13.190	28.189	6.078	2.711
21.889	13.172	28.153	6.069	2.703
21.895	13.159	28.146	6.061	2.687
21.900	13.141	28.116	6.029	2.670
21.906	13.123	28.092	6.004	2.678
21.911	13.111	28.073	5.971	2.662
21.917	13.092	28.061	5.963	2.662
21.922	13.080	28.031	5.947	2.646
21.928	13.050	28.013	5.938	2.646
21.934	13.044	27.988	5.914	2.629
21.939	13.032	27.964	5.897	2.629
21.945	13.013	27.933	5.873	2.613
21.950	12.995	27.915	5.857	2.605
21.956	12.977	27.891	5.832	2.605
21.961	12.971	27.872	5.832	2.597
21.967	12.952	27.842	5.799	2.572
21.972	12.952	27.818	5.799	2.572
21.978	12.922	27.787	5.783	2.556
21.984	12.910	27.763	5.758	2.564
21.989	12.898	27.739	5.750	2.547
21.995	12.879	27.714	5.701	2.539
22.000	12.879	27.696	5.693	2.531
22.006	12.855	27.659	5.676	2.531
22.011	12.843	27.617	5.644	2.506
22.017	12.831	27.599	5.635	2.515
22.022	12.825	27.562	5.635	2.506
22.028	12.806	27.538	5.619	2.490
22.033	12.794	27.507	5.594	2.490
22.039	12.782	27.489	5.570	2.482
22.045	12.770	27.446	5.562	2.465
22.050	12.752	27.416	5.545	2.465
22.056	12.739	27.392	5.512	2.449
22.061	12.727	27.337	5.504	2.449
22.067	12.709	27.325	5.480	2.441
22.072	12.691	27.294	5.447	2.441
22.078	12.697	27.270	5.455	2.416
22.083	12.672	27.239	5.439	2.408
22.089	12.666	27.197	5.422	2.408
22.095	12.642	27.172	5.414	2.392
22.100	12.618	27.130	5.381	2.384
22.106	12.624	27.093	5.381	2.375
22.111	12.593	27.057	5.357	2.384
22.117	12.581	27.020	5.332	2.359
22.122	12.569	26.990	5.316	2.359
22.128	12.557	26.959	5.283	2.351
22.133	12.538	26.904	5.291	2.343
22.139	12.526	26.880	5.283	2.343
22.144	12.508	26.850	5.259	2.326
22.150	12.490	26.813	5.234	2.334
22.156	12.478	26.783	5.209	2.326
22.161	12.453	26.746	5.201	2.318
22.167	12.447	26.710	5.193	2.293
22.172	12.435	26.685	5.193	2.285
22.178	12.411	26.643	5.160	2.277
22.183	12.398	26.606	5.136	2.285
22.189	12.380	26.564	5.144	2.269
22.194	12.362	26.527	5.111	2.261
22.200	12.344	26.490	5.111	2.261
22.206	12.319	26.448	5.078	2.253
22.211	12.307	26.393	5.070	2.244
22.217	12.301	26.381	5.062	2.236
22.222	12.277	26.344	5.029	2.236
22.228	12.264	26.296	5.021	2.228
22.233	12.240	26.271	5.005	2.220
22.239	12.228	26.235	4.996	2.212
22.244	12.222	26.192	4.972	2.203
22.250	12.191	26.156	4.980	2.195
22.255	12.179	26.113	4.939	2.187
22.261	12.167	26.076	4.956	2.187
22.267	12.155	26.046	4.923	2.179
22.272	12.131	25.991	4.906	2.179
22.278	12.112	25.961	4.898	2.162
22.283	12.106	25.924	4.882	2.154
22.289	12.088	25.863	4.874	2.154
22.294	12.064	25.851	4.857	2.146
22.300	12.064	25.802	4.833	2.138
22.305	12.039	25.748	4.808	2.146
22.311	12.021	25.729	4.808	2.130
22.317	12.009	25.687	4.808	2.113
22.322	11.990	25.650	4.783	2.113
22.328	11.966	25.608	4.767	2.113
22.333	11.954	25.547	4.751	2.105
22.339	11.942	25.522	4.743	2.089
22.344	11.930	25.480	4.734	2.097
22.350	11.899	25.425	4.718	2.080
22.355	11.887	25.401	4.702	2.080
22.361	11.869	25.358	4.702	2.080
22.366	11.838	25.321	4.677	2.072
22.372	11.832	25.279	4.677	2.056
22.378	11.814	25.212	4.661	2.056
22.383	11.796	25.194	4.652	2.048
22.389	11.783	25.151	4.636	2.048
22.394	11.765	25.084	4.620	2.031
22.400	11.753	25.072	4.603	2.031
22.405	11.735	25.005	4.579	2.031
22.411	11.717	24.981	4.579	2.023
22.416	11.692	24.944	4.571	2.015
22.422	11.674	24.889	4.562	2.007
22.428	11.662	24.859	4.546	2.007
22.433	11.650	24.804	4.530	2.007
22.439	11.625	24.767	4.521	1.990
22.444	11.619	24.737	4.513	1.990
22.450	11.595	24.664	4.497	1.982
22.455	11.583	24.646	4.489	1.982
22.461	11.558	24.597	4.472	1.966
22.466	11.540	24.548	4.456	1.966
22.472	11.534	24.512	4.439	1.966
22.477	11.503	24.451	4.448	1.949
22.483	11.491	24.427	4.431	1.949
22.489	11.467	24.384	4.423	1.941
22.494	11.455	24.317	4.407	1.949
22.500	11.443	24.299	4.382	1.933
22.505	11.418	24.238	4.382	1.925
22.511	11.406	24.220	4.374	1.933
22.516	11.388	24.165	4.366	1.917
22.522	11.369	24.098	4.366	1.917
22.527	11.351	24.073	4.341	1.900
22.533	11.339	24.019	4.349	1.900
22.539	11.315	23.982	4.325	1.900
22.544	11.296	23.946	4.300	1.892
22.550	11.278	23.879	4.276	1.892
22.555	11.260	23.854	4.284	1.876
22.561	11.242	23.793	4.259	1.884
22.566	11.236	23.769	4.267	1.884
22.572	11.217	23.732	4.259	1.884
22.577	11.193	23.665	4.243	1.868
22.583	11.181	23.641	4.235	1.868
22.588	11.156	23.580	4.218	1.859
22.594	11.132	23.525	4.218	1.868
22.600	11.120	23.495	4.210	1.851
22.605	11.108	23.440	4.210	1.859
22.611	11.077	23.398	4.202	1.835
22.616	11.065	23.373	4.186	1.835
22.622	11.053	23.306	4.177	1.835
22.627	11.035	23.282	4.161	1.835
22.633	11.010	23.233	4.153	1.835
22.638	10.980	23.172	4.145	1.827
22.644	10.980	23.148	4.128	1.818
22.650	10.962	23.087	4.128	1.818
22.655	10.937	23.038	4.112	1.802
22.661	10.925	23.014	4.112	1.810
22.666	10.901	22.947	4.112	1.802
22.672	10.882	22.892	4.104	1.802
22.677	10.864	22.880	4.095	1.794
22.683	10.852	22.807	4.087	1.802
22.688	10.834	22.777	4.071	1.794
22.694	10.809	22.746	4.063	1.777
22.699	10.797	22.679	4.055	1.777
22.705	10.767	22.649	4.046	1.769
22.711	10.748	22.600	4.038	1.769
22.716	10.730	22.539	4.030	1.761
22.722	10.712	22.521	4.022	1.761
22.727	10.688	22.472	4.005	1.761
22.733	10.669	22.405	3.989	1.753
22.738	10.657	22.387	3.997	1.753
22.744	10.639	22.320	3.981	1.745
22.749	10.608	22.259	3.964	1.753
22.755	10.602	22.253	3.981	1.736
22.761	10.584	22.180	3.964	1.736
22.766	10.560	22.143	3.956	1.736
22.772	10.541	22.113	3.956	1.720
22.777	10.517	22.046	3.948	1.728
22.783	10.499	21.997	3.940	1.728
22.788	10.481	21.961	3.915	1.720
22.794	10.456	21.918	3.899	1.720
22.799	10.432	21.869	3.899	1.712
22.805	10.414	21.821	3.915	1.712
22.810	10.401	21.790	3.899	1.712
22.816	10.365	21.742	3.891	1.704
22.822	10.347	21.675	3.882	1.704
22.827	10.334	21.656	3.882	1.687
22.833	10.304	21.602	3.874	1.696
22.838	10.286	21.553	3.866	1.687
22.844	10.268	21.498	3.858	1.687
22.849	10.243	21.480	3.850	1.679
22.855	10.231	21.413	3.825	1.671
22.860	10.219	21.370	3.833	1.679
22.866	10.182	21.321	3.825	1.671
22.872	10.176	21.291	3.825	1.671
22.877	10.146	21.236	3.817	1.663
22.883	10.127	21.181	3.801	1.655
22.888	10.103	21.145	3.801	1.655
22.894	10.091	21.114	3.784	1.646
22.899	10.067	21.054	3.801	1.655
22.905	10.048	21.005	3.776	1.646
22.910	10.024	20.950	3.760	1.646
22.916	10.006	20.932	3.751	1.646
22.921	9.981	20.877	3.760	1.646
22.927	9.957	20.822	3.760	1.630
22.933	9.939	20.774	3.751	1.630
22.938	9.902	20.749	3.735	1.638
22.944	9.896	20.694	3.735	1.630
22.949	9.866	20.652	3.702	1.622
22.955	9.847	20.603	3.710	1.630
22.960	9.817	20.548	3.710	1.614
22.966	9.799	20.506	3.702	1.614
22.971	9.774	20.475	3.702	1.614
22.977	9.756	20.414	3.694	1.605
22.983	9.732	20.360	3.678	1.614
22.988	9.707	20.317	3.686	1.605
22.994	9.689	20.268	3.670	1.605
22.999	9.659	20.213	3.661	1.589
23.005	9.647	20.195	3.645	1.597
23.010	9.622	20.140	3.629	1.597
23.016	9.604	20.092	3.637	1.581
23.021	9.580	20.043	3.629	1.581
23.027	9.555	20.000	3.612	1.573
23.032	9.531	19.946	3.620	1.573
23.038	9.519	19.897	3.612	1.564
23.044	9.488	19.842	3.604	1.581
23.049	9.470	19.812	3.588	1.556
23.055	9.452	19.751	3.596	1.564
23.060	9.427	19.702	3.588	1.564
23.066	9.409	19.653	3.588	1.556
23.071	9.379	19.598	3.563	1.548
23.077	9.360	19.556	3.563	1.548
23.082	9.330	19.495	3.555	1.556
23.088	9.318	19.446	3.555	1.540
23.094	9.287	19.391	3.538	1.548
23.099	9.269	19.349	3.547	1.548
23.105	9.251	19.300	3.530	1.540
23.110	9.220	19.251	3.522	1.524
23.116	9.196	19.203	3.522	1.524
23.121	9.178	19.148	3.514	1.524
23.127	9.153	19.118	3.498	1.524
23.132	9.135	19.051	3.489	1.532
23.138	9.111	19.014	3.506	1.532
23.143	9.092	18.971	3.498	1.515
23.149	9.068	18.917	3.481	1.515
23.155	9.044	18.874	3.489	1.507
23.160	9.025	18.825	3.481	1.507
23.166	9.007	18.777	3.465	1.507
23.171	8.977	18.740	3.473	1.499
23.177	8.959	18.704	3.440	1.499
23.182	8.940	18.655	3.440	1.491
23.188	8.916	18.606	3.448	1.483
23.193	8.892	18.570	3.432	1.483
23.199	8.873	18.515	3.416	1.491
23.205	8.855	18.478	3.416	1.483
23.210	8.831	18.436	3.407	1.483
23.216	8.812	18.393	3.391	1.483
23.221	8.782	18.363	3.407	1.483
23.227	8.764	18.302	3.399	1.474
23.232	8.745	18.265	3.391	1.474
23.238	8.721	18.223	3.391	1.466
23.243	8.703	18.186	3.391	1.474
23.249	8.678	18.137	3.366	1.474
23.254	8.666	18.101	3.358	1.450
23.260	8.636	18.064	3.350	1.458
23.266	8.624	18.034	3.350	1.450
23.271	8.599	17.985	3.358	1.450
23.277	8.575	17.942	3.342	1.450
23.282	8.557	17.906	3.334	1.442
23.288	8.538	17.863	3.350	1.458
23.293	8.514	17.821	3.326	1.442
23.299	8.496	17.796	3.317	1.433
23.304	8.478	17.748	3.301	1.433
23.310	8.459	17.705	3.309	1.433
23.316	8.435	17.675	3.285	1.425
23.321	8.417	17.644	3.276	1.409
23.327	8.392	17.602	3.276	1.425
23.332	8.368	17.559	3.276	1.417
23.338	8.350	17.522	3.268	1.409
23.343	8.338	17.492	3.260	1.409
23.349	8.313	17.449	3.260	1.401
23.354	8.295	17.419	3.235	1.401
23.360	8.277	17.376	3.244	1.401
23.365	8.258	17.340	3.252	1.392
23.371	8.234	17.303	3.235	1.392
23.377	8.210	17.273	3.219	1.392
23.382	8.185	17.236	3.235	1.392
23.388	8.173	17.194	3.211	1.392
23.393	8.149	17.163	3.203	1.376
23.399	8.131	17.121	3.203	1.376
23.404	8.106	17.090	3.194	1.376
23.410	8.088	17.054	3.194	1.376
23.415	8.064	17.017	3.186	1.368
23.421	8.051	16.987	3.170	1.368
23.427	8.027	16.938	3.162	1.368
23.432	8.003	16.907	3.162	1.352
23.438	7.978	16.877	3.145	1.360
23.443	7.966	16.840	3.145	1.352
23.449	7.948	16.798	3.137	1.343
23.454	7.917	16.780	3.129	1.343
23.460	7.899	16.737	3.121	1.335
23.465	7.893	16.707	3.113	1.335
23.471	7.857	16.670	3.113	1.327
23.476	7.844	16.633	3.096	1.327
23.482	7.832	16.597	3.088	1.327
23.488	7.808	16.567	3.080	1.327
23.493	7.790	16.542	3.080	1.327
23.499	7.765	16.506	3.088	1.327
23.504	7.753	16.475	3.055	1.319
23.510	7.723	16.426	3.047	1.302
23.515	7.704	16.402	3.047	1.311
23.521	7.686	16.360	3.055	1.294
23.526	7.674	16.341	3.047	1.302
23.532	7.656	16.305	3.014	1.294
23.538	7.631	16.268	3.006	1.294
