Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
41.331	2.409	6.926	2.113	0.811
41.336	2.379	6.840	2.105	0.803
41.342	2.318	6.767	2.089	0.778
41.347	2.275	6.682	2.072	0.778
41.353	2.233	6.609	2.048	0.778
41.359	2.190	6.536	2.040	0.754
41.364	2.147	6.463	2.007	0.762
41.370	2.105	6.384	1.999	0.745
41.375	2.056	6.311	1.990	0.737
41.381	2.013	6.225	1.949	0.737
41.386	1.971	6.152	1.949	0.729
41.392	1.928	6.067	1.925	0.713
41.397	1.879	5.994	1.908	0.713
41.403	1.843	5.921	1.892	0.696
41.409	1.800	5.836	1.868	0.680
41.414	1.752	5.763	1.843	0.688
41.420	1.703	5.677	1.827	0.672
41.425	1.666	5.604	1.810	0.672
41.431	1.618	5.525	1.786	0.655
41.436	1.569	5.446	1.777	0.647
41.442	1.532	5.355	1.745	0.631
41.447	1.496	5.282	1.728	0.631
41.453	1.441	5.203	1.712	0.614
41.458	1.392	5.123	1.704	0.614
41.464	1.362	5.038	1.679	0.590
41.470	1.319	4.965	1.663	0.590
41.475	1.277	4.886	1.630	0.590
41.481	1.228	4.801	1.614	0.573
41.486	1.204	4.728	1.605	0.557
41.492	1.161	4.642	1.581	0.557
41.497	1.112	4.563	1.564	0.541
41.503	1.070	4.490	1.548	0.541
41.508	1.027	4.411	1.524	0.541
41.514	0.997	4.326	1.524	0.524
41.520	0.948	4.247	1.499	0.524
41.525	0.905	4.161	1.466	0.500
41.531	0.875	4.088	1.450	0.491
41.536	0.826	4.009	1.433	0.491
41.542	0.783	3.930	1.417	0.475
41.547	0.747	3.851	1.401	0.475
41.553	0.717	3.766	1.368	0.459
41.558	0.668	3.693	1.343	0.459
41.564	0.637	3.607	1.327	0.442
41.569	0.601	3.528	1.319	0.442
41.575	0.558	3.455	1.302	0.426
41.581	0.522	3.370	1.270	0.418
41.586	0.479	3.291	1.261	0.401
41.592	0.443	3.218	1.237	0.401
41.597	0.406	3.139	1.220	0.385
41.603	0.369	3.060	1.204	0.385
41.608	0.327	2.993	1.179	0.385
41.614	0.290	2.913	1.163	0.377
41.619	0.248	2.834	1.139	0.360
41.625	0.211	2.755	1.130	0.352
41.631	0.169	2.676	1.106	0.336
41.636	0.138	2.603	1.098	0.328
41.642	0.096	2.518	1.065	0.328
41.647	0.059	2.451	1.057	0.311
41.653	0.029	2.365	1.040	0.303
41.658	-0.002	2.292	1.007	0.303
41.664	-0.045	2.219	1.007	0.295
41.669	-0.081	2.140	0.975	0.287
41.675	-0.118	2.067	0.958	0.278
41.680	-0.148	1.988	0.926	0.262
41.686	-0.185	1.915	0.917	0.262
41.692	-0.221	1.848	0.893	0.254
41.697	-0.258	1.769	0.885	0.238
41.703	-0.288	1.696	0.868	0.238
41.708	-0.325	1.617	0.852	0.221
41.714	-0.361	1.544	0.835	0.221
41.719	-0.398	1.470	0.811	0.221
41.725	-0.434	1.397	0.778	0.205
41.730	-0.471	1.324	0.778	0.188
41.736	-0.501	1.257	0.754	0.188
41.742	-0.538	1.178	0.754	0.180
41.747	-0.568	1.105	0.721	0.180
41.753	-0.599	1.026	0.696	0.156
41.758	-0.641	0.965	0.688	0.156
41.764	-0.678	0.886	0.663	0.156
41.769	-0.708	0.819	0.663	0.139
41.775	-0.751	0.740	0.639	0.131
41.780	-0.775	0.673	0.623	0.123
41.786	-0.799	0.606	0.598	0.115
41.791	-0.842	0.527	0.582	0.106
41.797	-0.873	0.460	0.557	0.090
41.803	-0.903	0.387	0.549	0.090
41.808	-0.939	0.326	0.532	0.090
41.814	-0.970	0.253	0.516	0.082
41.819	-0.988	0.192	0.475	0.066
41.825	-1.037	0.113	0.483	0.057
41.830	-1.067	0.046	0.451	0.049
41.836	-1.098	-0.015	0.434	0.041
41.841	-1.134	-0.094	0.410	0.033
41.847	-1.165	-0.161	0.385	0.025
41.853	-1.189	-0.234	0.393	0.025
41.858	-1.226	-0.295	0.369	0.025
41.864	-1.262	-0.362	0.360	0.008
41.869	-1.287	-0.429	0.336	-0.000
41.875	-1.329	-0.502	0.328	-0.000
41.880	-1.360	-0.575	0.303	-0.008
41.886	-1.396	-0.636	0.287	-0.016
41.891	-1.420	-0.697	0.278	-0.033
41.897	-1.451	-0.764	0.262	-0.033
41.902	-1.487	-0.843	0.238	-0.041
41.908	-1.518	-0.898	0.213	-0.049
41.914	-1.554	-0.965	0.205	-0.049
41.919	-1.591	-1.038	0.172	-0.074
41.925	-1.615	-1.099	0.180	-0.074
41.930	-1.652	-1.166	0.156	-0.098
41.936	-1.682	-1.227	0.131	-0.098
41.941	-1.719	-1.306	0.115	-0.090
41.947	-1.749	-1.361	0.098	-0.098
41.952	-1.774	-1.421	0.106	-0.106
41.958	-1.804	-1.488	0.074	-0.106
41.964	-1.828	-1.562	0.049	-0.115
41.969	-1.865	-1.628	0.033	-0.123
41.975	-1.908	-1.683	0.016	-0.139
41.980	-1.932	-1.750	0.008	-0.147
41.986	-1.962	-1.811	-0.016	-0.147
41.991	-1.987	-1.890	-0.041	-0.164
41.997	-2.023	-1.945	-0.049	-0.172
42.002	-2.054	-2.000	-0.074	-0.180
42.008	-2.084	-2.073	-0.082	-0.180
42.013	-2.115	-2.146	-0.098	-0.172
42.019	-2.145	-2.195	-0.115	-0.197
42.025	-2.175	-2.268	-0.139	-0.197
42.030	-2.200	-2.323	-0.147	-0.205
42.036	-2.236	-2.396	-0.172	-0.213
42.041	-2.267	-2.456	-0.188	-0.221
42.047	-2.303	-2.517	-0.197	-0.229
42.052	-2.340	-2.578	-0.213	-0.238
42.058	-2.352	-2.633	-0.238	-0.238
42.063	-2.389	-2.700	-0.246	-0.246
42.069	-2.413	-2.761	-0.262	-0.254
42.075	-2.449	-2.828	-0.287	-0.262
42.080	-2.474	-2.883	-0.295	-0.278
42.086	-2.498	-2.950	-0.311	-0.278
42.091	-2.529	-3.004	-0.328	-0.287
42.097	-2.553	-3.065	-0.344	-0.295
42.102	-2.583	-3.132	-0.377	-0.295
42.108	-2.608	-3.193	-0.377	-0.295
42.113	-2.638	-3.242	-0.393	-0.311
42.119	-2.669	-3.309	-0.401	-0.319
42.124	-2.693	-3.364	-0.434	-0.319
42.130	-2.729	-3.425	-0.442	-0.344
42.136	-2.754	-3.479	-0.459	-0.336
42.141	-2.784	-3.540	-0.467	-0.344
42.147	-2.821	-3.607	-0.491	-0.336
42.152	-2.839	-3.662	-0.500	-0.360
42.158	-2.869	-3.729	-0.500	-0.369
42.163	-2.894	-3.784	-0.524	-0.360
42.169	-2.918	-3.839	-0.549	-0.385
42.174	-2.955	-3.893	-0.565	-0.369
42.180	-2.979	-3.948	-0.573	-0.385
42.186	-3.010	-4.009	-0.598	-0.393
42.191	-3.028	-4.070	-0.606	-0.401
42.197	-3.058	-4.131	-0.623	-0.418
42.202	-3.083	-4.186	-0.639	-0.401
42.208	-3.095	-4.234	-0.647	-0.418
42.213	-3.131	-4.295	-0.663	-0.418
42.219	-3.156	-4.344	-0.688	-0.434
42.224	-3.186	-4.411	-0.704	-0.442
42.230	-3.210	-4.472	-0.713	-0.434
42.235	-3.235	-4.520	-0.737	-0.442
42.241	-3.265	-4.575	-0.745	-0.451
42.247	-3.296	-4.630	-0.745	-0.467
42.252	-3.314	-4.691	-0.778	-0.475
42.258	-3.332	-4.746	-0.778	-0.475
42.263	-3.363	-4.788	-0.795	-0.475
42.269	-3.393	-4.849	-0.819	-0.483
42.274	-3.411	-4.898	-0.827	-0.483
42.280	-3.442	-4.959	-0.844	-0.500
42.285	-3.466	-5.014	-0.868	-0.508
42.291	-3.497	-5.068	-0.876	-0.508
42.297	-3.521	-5.117	-0.876	-0.500
42.302	-3.557	-5.178	-0.901	-0.500
42.308	-3.576	-5.227	-0.917	-0.524
42.313	-3.588	-5.281	-0.926	-0.532
42.319	-3.624	-5.330	-0.942	-0.532
42.324	-3.649	-5.385	-0.958	-0.541
42.330	-3.667	-5.434	-0.975	-0.549
42.335	-3.704	-5.495	-0.991	-0.549
42.341	-3.722	-5.549	-1.007	-0.557
42.346	-3.746	-5.604	-1.016	-0.582
42.352	-3.777	-5.653	-1.024	-0.573
42.358	-3.801	-5.708	-1.040	-0.582
42.363	-3.819	-5.756	-1.065	-0.590
42.369	-3.862	-5.811	-1.073	-0.598
42.374	-3.880	-5.866	-1.089	-0.598
42.380	-3.898	-5.909	-1.098	-0.590
42.385	-3.929	-5.976	-1.122	-0.606
42.391	-3.971	-6.018	-1.130	-0.606
42.396	-3.990	-6.061	-1.139	-0.614
42.402	-4.008	-6.122	-1.155	-0.614
42.408	-4.038	-6.164	-1.171	-0.623
42.413	-4.063	-6.225	-1.188	-0.647
42.419	-4.087	-6.286	-1.204	-0.639
42.424	-4.112	-6.329	-1.204	-0.647
42.430	-4.130	-6.377	-1.229	-0.655
42.435	-4.166	-6.432	-1.245	-0.655
42.441	-4.191	-6.481	-1.261	-0.655
42.446	-4.215	-6.536	-1.253	-0.672
42.452	-4.227	-6.578	-1.286	-0.672
42.457	-4.270	-6.633	-1.294	-0.688
42.463	-4.288	-6.688	-1.319	-0.688
42.469	-4.312	-6.737	-1.319	-0.688
42.474	-4.343	-6.791	-1.335	-0.696
42.480	-4.367	-6.846	-1.352	-0.704
42.485	-4.398	-6.889	-1.368	-0.713
42.491	-4.422	-6.937	-1.368	-0.704
42.496	-4.440	-6.992	-1.384	-0.729
42.502	-4.471	-7.041	-1.401	-0.721
42.507	-4.501	-7.096	-1.417	-0.729
42.513	-4.532	-7.144	-1.433	-0.729
42.519	-4.556	-7.181	-1.450	-0.737
42.524	-4.586	-7.248	-1.466	-0.754
42.530	-4.623	-7.297	-1.474	-0.745
42.535	-4.641	-7.351	-1.483	-0.762
42.541	-4.672	-7.406	-1.499	-0.770
42.546	-4.696	-7.455	-1.524	-0.770
42.552	-4.720	-7.504	-1.524	-0.770
42.557	-4.739	-7.552	-1.540	-0.786
42.563	-4.775	-7.613	-1.564	-0.786
42.568	-4.799	-7.662	-1.573	-0.803
42.574	-4.824	-7.711	-1.589	-0.795
42.580	-4.854	-7.759	-1.597	-0.803
42.585	-4.866	-7.814	-1.622	-0.811
42.591	-4.897	-7.869	-1.622	-0.819
42.596	-4.915	-7.912	-1.638	-0.819
42.602	-4.952	-7.960	-1.655	-0.827
42.607	-4.976	-8.015	-1.671	-0.827
42.613	-5.006	-8.064	-1.679	-0.835
42.618	-5.025	-8.119	-1.704	-0.844
42.624	-5.055	-8.173	-1.704	-0.844
42.630	-5.086	-8.222	-1.728	-0.852
42.635	-5.104	-8.277	-1.728	-0.868
42.641	-5.134	-8.320	-1.753	-0.852
42.646	-5.159	-8.374	-1.761	-0.860
42.652	-5.189	-8.423	-1.777	-0.885
42.657	-5.226	-8.472	-1.802	-0.885
42.663	-5.232	-8.514	-1.802	-0.893
42.668	-5.262	-8.587	-1.818	-0.901
42.674	-5.293	-8.624	-1.835	-0.893
42.679	-5.305	-8.679	-1.843	-0.909
42.685	-5.347	-8.727	-1.851	-0.901
42.691	-5.366	-8.782	-1.868	-0.909
42.696	-5.396	-8.825	-1.884	-0.917
42.702	-5.414	-8.874	-1.892	-0.926
42.707	-5.445	-8.928	-1.908	-0.926
42.713	-5.469	-8.983	-1.917	-0.934
42.718	-5.494	-9.032	-1.941	-0.942
42.724	-5.518	-9.087	-1.949	-0.950
42.729	-5.542	-9.129	-1.974	-0.942
42.735	-5.567	-9.184	-1.974	-0.958
42.741	-5.603	-9.239	-1.990	-0.958
42.746	-5.627	-9.288	-1.999	-0.958
42.752	-5.652	-9.336	-2.023	-0.983
42.757	-5.670	-9.385	-2.031	-0.975
42.763	-5.707	-9.428	-2.040	-0.991
42.768	-5.725	-9.482	-2.064	-0.991
42.774	-5.749	-9.531	-2.072	-0.991
42.779	-5.780	-9.574	-2.089	-1.007
42.785	-5.792	-9.635	-2.097	-1.007
42.790	-5.834	-9.683	-2.121	-1.007
42.796	-5.853	-9.732	-2.121	-1.016
42.802	-5.877	-9.793	-2.146	-1.032
42.807	-5.908	-9.836	-2.154	-1.032
42.813	-5.932	-9.878	-2.162	-1.040
42.818	-5.956	-9.939	-2.179	-1.048
42.824	-5.981	-9.988	-2.203	-1.048
42.829	-6.017	-10.036	-2.203	-1.057
42.835	-6.035	-10.085	-2.228	-1.065
42.840	-6.048	-10.134	-2.228	-1.065
42.846	-6.084	-10.189	-2.253	-1.065
42.852	-6.108	-10.237	-2.261	-1.065
42.857	-6.127	-10.292	-2.261	-1.073
42.863	-6.157	-10.335	-2.277	-1.081
42.868	-6.194	-10.383	-2.302	-1.081
42.874	-6.212	-10.444	-2.326	-1.106
42.879	-6.236	-10.487	-2.326	-1.114
42.885	-6.261	-10.536	-2.351	-1.106
42.890	-6.285	-10.578	-2.359	-1.114
42.896	-6.315	-10.633	-2.367	-1.114
42.901	-6.340	-10.694	-2.367	-1.122
42.907	-6.364	-10.737	-2.392	-1.122
42.913	-6.389	-10.791	-2.408	-1.139
42.918	-6.419	-10.834	-2.416	-1.147
42.924	-6.443	-10.883	-2.441	-1.147
42.929	-6.455	-10.937	-2.433	-1.147
42.935	-6.492	-10.986	-2.457	-1.147
42.940	-6.516	-11.035	-2.474	-1.163
42.946	-6.547	-11.084	-2.482	-1.163
42.951	-6.565	-11.138	-2.490	-1.155
42.957	-6.596	-11.187	-2.515	-1.155
42.963	-6.620	-11.230	-2.523	-1.179
42.968	-6.638	-11.285	-2.539	-1.188
42.974	-6.662	-11.339	-2.539	-1.188
42.979	-6.687	-11.388	-2.556	-1.204
42.985	-6.711	-11.437	-2.572	-1.188
42.990	-6.742	-11.485	-2.588	-1.212
42.996	-6.766	-11.540	-2.597	-1.212
43.001	-6.790	-11.577	-2.629	-1.220
43.007	-6.815	-11.632	-2.621	-1.220
43.012	-6.839	-11.686	-2.629	-1.220
43.018	-6.869	-11.729	-2.654	-1.237
43.024	-6.888	-11.790	-2.670	-1.229
43.029	-6.918	-11.826	-2.670	-1.245
43.035	-6.936	-11.881	-2.695	-1.261
43.040	-6.961	-11.936	-2.703	-1.261
43.046	-6.985	-11.985	-2.719	-1.253
43.051	-7.016	-12.027	-2.736	-1.270
43.057	-7.034	-12.082	-2.736	-1.270
43.062	-7.052	-12.131	-2.760	-1.278
43.068	-7.076	-12.173	-2.760	-1.286
43.074	-7.113	-12.228	-2.785	-1.294
43.079	-7.125	-12.271	-2.793	-1.286
43.085	-7.162	-12.320	-2.793	-1.286
43.090	-7.180	-12.368	-2.826	-1.311
43.096	-7.204	-12.417	-2.834	-1.311
43.101	-7.235	-12.472	-2.842	-1.319
43.107	-7.253	-12.520	-2.859	-1.327
43.112	-7.271	-12.557	-2.867	-1.327
43.118	-7.290	-12.612	-2.883	-1.335
43.123	-7.314	-12.654	-2.900	-1.343
43.129	-7.332	-12.703	-2.908	-1.335
43.135	-7.350	-12.752	-2.932	-1.343
43.140	-7.375	-12.800	-2.932	-1.368
43.146	-7.393	-12.843	-2.949	-1.360
43.151	-7.411	-12.886	-2.957	-1.360
43.157	-7.430	-12.934	-2.965	-1.368
43.162	-7.442	-12.983	-2.990	-1.376
43.168	-7.472	-13.026	-2.998	-1.376
43.173	-7.484	-13.081	-2.998	-1.368
43.179	-7.509	-13.111	-3.006	-1.376
43.185	-7.533	-13.166	-3.014	-1.392
43.190	-7.545	-13.208	-3.031	-1.401
43.196	-7.570	-13.257	-3.047	-1.409
43.201	-7.582	-13.294	-3.063	-1.409
43.207	-7.612	-13.342	-3.080	-1.409
43.212	-7.637	-13.379	-3.088	-1.409
43.218	-7.649	-13.428	-3.096	-1.417
43.223	-7.661	-13.482	-3.104	-1.425
43.229	-7.685	-13.519	-3.129	-1.433
43.234	-7.698	-13.568	-3.129	-1.442
43.240	-7.728	-13.610	-3.154	-1.442
43.246	-7.734	-13.647	-3.162	-1.450
43.251	-7.758	-13.683	-3.162	-1.450
43.257	-7.783	-13.732	-3.178	-1.450
43.262	-7.795	-13.781	-3.194	-1.458
43.268	-7.819	-13.811	-3.203	-1.466
43.273	-7.838	-13.860	-3.211	-1.466
43.279	-7.856	-13.902	-3.211	-1.474
43.284	-7.868	-13.945	-3.227	-1.474
43.290	-7.892	-13.982	-3.235	-1.483
43.296	-7.917	-14.024	-3.252	-1.491
43.301	-7.929	-14.061	-3.260	-1.483
43.307	-7.947	-14.103	-3.268	-1.499
43.312	-7.953	-14.140	-3.276	-1.499
43.318	-7.984	-14.189	-3.293	-1.499
43.323	-8.008	-14.225	-3.301	-1.515
43.329	-8.020	-14.268	-3.309	-1.524
43.334	-8.032	-14.304	-3.326	-1.515
43.340	-8.063	-14.347	-3.342	-1.515
43.345	-8.075	-14.390	-3.350	-1.532
43.351	-8.099	-14.432	-3.342	-1.540
43.357	-8.118	-14.475	-3.358	-1.532
43.362	-8.124	-14.517	-3.391	-1.540
43.368	-8.154	-14.542	-3.391	-1.540
43.373	-8.178	-14.590	-3.399	-1.548
43.379	-8.197	-14.621	-3.416	-1.548
43.384	-8.209	-14.670	-3.424	-1.556
43.390	-8.227	-14.706	-3.432	-1.556
43.395	-8.245	-14.743	-3.440	-1.564
43.401	-8.264	-14.785	-3.457	-1.564
43.407	-8.288	-14.828	-3.465	-1.564
43.412	-8.306	-14.864	-3.473	-1.581
43.418	-8.325	-14.901	-3.489	-1.589
43.423	-8.355	-14.944	-3.489	-1.581
43.429	-8.379	-14.986	-3.498	-1.597
43.434	-8.404	-15.023	-3.514	-1.597
43.440	-8.404	-15.065	-3.522	-1.597
43.445	-8.446	-15.108	-3.530	-1.605
43.451	-8.471	-15.138	-3.555	-1.614
43.456	-8.489	-15.181	-3.555	-1.614
43.462	-8.513	-15.224	-3.563	-1.622
43.468	-8.532	-15.266	-3.571	-1.622
43.473	-8.556	-15.309	-3.588	-1.622
43.479	-8.580	-15.345	-3.588	-1.622
43.484	-8.599	-15.394	-3.604	-1.630
43.490	-8.617	-15.418	-3.612	-1.646
43.495	-8.647	-15.467	-3.637	-1.646
43.501	-8.672	-15.504	-3.637	-1.646
43.506	-8.696	-15.558	-3.645	-1.646
43.512	-8.714	-15.595	-3.645	-1.655
43.518	-8.739	-15.638	-3.678	-1.663
43.523	-8.775	-15.668	-3.702	-1.663
43.529	-8.793	-15.723	-3.686	-1.671
43.534	-8.824	-15.759	-3.686	-1.679
43.540	-8.842	-15.796	-3.710	-1.671
43.545	-8.866	-15.845	-3.719	-1.679
43.551	-8.879	-15.881	-3.735	-1.687
43.556	-8.903	-15.918	-3.751	-1.679
43.562	-8.933	-15.966	-3.751	-1.704
43.567	-8.946	-16.015	-3.768	-1.712
43.573	-8.970	-16.046	-3.784	-1.704
43.579	-8.988	-16.100	-3.792	-1.712
43.584	-9.006	-16.137	-3.801	-1.728
43.590	-9.037	-16.186	-3.809	-1.720
43.595	-9.055	-16.228	-3.825	-1.736
43.601	-9.067	-16.259	-3.842	-1.736
43.606	-9.092	-16.320	-3.842	-1.745
43.612	-9.116	-16.350	-3.850	-1.745
43.617	-9.147	-16.387	-3.866	-1.745
43.623	-9.165	-16.435	-3.866	-1.753
43.629	-9.177	-16.478	-3.891	-1.761
43.634	-9.201	-16.514	-3.891	-1.761
43.640	-9.220	-16.557	-3.907	-1.769
43.645	-9.244	-16.600	-3.915	-1.769
43.651	-9.268	-16.642	-3.932	-1.777
43.656	-9.280	-16.685	-3.948	-1.777
43.662	-9.299	-16.721	-3.956	-1.777
43.667	-9.329	-16.770	-3.973	-1.786
43.673	-9.341	-16.807	-3.981	-1.802
43.678	-9.366	-16.849	-3.997	-1.794
43.684	-9.384	-16.892	-4.005	-1.802
43.690	-9.396	-16.934	-3.997	-1.802
43.695	-9.408	-16.971	-4.005	-1.810
43.701	-9.420	-17.014	-4.022	-1.810
43.706	-9.451	-17.044	-4.030	-1.818
43.712	-9.469	-17.087	-4.030	-1.810
43.717	-9.475	-17.135	-4.063	-1.827
43.723	-9.500	-17.172	-4.055	-1.843
43.728	-9.512	-17.208	-4.071	-1.835
43.734	-9.530	-17.245	-4.079	-1.843
43.740	-9.548	-17.281	-4.095	-1.859
43.745	-9.567	-17.324	-4.104	-1.851
43.751	-9.573	-17.361	-4.112	-1.851
43.756	-9.585	-17.397	-4.128	-1.859
43.762	-9.603	-17.434	-4.128	-1.859
43.767	-9.621	-17.482	-4.145	-1.859
43.773	-9.634	-17.513	-4.161	-1.876
43.778	-9.658	-17.549	-4.161	-1.851
43.784	-9.658	-17.592	-4.169	-1.868
43.789	-9.676	-17.616	-4.186	-1.876
43.795	-9.688	-17.653	-4.202	-1.876
43.801	-9.719	-17.689	-4.202	-1.884
43.806	-9.737	-17.732	-4.210	-1.884
43.812	-9.755	-17.775	-4.227	-1.900
43.817	-9.761	-17.799	-4.218	-1.900
43.823	-9.774	-17.836	-4.227	-1.908
43.828	-9.798	-17.872	-4.243	-1.900
43.834	-9.810	-17.909	-4.259	-1.917
43.839	-9.822	-17.951	-4.276	-1.917
43.845	-9.847	-17.976	-4.284	-1.917
43.851	-9.865	-18.018	-4.284	-1.933
43.856	-9.883	-18.049	-4.292	-1.917
43.862	-9.883	-18.079	-4.300	-1.925
43.867	-9.908	-18.122	-4.308	-1.933
43.873	-9.926	-18.152	-4.317	-1.941
43.878	-9.938	-18.189	-4.349	-1.949
43.884	-9.956	-18.219	-4.333	-1.941
43.889	-9.981	-18.250	-4.341	-1.941
43.895	-9.981	-18.292	-4.358	-1.949
43.900	-9.999	-18.323	-4.366	-1.966
43.906	-10.011	-18.353	-4.374	-1.966
43.912	-10.035	-18.390	-4.382	-1.958
43.917	-10.054	-18.420	-4.390	-1.966
43.923	-10.072	-18.450	-4.399	-1.974
43.928	-10.096	-18.487	-4.407	-1.966
43.934	-10.108	-18.523	-4.415	-1.982
43.939	-10.127	-18.560	-4.431	-1.982
43.945	-10.145	-18.590	-4.431	-1.990
43.950	-10.163	-18.633	-4.439	-1.990
43.956	-10.182	-18.657	-4.448	-1.999
43.962	-10.200	-18.694	-4.464	-1.999
43.967	-10.224	-18.737	-4.464	-2.007
43.973	-10.236	-18.767	-4.489	-2.007
43.978	-10.255	-18.797	-4.480	-2.007
43.984	-10.279	-18.828	-4.497	-2.015
43.989	-10.297	-18.864	-4.513	-2.023
43.995	-10.328	-18.901	-4.513	-2.023
44.000	-10.340	-18.937	-4.521	-2.007
44.006	-10.364	-18.974	-4.538	-2.040
44.011	-10.389	-19.004	-4.546	-2.031
44.017	-10.401	-19.041	-4.554	-2.048
44.023	-10.437	-19.090	-4.562	-2.040
44.028	-10.449	-19.114	-4.554	-2.040
44.034	-10.486	-19.157	-4.579	-2.056
44.039	-10.498	-19.187	-4.587	-2.048
44.045	-10.529	-19.230	-4.595	-2.056
44.050	-10.541	-19.266	-4.595	-2.056
44.056	-10.553	-19.309	-4.611	-2.056
44.061	-10.577	-19.345	-4.620	-2.064
44.067	-10.602	-19.376	-4.636	-2.072
44.073	-10.632	-19.412	-4.636	-2.072
44.078	-10.638	-19.449	-4.644	-2.080
44.084	-10.663	-19.498	-4.661	-2.072
44.089	-10.699	-19.528	-4.669	-2.080
44.095	-10.711	-19.565	-4.677	-2.097
44.100	-10.736	-19.601	-4.693	-2.097
44.106	-10.760	-19.644	-4.710	-2.105
44.111	-10.778	-19.680	-4.710	-2.113
44.117	-10.809	-19.729	-4.718	-2.113
44.122	-10.827	-19.741	-4.726	-2.121
44.128	-10.845	-19.796	-4.734	-2.113
44.134	-10.870	-19.832	-4.751	-2.121
44.139	-10.894	-19.881	-4.759	-2.130
44.145	-10.906	-19.912	-4.767	-2.130
44.150	-10.943	-19.954	-4.792	-2.146
44.156	-10.961	-19.985	-4.800	-2.138
44.161	-10.985	-20.033	-4.800	-2.146
44.167	-11.022	-20.070	-4.808	-2.146
44.172	-11.028	-20.119	-4.824	-2.154
44.178	-11.052	-20.155	-4.841	-2.154
44.184	-11.070	-20.192	-4.833	-2.171
44.189	-11.101	-20.234	-4.841	-2.162
44.195	-11.113	-20.277	-4.857	-2.179
44.200	-11.137	-20.313	-4.865	-2.179
44.206	-11.162	-20.350	-4.882	-2.187
44.211	-11.180	-20.405	-4.890	-2.187
44.217	-11.217	-20.447	-4.906	-2.187
44.222	-11.235	-20.478	-4.915	-2.195
44.228	-11.253	-20.527	-4.931	-2.195
44.233	-11.277	-20.557	-4.939	-2.187
44.239	-11.296	-20.606	-4.947	-2.212
44.245	-11.314	-20.642	-4.956	-2.203
44.250	-11.344	-20.685	-4.964	-2.212
44.256	-11.363	-20.727	-4.980	-2.228
44.261	-11.387	-20.758	-4.980	-2.220
44.267	-11.405	-20.807	-4.996	-2.228
44.272	-11.424	-20.849	-4.996	-2.220
44.278	-11.454	-20.898	-5.013	-2.228
44.283	-11.472	-20.928	-5.013	-2.244
44.289	-11.491	-20.959	-5.037	-2.261
44.295	-11.509	-21.014	-5.054	-2.253
44.300	-11.533	-21.050	-5.062	-2.261
44.306	-11.551	-21.093	-5.070	-2.269
44.311	-11.576	-21.135	-5.087	-2.261
44.317	-11.594	-21.178	-5.087	-2.269
44.322	-11.612	-21.233	-5.095	-2.277
44.328	-11.637	-21.263	-5.103	-2.277
44.333	-11.655	-21.306	-5.111	-2.285
44.339	-11.667	-21.342	-5.128	-2.293
44.344	-11.691	-21.385	-5.136	-2.285
44.350	-11.716	-21.415	-5.152	-2.293
44.356	-11.728	-21.458	-5.160	-2.310
44.361	-11.746	-21.507	-5.168	-2.310
44.367	-11.764	-21.543	-5.177	-2.318
44.372	-11.777	-21.586	-5.193	-2.318
44.378	-11.795	-21.616	-5.209	-2.318
44.383	-11.819	-21.665	-5.218	-2.334
44.389	-11.831	-21.695	-5.218	-2.334
44.394	-11.856	-21.738	-5.234	-2.334
44.400	-11.880	-21.775	-5.226	-2.334
44.406	-11.886	-21.829	-5.242	-2.351
44.411	-11.911	-21.854	-5.250	-2.343
44.417	-11.929	-21.890	-5.259	-2.343
44.422	-11.947	-21.933	-5.275	-2.351
44.428	-11.965	-21.969	-5.283	-2.351
44.433	-11.978	-22.018	-5.300	-2.351
44.439	-11.996	-22.055	-5.300	-2.359
44.444	-12.014	-22.085	-5.332	-2.367
44.450	-12.038	-22.128	-5.332	-2.375
44.455	-12.051	-22.158	-5.349	-2.375
44.461	-12.069	-22.195	-5.340	-2.384
44.467	-12.081	-22.237	-5.357	-2.384
44.472	-12.099	-22.274	-5.357	-2.392
44.478	-12.118	-22.310	-5.373	-2.392
44.483	-12.130	-22.347	-5.390	-2.400
44.489	-12.148	-22.383	-5.381	-2.400
44.494	-12.154	-22.432	-5.398	-2.400
44.500	-12.172	-22.450	-5.414	-2.408
44.505	-12.197	-22.493	-5.414	-2.416
44.511	-12.197	-22.536	-5.439	-2.425
44.517	-12.221	-22.554	-5.431	-2.425
44.522	-12.233	-22.597	-5.447	-2.433
44.528	-12.258	-22.633	-5.463	-2.416
44.533	-12.270	-22.676	-5.463	-2.433
44.539	-12.288	-22.712	-5.480	-2.433
44.544	-12.306	-22.743	-5.480	-2.441
44.550	-12.312	-22.779	-5.488	-2.441
44.555	-12.331	-22.810	-5.496	-2.449
44.561	-12.343	-22.846	-5.488	-2.449
44.566	-12.367	-22.871	-5.521	-2.474
44.572	-12.379	-22.907	-5.521	-2.465
44.578	-12.398	-22.944	-5.537	-2.465
44.583	-12.404	-22.992	-5.545	-2.465
44.589	-12.416	-23.023	-5.545	-2.474
44.594	-12.440	-23.053	-5.570	-2.474
44.600	-12.459	-23.084	-5.562	-2.490
44.605	-12.477	-23.126	-5.578	-2.482
44.611	-12.489	-23.151	-5.578	-2.482
44.616	-12.507	-23.175	-5.594	-2.490
44.622	-12.532	-23.218	-5.611	-2.490
44.628	-12.544	-23.248	-5.619	-2.506
44.633	-12.556	-23.285	-5.619	-2.498
44.639	-12.580	-23.327	-5.635	-2.490
