Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
60.711	-16.256	-35.443	0.442	0.041
60.715	-16.275	-35.492	0.426	0.041
60.720	-16.293	-35.546	0.426	0.033
60.724	-16.317	-35.595	0.418	0.041
60.729	-16.336	-35.638	0.426	0.033
60.733	-16.360	-35.699	0.410	0.041
60.738	-16.384	-35.747	0.410	0.033
60.742	-16.403	-35.796	0.393	0.033
60.747	-16.427	-35.845	0.377	0.025
60.752	-16.451	-35.893	0.393	0.041
60.756	-16.470	-35.942	0.377	0.041
60.761	-16.488	-36.003	0.369	0.033
60.765	-16.524	-36.046	0.369	0.041
60.770	-16.543	-36.100	0.352	0.033
60.774	-16.567	-36.143	0.360	0.033
60.779	-16.591	-36.192	0.336	0.041
60.783	-16.603	-36.240	0.352	0.033
60.788	-16.628	-36.295	0.344	0.033
60.793	-16.652	-36.344	0.336	0.049
60.797	-16.677	-36.399	0.328	0.041
60.802	-16.695	-36.453	0.328	0.033
60.806	-16.719	-36.490	0.311	0.033
60.811	-16.731	-36.551	0.311	0.041
60.815	-16.762	-36.593	0.295	0.041
60.820	-16.792	-36.648	0.303	0.025
60.824	-16.804	-36.697	0.295	0.041
60.829	-16.823	-36.752	0.287	0.041
60.833	-16.859	-36.788	0.295	0.041
60.838	-16.871	-36.849	0.278	0.025
60.843	-16.902	-36.898	0.287	0.033
60.847	-16.926	-36.965	0.287	0.033
60.852	-16.938	-36.995	0.270	0.041
60.856	-16.969	-37.056	0.278	0.033
60.861	-16.987	-37.111	0.270	0.033
60.865	-17.017	-37.160	0.254	0.033
60.870	-17.036	-37.208	0.254	0.033
60.874	-17.054	-37.269	0.254	0.041
60.879	-17.084	-37.324	0.246	0.041
60.884	-17.103	-37.379	0.246	0.033
60.888	-17.139	-37.440	0.229	0.033
60.893	-17.158	-37.482	0.229	0.041
60.897	-17.194	-37.543	0.221	0.041
60.902	-17.212	-37.610	0.213	0.033
60.906	-17.237	-37.683	0.213	0.033
60.911	-17.267	-37.750	0.221	0.041
60.915	-17.304	-37.811	0.213	0.033
60.920	-17.334	-37.872	0.205	0.033
60.924	-17.365	-37.939	0.205	0.041
60.929	-17.395	-38.006	0.197	0.033
60.934	-17.419	-38.079	0.197	0.033
60.938	-17.438	-38.134	0.205	0.041
60.943	-17.480	-38.207	0.197	0.033
60.947	-17.505	-38.286	0.188	0.041
60.952	-17.541	-38.353	0.180	0.041
60.956	-17.572	-38.426	0.180	0.025
60.961	-17.608	-38.499	0.172	0.041
60.965	-17.638	-38.566	0.172	0.041
60.970	-17.669	-38.639	0.164	0.033
60.975	-17.693	-38.718	0.156	0.033
60.979	-17.724	-38.779	0.156	0.041
60.984	-17.766	-38.852	0.156	0.041
60.988	-17.797	-38.925	0.164	0.025
60.993	-17.821	-39.004	0.156	0.033
60.997	-17.858	-39.071	0.156	0.041
61.002	-17.876	-39.151	0.156	0.033
61.006	-17.912	-39.218	0.147	0.033
61.011	-17.943	-39.297	0.139	0.033
61.015	-17.967	-39.364	0.131	0.041
61.020	-18.004	-39.431	0.139	0.033
61.025	-18.034	-39.510	0.131	0.033
61.029	-18.065	-39.577	0.123	0.016
61.034	-18.095	-39.632	0.131	0.033
61.038	-18.126	-39.705	0.106	0.033
61.043	-18.150	-39.778	0.131	0.033
61.047	-18.180	-39.851	0.115	0.033
61.052	-18.217	-39.924	0.123	0.041
61.056	-18.247	-40.009	0.123	0.033
61.061	-18.278	-40.082	0.115	0.033
61.066	-18.314	-40.149	0.115	0.033
61.070	-18.345	-40.240	0.098	0.025
61.075	-18.381	-40.320	0.115	0.033
61.079	-18.418	-40.399	0.098	0.033
61.084	-18.460	-40.478	0.106	0.049
61.088	-18.485	-40.569	0.106	0.041
61.093	-18.515	-40.642	0.098	0.033
61.097	-18.558	-40.715	0.090	0.041
61.102	-18.582	-40.788	0.090	0.041
61.106	-18.619	-40.867	0.090	0.025
61.111	-18.649	-40.941	0.098	0.041
61.116	-18.686	-41.026	0.090	0.033
61.120	-18.716	-41.111	0.074	0.033
61.125	-18.753	-41.178	0.098	0.025
61.129	-18.789	-41.251	0.098	0.033
61.134	-18.814	-41.324	0.082	0.033
61.138	-18.838	-41.397	0.082	0.033
61.143	-18.887	-41.470	0.082	0.033
61.147	-18.917	-41.543	0.074	0.033
61.152	-18.947	-41.610	0.090	0.041
61.157	-18.978	-41.695	0.074	0.033
61.161	-19.008	-41.762	0.066	0.033
61.166	-19.033	-41.823	0.074	0.033
61.170	-19.075	-41.902	0.074	0.041
61.175	-19.106	-41.982	0.074	0.041
61.179	-19.130	-42.049	0.074	0.033
61.184	-19.161	-42.116	0.074	0.041
61.188	-19.191	-42.189	0.066	0.041
61.193	-19.221	-42.250	0.074	0.033
61.197	-19.246	-42.329	0.066	0.033
61.202	-19.276	-42.383	0.057	0.033
61.207	-19.307	-42.450	0.074	0.033
61.211	-19.343	-42.517	0.066	0.033
61.216	-19.355	-42.578	0.057	0.041
61.220	-19.392	-42.639	0.066	0.033
61.225	-19.422	-42.706	0.057	0.041
61.229	-19.459	-42.779	0.066	0.049
61.234	-19.477	-42.846	0.057	0.033
61.238	-19.514	-42.913	0.049	0.041
61.243	-19.538	-42.968	0.057	0.033
61.248	-19.568	-43.035	0.057	0.049
61.252	-19.599	-43.096	0.066	0.025
61.257	-19.635	-43.163	0.057	0.033
61.261	-19.660	-43.230	0.057	0.041
61.266	-19.678	-43.291	0.057	0.025
61.270	-19.702	-43.345	0.057	0.041
61.275	-19.733	-43.400	0.049	0.033
61.279	-19.757	-43.455	0.057	0.041
61.284	-19.782	-43.510	0.033	0.041
61.288	-19.818	-43.565	0.049	0.025
61.293	-19.824	-43.632	0.041	0.033
61.298	-19.855	-43.674	0.049	0.033
61.302	-19.885	-43.723	0.049	0.025
61.307	-19.897	-43.784	0.041	0.033
61.311	-19.934	-43.839	0.049	0.033
61.316	-19.952	-43.887	0.041	0.033
61.320	-19.976	-43.948	0.033	0.049
61.325	-20.007	-43.997	0.033	0.041
61.329	-20.025	-44.058	0.041	0.025
61.334	-20.056	-44.113	0.033	0.033
61.339	-20.074	-44.161	0.049	0.041
61.343	-20.098	-44.222	0.041	0.033
61.348	-20.116	-44.271	0.049	0.041
61.352	-20.153	-44.326	0.041	0.033
61.357	-20.171	-44.380	0.033	0.025
61.361	-20.202	-44.429	0.049	0.033
61.366	-20.226	-44.484	0.041	0.041
61.370	-20.238	-44.539	0.025	0.033
61.375	-20.263	-44.575	0.033	0.033
61.379	-20.293	-44.624	0.041	0.033
61.384	-20.317	-44.679	0.033	0.041
61.389	-20.336	-44.734	0.033	0.049
61.393	-20.360	-44.776	0.033	0.025
61.398	-20.372	-44.831	0.016	0.041
61.402	-20.390	-44.880	0.041	0.041
61.407	-20.421	-44.916	0.025	0.025
61.411	-20.445	-44.971	0.033	0.041
61.416	-20.463	-45.020	0.025	0.033
61.420	-20.482	-45.068	0.033	0.033
61.425	-20.500	-45.117	0.033	0.033
61.430	-20.524	-45.172	0.025	0.033
61.434	-20.555	-45.208	0.025	0.033
61.439	-20.579	-45.251	0.016	0.049
61.443	-20.585	-45.300	0.025	0.033
61.448	-20.610	-45.348	0.025	0.033
61.452	-20.634	-45.391	0.016	0.041
61.457	-20.652	-45.434	0.025	0.049
61.461	-20.677	-45.482	0.033	0.033
61.466	-20.689	-45.525	0.025	0.033
61.470	-20.713	-45.574	0.025	0.033
61.475	-20.737	-45.622	0.016	0.033
61.480	-20.756	-45.671	0.025	0.025
61.484	-20.780	-45.720	0.025	0.033
61.489	-20.804	-45.769	0.016	0.049
61.493	-20.823	-45.817	0.025	0.025
61.498	-20.835	-45.854	0.016	0.041
61.502	-20.865	-45.909	0.016	0.025
61.507	-20.884	-45.951	0.016	0.041
61.511	-20.914	-46.000	0.016	0.041
61.516	-20.932	-46.043	0.008	0.033
61.521	-20.957	-46.085	0.016	0.041
61.525	-20.969	-46.140	0.016	0.033
61.530	-20.987	-46.189	0.008	0.033
61.534	-21.011	-46.231	0.008	0.041
61.539	-21.024	-46.280	0.025	0.041
61.543	-21.054	-46.323	0.008	0.033
61.548	-21.060	-46.365	0.016	0.041
61.552	-21.097	-46.402	0.008	0.049
61.557	-21.115	-46.457	0.016	0.041
61.561	-21.139	-46.499	0.016	0.033
61.566	-21.151	-46.554	0.008	0.033
61.571	-21.182	-46.590	-0.000	0.041
61.575	-21.200	-46.645	0.008	0.049
61.580	-21.218	-46.688	0.016	0.033
61.584	-21.237	-46.724	0.016	0.033
61.589	-21.261	-46.779	0.008	0.033
61.593	-21.279	-46.828	0.008	0.049
61.598	-21.298	-46.871	0.016	0.033
61.602	-21.316	-46.913	-0.000	0.033
61.607	-21.340	-46.968	0.008	0.033
61.612	-21.358	-47.011	-0.000	0.025
61.616	-21.377	-47.053	-0.000	0.033
61.621	-21.395	-47.102	0.008	0.033
61.625	-21.425	-47.145	-0.000	0.041
61.630	-21.450	-47.199	0.008	0.033
61.634	-21.468	-47.242	-0.000	0.049
61.639	-21.492	-47.291	0.008	0.041
61.643	-21.511	-47.327	-0.008	0.041
61.648	-21.523	-47.382	-0.000	0.033
61.652	-21.547	-47.431	-0.000	0.033
61.657	-21.572	-47.473	-0.008	0.025
61.662	-21.596	-47.510	0.016	0.025
61.666	-21.614	-47.565	-0.000	0.049
61.671	-21.626	-47.607	-0.000	0.033
61.675	-21.657	-47.656	-0.000	0.041
61.680	-21.675	-47.711	0.008	0.033
61.684	-21.705	-47.753	-0.000	0.033
61.689	-21.712	-47.790	-0.000	0.041
61.693	-21.730	-47.851	-0.000	0.041
61.698	-21.754	-47.881	-0.000	0.033
61.703	-21.779	-47.930	-0.000	0.025
61.707	-21.809	-47.979	-0.000	0.041
61.712	-21.821	-48.021	-0.008	0.025
61.716	-21.839	-48.064	-0.008	0.041
61.721	-21.864	-48.106	-0.016	0.025
61.725	-21.882	-48.155	-0.000	0.041
61.730	-21.900	-48.192	-0.008	0.041
61.734	-21.925	-48.234	-0.000	0.033
61.739	-21.937	-48.289	-0.000	0.041
61.743	-21.967	-48.332	-0.008	0.049
61.748	-21.979	-48.380	-0.008	0.025
61.753	-21.998	-48.423	-0.000	0.041
61.757	-22.022	-48.472	-0.016	0.041
61.762	-22.046	-48.514	-0.008	0.033
61.766	-22.071	-48.557	-0.016	0.033
61.771	-22.095	-48.606	-0.016	0.041
61.775	-22.107	-48.654	-0.016	0.041
61.780	-22.132	-48.703	-0.000	0.033
61.784	-22.150	-48.746	-0.000	0.033
61.789	-22.174	-48.807	-0.008	0.041
61.794	-22.199	-48.837	-0.000	0.033
61.798	-22.217	-48.898	-0.016	0.033
61.803	-22.235	-48.941	-0.008	0.041
61.807	-22.260	-48.977	-0.008	0.033
61.812	-22.278	-49.032	-0.025	0.033
61.816	-22.302	-49.081	-0.016	0.049
61.821	-22.333	-49.123	-0.016	0.033
61.825	-22.339	-49.160	-0.008	0.049
61.830	-22.357	-49.215	-0.016	0.033
61.834	-22.387	-49.257	-0.000	0.033
61.839	-22.393	-49.294	-0.016	0.041
61.844	-22.418	-49.342	-0.016	0.033
61.848	-22.442	-49.379	-0.016	0.033
61.853	-22.454	-49.422	-0.000	0.025
61.857	-22.479	-49.464	-0.016	0.041
61.862	-22.497	-49.507	-0.016	0.033
61.866	-22.521	-49.555	-0.016	0.041
61.871	-22.540	-49.598	-0.000	0.033
61.875	-22.564	-49.641	-0.016	0.033
61.880	-22.576	-49.683	-0.025	0.033
61.885	-22.594	-49.726	-0.033	0.025
61.889	-22.613	-49.775	-0.016	0.033
61.894	-22.637	-49.811	-0.008	0.041
61.898	-22.649	-49.848	-0.016	0.033
61.903	-22.674	-49.866	-0.016	0.033
61.907	-22.692	-49.866	-0.025	0.041
61.912	-22.704	-49.866	-0.025	0.033
61.916	-22.722	-49.866	-0.025	0.025
61.921	-22.747	-49.866	-0.025	0.041
61.925	-22.765	-49.866	-0.016	0.041
61.930	-22.783	-49.866	-0.025	0.041
61.935	-22.807	-49.866	-0.033	0.033
61.939	-22.814	-49.866	-0.025	0.041
61.944	-22.838	-49.866	-0.025	0.041
61.948	-22.856	-49.866	-0.025	0.041
61.953	-22.874	-49.866	-0.025	0.041
61.957	-22.893	-49.866	-0.016	0.033
61.962	-22.911	-49.866	-0.033	0.041
61.966	-22.929	-49.866	-0.025	0.033
61.971	-22.947	-49.866	-0.025	0.041
61.976	-22.960	-49.866	-0.016	0.033
61.980	-22.978	-49.866	-0.016	0.033
61.985	-23.002	-49.866	-0.016	0.025
61.989	-23.008	-49.866	-0.025	0.033
61.994	-23.033	-49.866	-0.025	0.033
61.998	-23.045	-49.866	-0.033	0.033
62.003	-23.057	-49.866	-0.025	0.041
62.007	-23.069	-49.866	-0.025	0.025
62.012	-23.094	-49.866	-0.016	0.033
62.016	-23.106	-49.866	-0.016	0.025
62.021	-23.112	-49.866	-0.025	0.041
62.026	-23.136	-49.866	-0.016	0.041
62.030	-23.148	-49.866	-0.016	0.033
62.035	-23.167	-49.866	-0.033	0.041
62.039	-23.179	-49.866	-0.016	0.041
62.044	-23.197	-49.866	-0.025	0.025
62.048	-23.215	-49.866	-0.025	0.033
62.053	-23.234	-49.866	-0.033	0.041
62.057	-23.240	-49.866	-0.016	0.041
62.062	-23.258	-49.866	-0.033	0.025
62.067	-23.276	-49.866	-0.025	0.041
62.071	-23.288	-49.866	-0.016	0.041
62.076	-23.301	-49.866	-0.033	0.033
62.080	-23.319	-49.866	-0.041	0.041
62.085	-23.331	-49.866	-0.016	0.041
62.089	-23.349	-49.866	-0.025	0.033
62.094	-23.361	-49.866	-0.033	0.033
62.098	-23.374	-49.866	-0.033	0.033
62.103	-23.392	-49.866	-0.033	0.025
62.107	-23.410	-49.866	-0.033	0.033
62.112	-23.428	-49.866	-0.033	0.033
62.117	-23.441	-49.866	-0.025	0.041
62.121	-23.453	-49.866	-0.033	0.033
62.126	-23.459	-49.866	-0.016	0.033
62.130	-23.477	-49.866	-0.033	0.033
62.135	-23.483	-49.866	-0.033	0.041
62.139	-23.508	-49.866	-0.033	0.033
62.144	-23.514	-49.866	-0.033	0.041
62.148	-23.526	-49.866	-0.041	0.033
62.153	-23.532	-49.866	-0.033	0.033
62.158	-23.550	-49.866	-0.025	0.033
62.162	-23.562	-49.866	-0.033	0.033
62.167	-23.575	-49.866	-0.049	0.033
62.171	-23.587	-49.866	-0.025	0.033
62.176	-23.599	-49.866	-0.049	0.033
62.180	-23.605	-49.866	-0.033	0.033
62.185	-23.623	-49.866	-0.025	0.033
62.189	-23.623	-49.866	-0.025	0.033
62.194	-23.635	-49.866	-0.041	0.033
62.198	-23.654	-49.866	-0.033	0.041
62.203	-23.660	-49.866	-0.041	0.033
62.208	-23.666	-49.866	-0.041	0.025
62.212	-23.684	-49.866	-0.033	0.033
62.217	-23.696	-49.866	-0.041	0.033
62.221	-23.709	-49.866	-0.041	0.033
62.226	-23.721	-49.866	-0.033	0.033
62.230	-23.721	-49.866	-0.033	0.049
62.235	-23.733	-49.866	-0.041	0.041
62.239	-23.745	-49.866	-0.049	0.033
62.244	-23.751	-49.866	-0.049	0.041
62.249	-23.763	-49.866	-0.033	0.033
62.253	-23.775	-49.866	-0.025	0.041
62.258	-23.782	-49.866	-0.049	0.033
62.262	-23.794	-49.866	-0.033	0.049
62.267	-23.806	-49.866	-0.041	0.041
62.271	-23.812	-49.866	-0.041	0.041
62.276	-23.824	-49.866	-0.033	0.033
62.280	-23.836	-49.866	-0.033	0.041
62.285	-23.830	-49.866	-0.041	0.049
62.289	-23.849	-49.866	-0.041	0.049
62.294	-23.855	-49.866	-0.049	0.049
62.299	-23.861	-49.866	-0.041	0.041
62.303	-23.867	-49.866	-0.033	0.033
62.308	-23.873	-49.866	-0.033	0.049
62.312	-23.873	-49.866	-0.041	0.033
62.317	-23.885	-49.866	-0.049	0.033
62.321	-23.879	-49.866	-0.033	0.041
62.326	-23.891	-49.866	-0.033	0.033
62.330	-23.891	-49.866	-0.057	0.025
62.335	-23.903	-49.866	-0.041	0.041
62.340	-23.897	-49.866	-0.041	0.041
62.344	-23.909	-49.866	-0.041	0.041
62.349	-23.916	-49.866	-0.033	0.033
62.353	-23.916	-49.866	-0.041	0.041
62.358	-23.928	-49.866	-0.041	0.041
62.362	-23.940	-49.866	-0.049	0.033
62.367	-23.934	-49.866	-0.049	0.025
62.371	-23.952	-49.866	-0.033	0.033
62.376	-23.952	-49.866	-0.041	0.041
62.380	-23.952	-49.866	-0.041	0.033
62.385	-23.958	-49.866	-0.049	0.049
62.390	-23.976	-49.866	-0.049	0.033
62.394	-23.983	-49.866	-0.041	0.041
62.399	-23.983	-49.866	-0.049	0.033
62.403	-23.989	-49.866	-0.041	0.033
62.408	-23.995	-49.866	-0.049	0.041
62.412	-24.007	-49.866	-0.041	0.033
62.417	-24.007	-49.866	-0.041	0.041
62.421	-24.019	-49.866	-0.049	0.041
62.426	-24.025	-49.866	-0.049	0.033
62.431	-24.025	-49.866	-0.049	0.025
62.435	-24.025	-49.866	-0.049	0.041
62.440	-24.043	-49.866	-0.041	0.033
62.444	-24.049	-49.866	-0.041	0.041
62.449	-24.049	-49.866	-0.041	0.025
62.453	-24.049	-49.866	-0.057	0.041
62.458	-24.062	-49.866	-0.049	0.025
62.462	-24.068	-49.866	-0.049	0.025
62.467	-24.068	-49.866	-0.041	0.025
62.471	-24.080	-49.866	-0.057	0.033
62.476	-24.080	-49.866	-0.057	0.033
62.481	-24.086	-49.866	-0.049	0.041
62.485	-24.086	-49.866	-0.049	0.033
62.490	-24.098	-49.866	-0.049	0.041
62.494	-24.104	-49.866	-0.049	0.041
62.499	-24.104	-49.866	-0.057	0.033
62.503	-24.110	-49.866	-0.066	0.033
62.508	-24.110	-49.866	-0.041	0.041
62.512	-24.129	-49.866	-0.033	0.041
62.517	-24.123	-49.866	-0.049	0.025
62.522	-24.129	-49.866	-0.057	0.025
62.526	-24.141	-49.866	-0.049	0.033
62.531	-24.153	-49.866	-0.049	0.033
62.535	-24.147	-49.866	-0.041	0.041
62.540	-24.165	-49.866	-0.041	0.041
62.544	-24.177	-49.866	-0.057	0.033
62.549	-24.183	-49.866	-0.049	0.041
62.553	-24.196	-49.866	-0.049	0.033
62.558	-24.208	-49.866	-0.057	0.033
62.562	-24.202	-49.866	-0.057	0.025
62.567	-24.226	-49.866	-0.057	0.041
62.572	-24.214	-49.866	-0.057	0.033
62.576	-24.232	-49.866	-0.049	0.033
62.581	-24.244	-49.866	-0.057	0.033
62.585	-24.238	-49.866	-0.066	0.041
62.590	-24.263	-49.866	-0.049	0.041
62.594	-24.269	-49.866	-0.057	0.041
62.599	-24.275	-49.866	-0.057	0.041
62.603	-24.281	-49.866	-0.057	0.033
62.608	-24.293	-49.866	-0.057	0.033
62.613	-24.305	-49.866	-0.066	0.033
62.617	-24.317	-49.866	-0.057	0.033
62.622	-24.323	-49.866	-0.057	0.033
62.626	-24.330	-49.866	-0.057	0.041
62.631	-24.336	-49.866	-0.057	0.025
62.635	-24.348	-49.866	-0.057	0.033
62.640	-24.348	-49.866	-0.066	0.041
62.644	-24.354	-49.866	-0.066	0.025
62.649	-24.372	-49.866	-0.049	0.033
62.653	-24.372	-49.866	-0.057	0.033
62.658	-24.378	-49.866	-0.066	0.041
62.663	-24.384	-49.866	-0.057	0.033
62.667	-24.390	-49.866	-0.066	0.033
62.672	-24.397	-49.866	-0.057	0.049
62.676	-24.409	-49.866	-0.057	0.041
62.681	-24.403	-49.866	-0.057	0.041
62.685	-24.421	-49.866	-0.066	0.041
62.690	-24.421	-49.866	-0.057	0.025
62.694	-24.427	-49.866	-0.066	0.041
62.699	-24.421	-49.866	-0.057	0.033
62.704	-24.433	-49.866	-0.066	0.033
62.708	-24.439	-49.866	-0.057	0.033
62.713	-24.451	-49.866	-0.066	0.025
62.717	-24.451	-49.866	-0.057	0.033
62.722	-24.457	-49.866	-0.057	0.033
62.726	-24.463	-49.866	-0.074	0.049
62.731	-24.463	-49.866	-0.074	0.033
62.735	-24.482	-49.866	-0.057	0.025
62.740	-24.488	-49.866	-0.066	0.033
62.744	-24.488	-49.866	-0.057	0.033
62.749	-24.500	-49.866	-0.057	0.033
62.754	-24.494	-49.866	-0.074	0.033
62.758	-24.506	-49.866	-0.074	0.033
62.763	-24.512	-49.866	-0.074	0.025
62.767	-24.518	-49.866	-0.074	0.041
62.772	-24.524	-49.866	-0.066	0.033
62.776	-24.530	-49.866	-0.074	0.025
62.781	-24.537	-49.866	-0.074	0.033
62.785	-24.549	-49.866	-0.066	0.033
62.790	-24.543	-49.866	-0.066	0.033
62.795	-24.549	-49.866	-0.066	0.041
62.799	-24.555	-49.866	-0.074	0.033
62.804	-24.555	-49.866	-0.082	0.041
62.808	-24.573	-49.866	-0.066	0.041
62.813	-24.573	-49.866	-0.066	0.041
62.817	-24.573	-49.866	-0.074	0.041
62.822	-24.573	-49.866	-0.074	0.033
62.826	-24.579	-49.866	-0.066	0.025
62.831	-24.585	-49.866	-0.074	0.025
62.835	-24.591	-49.866	-0.066	0.033
62.840	-24.591	-49.866	-0.057	0.033
62.845	-24.604	-49.866	-0.074	0.033
62.849	-24.604	-49.866	-0.066	0.025
62.854	-24.597	-49.866	-0.066	0.033
62.858	-24.604	-49.866	-0.074	0.041
62.863	-24.604	-49.866	-0.082	0.033
62.867	-24.604	-49.866	-0.074	0.033
62.872	-24.610	-49.866	-0.066	0.041
62.876	-24.610	-49.866	-0.074	0.033
62.881	-24.616	-49.866	-0.082	0.041
62.886	-24.616	-49.866	-0.074	0.041
62.890	-24.610	-49.866	-0.066	0.041
62.895	-24.622	-49.866	-0.090	0.033
62.899	-24.616	-49.866	-0.074	0.033
62.904	-24.622	-49.866	-0.082	0.033
62.908	-24.634	-49.866	-0.074	0.033
62.913	-24.628	-49.866	-0.082	0.033
62.917	-24.634	-49.866	-0.074	0.041
62.922	-24.640	-49.866	-0.074	0.033
62.926	-24.646	-49.866	-0.074	0.041
62.931	-24.646	-49.866	-0.082	0.033
62.936	-24.664	-49.866	-0.074	0.033
62.940	-24.658	-49.866	-0.074	0.033
62.945	-24.664	-49.866	-0.074	0.033
62.949	-24.670	-49.866	-0.074	0.041
62.954	-24.683	-49.866	-0.082	0.025
62.958	-24.670	-49.866	-0.082	0.033
62.963	-24.677	-49.866	-0.090	0.041
62.967	-24.670	-49.866	-0.066	0.033
62.972	-24.677	-49.866	-0.090	0.033
62.977	-24.683	-49.866	-0.082	0.041
62.981	-24.683	-49.866	-0.090	0.033
62.986	-24.689	-49.866	-0.082	0.025
62.990	-24.695	-49.866	-0.090	0.049
62.995	-24.695	-49.866	-0.082	0.033
62.999	-24.695	-49.866	-0.082	0.033
63.004	-24.695	-49.866	-0.082	0.025
63.008	-24.695	-49.866	-0.090	0.033
63.013	-24.701	-49.866	-0.090	0.041
63.017	-24.701	-49.866	-0.082	0.033
63.022	-24.707	-49.866	-0.082	0.033
63.027	-24.713	-49.866	-0.082	0.033
63.031	-24.707	-49.866	-0.082	0.041
63.036	-24.701	-49.866	-0.082	0.033
63.040	-24.707	-49.866	-0.082	0.041
63.045	-24.707	-49.866	-0.090	0.049
63.049	-24.707	-49.866	-0.098	0.033
63.054	-24.713	-49.866	-0.106	0.041
63.058	-24.707	-49.866	-0.090	0.041
63.063	-24.713	-49.866	-0.090	0.033
63.068	-24.707	-49.866	-0.082	0.041
63.072	-24.707	-49.866	-0.090	0.041
63.077	-24.713	-49.866	-0.082	0.033
63.081	-24.713	-49.866	-0.090	0.033
63.086	-24.713	-49.866	-0.082	0.033
63.090	-24.713	-49.866	-0.090	0.033
63.095	-24.707	-49.866	-0.090	0.041
63.099	-24.713	-49.866	-0.090	0.025
63.104	-24.707	-49.866	-0.090	0.025
63.108	-24.719	-49.866	-0.090	0.041
63.113	-24.713	-49.866	-0.082	0.041
63.118	-24.707	-49.866	-0.098	0.041
63.122	-24.713	-49.866	-0.090	0.041
63.127	-24.707	-49.866	-0.106	0.049
63.131	-24.713	-49.866	-0.090	0.041
63.136	-24.713	-49.866	-0.106	0.041
63.140	-24.707	-49.866	-0.106	0.049
63.145	-24.707	-49.866	-0.090	0.033
63.149	-24.701	-49.866	-0.082	0.025
63.154	-24.707	-49.866	-0.090	0.033
63.159	-24.707	-49.866	-0.098	0.025
63.163	-24.695	-49.866	-0.098	0.049
63.168	-24.701	-49.866	-0.098	0.041
63.172	-24.695	-49.866	-0.106	0.033
63.177	-24.677	-49.866	-0.106	0.041
63.181	-24.689	-49.866	-0.098	0.033
63.186	-24.683	-49.866	-0.090	0.041
63.190	-24.677	-49.866	-0.098	0.033
63.195	-24.677	-49.866	-0.098	0.033
63.199	-24.683	-49.866	-0.098	0.033
63.204	-24.677	-49.866	-0.098	0.041
63.209	-24.677	-49.866	-0.090	0.033
63.213	-24.677	-49.866	-0.098	0.041
63.218	-24.664	-49.866	-0.098	0.033
63.222	-24.664	-49.866	-0.106	0.041
63.227	-24.664	-49.866	-0.098	0.041
63.231	-24.652	-49.866	-0.115	0.041
63.236	-24.646	-49.866	-0.115	0.025
63.240	-24.634	-49.866	-0.106	0.033
63.245	-24.634	-49.866	-0.115	0.033
63.250	-24.634	-49.866	-0.115	0.041
63.254	-24.628	-49.866	-0.106	0.033
63.259	-24.622	-49.866	-0.115	0.033
63.263	-24.610	-49.866	-0.115	0.033
63.268	-24.610	-49.866	-0.115	0.025
63.272	-24.597	-49.866	-0.115	0.041
63.277	-24.585	-49.866	-0.106	0.041
63.281	-24.585	-49.866	-0.115	0.041
63.286	-24.573	-49.866	-0.123	0.033
63.290	-24.573	-49.866	-0.106	0.033
63.295	-24.567	-49.866	-0.106	0.033
63.300	-24.555	-49.866	-0.123	0.025
63.304	-24.549	-49.866	-0.098	0.033
63.309	-24.530	-49.866	-0.131	0.033
63.313	-24.537	-49.866	-0.123	0.033
63.318	-24.524	-49.866	-0.123	0.033
63.322	-24.524	-49.866	-0.115	0.033
63.327	-24.518	-49.866	-0.123	0.033
63.331	-24.500	-49.866	-0.115	0.033
63.336	-24.494	-49.866	-0.115	0.041
63.341	-24.494	-49.866	-0.123	0.033
63.345	-24.482	-49.866	-0.123	0.041
63.350	-24.470	-49.866	-0.123	0.025
63.354	-24.457	-49.866	-0.115	0.041
63.359	-24.457	-49.866	-0.123	0.041
63.363	-24.445	-49.866	-0.131	0.033
63.368	-24.427	-49.866	-0.131	0.041
63.372	-24.427	-49.866	-0.115	0.041
63.377	-24.409	-49.866	-0.123	0.033
63.381	-24.397	-49.866	-0.131	0.025
63.386	-24.397	-49.866	-0.123	0.041
63.391	-24.378	-49.866	-0.123	0.033
63.395	-24.372	-49.866	-0.123	0.033
63.400	-24.366	-49.866	-0.147	0.041
63.404	-24.354	-49.866	-0.123	0.033
63.409	-24.348	-49.866	-0.131	0.041
63.413	-24.330	-49.866	-0.131	0.041
63.418	-24.323	-49.866	-0.131	0.033
63.422	-24.305	-49.866	-0.131	0.033
63.427	-24.299	-49.866	-0.147	0.041
63.432	-24.287	-49.866	-0.147	0.041
63.436	-24.275	-49.866	-0.123	0.033
63.441	-24.263	-49.866	-0.139	0.033
63.445	-24.250	-49.866	-0.139	0.033
63.450	-24.238	-49.866	-0.139	0.033
63.454	-24.232	-49.866	-0.139	0.033
63.459	-24.214	-49.866	-0.139	0.033
63.463	-24.196	-49.866	-0.131	0.041
63.468	-24.183	-49.866	-0.139	0.033
63.472	-24.165	-49.866	-0.139	0.041
63.477	-24.153	-49.866	-0.147	0.041
63.482	-24.141	-49.866	-0.131	0.041
63.486	-24.129	-49.866	-0.139	0.033
63.491	-24.110	-49.866	-0.139	0.033
63.495	-24.104	-49.866	-0.147	0.041
63.500	-24.086	-49.866	-0.139	0.033
63.504	-24.062	-49.866	-0.147	0.033
