Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
1135.408	-0.003	0.001	0.033	0.033
1135.470	0.003	-0.005	0.049	0.033
1135.533	-0.003	-0.005	0.057	0.041
1135.595	0.003	0.001	0.049	0.041
1135.658	0.003	-0.005	0.041	0.033
1135.720	-0.003	-0.005	0.041	0.033
1135.783	0.003	-0.005	0.049	0.041
1135.845	0.003	-0.005	0.041	0.033
1135.908	0.009	0.001	0.057	0.033
1135.971	-0.003	-0.005	0.049	0.033
1136.033	0.009	-0.005	0.041	0.033
1136.096	0.003	-0.005	0.057	0.033
1136.158	0.003	0.007	0.049	0.041
1136.221	-0.003	-0.011	0.066	0.033
1136.283	0.003	-0.005	0.049	0.033
1136.346	0.009	-0.005	0.057	0.033
1136.408	0.003	0.001	0.049	0.041
1136.471	0.003	0.007	0.049	0.041
1136.533	-0.003	0.007	0.057	0.033
1136.596	0.003	0.001	0.033	0.025
1136.659	0.003	0.007	0.066	0.041
1136.721	-0.009	0.001	0.049	0.049
1136.784	-0.003	0.001	0.066	0.033
1136.846	-0.003	0.001	0.049	0.041
1136.909	-0.003	0.007	0.049	0.041
1136.971	0.003	0.001	0.049	0.033
1137.034	0.003	-0.005	0.041	0.033
1137.096	-0.003	0.007	0.041	0.033
1137.159	0.009	-0.005	0.041	0.041
1137.222	-0.003	0.001	0.041	0.041
1137.284	0.003	0.001	0.049	0.033
1137.347	0.003	0.001	0.049	0.041
1137.409	0.009	-0.005	0.057	0.041
1137.472	-0.003	-0.005	0.033	0.033
1137.534	-0.003	-0.005	0.041	0.033
1137.597	0.003	-0.005	0.066	0.033
1137.659	0.003	-0.005	0.049	0.041
1137.722	0.003	0.001	0.066	0.041
1137.784	-0.003	-0.005	0.033	0.033
1137.847	-0.003	-0.005	0.049	0.033
1137.910	0.009	0.001	0.057	0.033
1137.972	0.003	0.001	0.033	0.033
1138.035	-0.003	0.001	0.041	0.033
1138.097	0.003	-0.005	0.057	0.025
1138.160	0.003	0.001	0.041	0.033
1138.222	0.003	-0.005	0.057	0.025
1138.285	0.003	-0.011	0.049	0.049
1138.347	0.009	-0.005	0.057	0.041
1138.410	0.003	-0.005	0.066	0.025
1138.473	0.003	-0.005	0.041	0.033
1138.535	0.003	0.001	0.033	0.041
1138.598	0.003	0.007	0.049	0.033
1138.660	0.009	0.001	0.049	0.033
1138.723	-0.003	0.001	0.041	0.041
1138.785	-0.003	0.007	0.041	0.033
1138.848	-0.003	0.001	0.049	0.033
1138.910	0.003	0.001	0.066	0.033
1138.973	0.009	0.001	0.041	0.025
1139.035	-0.003	-0.005	0.057	0.049
1139.098	0.003	-0.005	0.041	0.033
1139.161	-0.003	-0.005	0.041	0.033
1139.223	-0.003	-0.005	0.049	0.041
1139.286	0.003	-0.005	0.049	0.049
1139.348	-0.003	0.001	0.049	0.033
1139.411	0.003	0.001	0.049	0.033
1139.473	-0.003	0.001	0.049	0.033
1139.536	0.003	-0.005	0.057	0.033
1139.598	0.003	-0.005	0.041	0.033
1139.661	-0.009	-0.005	0.049	0.033
1139.724	-0.003	0.001	0.057	0.033
1139.786	-0.009	-0.005	0.033	0.033
1139.849	-0.003	0.001	0.041	0.041
1139.911	0.003	0.001	0.066	0.033
1139.974	0.009	-0.005	0.041	0.033
1140.036	0.003	-0.011	0.049	0.033
1140.099	0.003	-0.005	0.049	0.033
1140.161	0.003	-0.005	0.041	0.033
1140.224	-0.003	-0.005	0.057	0.041
1140.286	-0.003	-0.011	0.033	0.049
1140.349	0.003	0.001	0.049	0.033
1140.412	-0.003	-0.005	0.049	0.033
1140.474	0.003	0.001	0.049	0.025
1140.537	-0.003	-0.011	0.057	0.033
1140.599	0.003	-0.005	0.049	0.033
1140.662	-0.003	-0.005	0.057	0.033
1140.724	-0.009	0.007	0.041	0.041
1140.787	0.003	-0.005	0.057	0.025
1140.849	-0.003	0.001	0.033	0.041
1140.912	-0.009	0.007	0.049	0.033
1140.975	0.003	-0.005	0.025	0.025
1141.037	0.003	-0.005	0.049	0.049
1141.100	-0.003	0.007	0.049	0.033
1141.162	0.003	0.001	0.057	0.033
1141.225	-0.003	-0.005	0.041	0.041
1141.287	-0.003	-0.005	0.033	0.033
1141.350	0.003	0.007	0.041	0.033
1141.412	-0.003	-0.005	0.057	0.041
1141.475	-0.003	-0.005	0.041	0.041
1141.537	-0.003	-0.005	0.049	0.033
1141.600	0.003	0.007	0.041	0.033
1141.663	-0.003	0.001	0.041	0.041
1141.725	0.009	-0.005	0.041	0.033
1141.788	-0.003	-0.005	0.041	0.025
1141.850	0.003	0.001	0.049	0.041
1141.913	-0.009	0.001	0.049	0.041
1141.975	0.003	-0.005	0.057	0.033
1142.038	-0.009	-0.005	0.041	0.041
1142.100	0.003	0.013	0.057	0.033
1142.163	0.003	-0.005	0.049	0.033
1142.226	0.003	-0.005	0.049	0.033
1142.288	0.003	0.001	0.049	0.033
1142.351	-0.003	-0.005	0.041	0.033
1142.413	-0.003	-0.005	0.041	0.041
1142.476	0.003	0.001	0.041	0.041
1142.538	0.003	0.007	0.033	0.041
1142.601	0.009	-0.005	0.033	0.033
1142.663	-0.003	-0.005	0.041	0.033
1142.726	0.003	0.007	0.033	0.033
1142.788	0.003	-0.005	0.049	0.033
1142.851	0.003	-0.005	0.057	0.033
1142.914	0.009	-0.005	0.057	0.025
1142.976	-0.009	0.001	0.025	0.041
1143.039	0.003	0.001	0.049	0.033
1143.101	-0.003	-0.011	0.057	0.041
1143.164	0.003	0.007	0.049	0.033
1143.226	-0.003	-0.005	0.049	0.025
1143.289	-0.009	0.001	0.057	0.033
1143.351	-0.003	-0.005	0.049	0.041
1143.414	-0.003	-0.005	0.049	0.033
1143.477	0.003	0.001	0.041	0.033
1143.539	0.009	0.001	0.049	0.041
1143.602	-0.003	0.001	0.033	0.041
1143.664	-0.003	-0.005	0.049	0.033
1143.727	-0.009	-0.005	0.049	0.041
1143.789	0.003	-0.005	0.049	0.033
1143.852	0.003	-0.005	0.033	0.033
1143.914	-0.003	0.007	0.033	0.033
1143.977	0.003	-0.011	0.041	0.033
1144.039	0.003	-0.005	0.033	0.041
1144.102	0.003	-0.005	0.049	0.033
1144.165	0.003	0.001	0.041	0.033
1144.227	-0.009	0.001	0.041	0.033
1144.290	-0.003	-0.005	0.066	0.041
1144.352	-0.003	-0.005	0.049	0.049
1144.415	0.003	-0.005	0.049	0.025
1144.477	-0.003	0.001	0.041	0.033
1144.540	0.003	-0.005	0.057	0.033
1144.602	0.009	-0.005	0.033	0.033
1144.665	-0.003	-0.005	0.033	0.025
1144.728	0.003	0.001	0.041	0.041
1144.790	-0.003	-0.005	0.057	0.033
1144.853	0.009	-0.005	0.049	0.049
1144.915	-0.003	-0.005	0.041	0.033
1144.978	-0.003	0.001	0.033	0.041
1145.040	-0.003	0.001	0.041	0.041
1145.103	-0.015	0.007	0.057	0.041
1145.165	0.003	-0.005	0.057	0.033
1145.228	0.003	-0.005	0.066	0.049
1145.290	-0.003	0.001	0.049	0.033
1145.353	0.009	0.001	0.049	0.033
1145.416	0.003	0.001	0.041	0.033
1145.478	-0.003	0.001	0.033	0.041
1145.541	-0.009	0.001	0.033	0.033
1145.603	-0.003	-0.005	0.041	0.041
1145.666	0.003	0.001	0.041	0.041
1145.728	-0.003	0.007	0.041	0.041
1145.791	0.003	0.001	0.057	0.033
1145.853	-0.009	-0.005	0.057	0.041
1145.916	0.009	-0.005	0.049	0.033
1145.979	-0.003	-0.017	0.049	0.041
1146.041	0.003	-0.005	0.049	0.033
1146.104	0.003	0.001	0.049	0.049
1146.166	0.003	-0.005	0.057	0.033
1146.229	0.003	-0.011	0.041	0.033
1146.291	0.003	-0.005	0.057	0.041
1146.354	-0.003	-0.005	0.066	0.033
1146.416	-0.003	0.007	0.033	0.033
1146.479	-0.003	0.001	0.033	0.041
1146.541	0.009	-0.011	0.041	0.033
1146.604	0.003	0.007	0.049	0.033
1146.667	-0.003	0.001	0.049	0.025
1146.729	-0.003	-0.005	0.057	0.041
1146.792	0.003	0.007	0.049	0.041
1146.854	-0.003	-0.005	0.033	0.033
1146.917	-0.003	0.001	0.049	0.033
1146.979	0.003	-0.005	0.049	0.041
1147.042	-0.003	0.007	0.041	0.033
1147.104	0.003	0.001	0.049	0.025
1147.167	-0.003	0.001	0.049	0.033
1147.230	-0.003	0.001	0.057	0.033
1147.292	-0.003	0.001	0.041	0.033
1147.355	-0.003	-0.011	0.041	0.033
1147.417	-0.009	0.007	0.041	0.041
1147.480	0.003	-0.005	0.049	0.033
1147.542	0.003	-0.005	0.049	0.033
1147.605	-0.003	-0.005	0.049	0.033
1147.667	0.003	0.001	0.049	0.041
1147.730	0.003	0.007	0.041	0.033
1147.792	0.003	-0.011	0.049	0.033
1147.855	0.003	-0.005	0.057	0.033
1147.918	0.003	-0.011	0.033	0.033
1147.980	0.003	0.001	0.033	0.025
1148.043	0.003	-0.005	0.049	0.033
1148.105	-0.003	0.001	0.049	0.041
1148.168	-0.003	-0.005	0.025	0.033
1148.230	0.009	-0.005	0.049	0.041
1148.293	0.003	-0.005	0.049	0.033
1148.355	0.009	-0.005	0.049	0.041
1148.418	0.003	0.001	0.041	0.041
1148.481	-0.003	-0.005	0.066	0.033
1148.543	-0.009	-0.005	0.033	0.033
1148.606	-0.003	-0.005	0.041	0.033
1148.668	0.003	-0.005	0.049	0.033
1148.731	-0.003	0.007	0.041	0.049
1148.793	-0.003	0.001	0.057	0.033
1148.856	0.003	0.001	0.041	0.041
1148.918	-0.003	-0.005	0.049	0.025
1148.981	-0.003	0.007	0.033	0.041
1149.043	-0.003	-0.005	0.041	0.033
1149.106	0.003	-0.005	0.057	0.041
1149.169	-0.003	0.001	0.033	0.033
1149.231	0.003	0.001	0.025	0.041
1149.294	-0.003	0.001	0.041	0.033
1149.356	0.003	0.001	0.041	0.041
1149.419	-0.003	0.001	0.057	0.033
1149.481	0.003	0.001	0.033	0.041
1149.544	0.009	-0.005	0.033	0.033
1149.606	0.003	-0.011	0.057	0.041
1149.669	0.009	-0.005	0.041	0.033
1149.732	-0.003	0.001	0.057	0.049
1149.794	0.003	0.007	0.041	0.041
1149.857	0.003	0.001	0.057	0.041
1149.919	0.003	0.007	0.049	0.041
1149.982	0.003	0.001	0.041	0.041
1150.044	0.003	0.001	0.049	0.033
1150.107	-0.003	-0.011	0.049	0.041
1150.169	0.003	-0.005	0.049	0.041
1150.232	-0.009	0.001	0.041	0.041
1150.294	0.003	-0.005	0.041	0.033
1150.357	0.003	-0.011	0.057	0.041
1150.420	-0.015	-0.011	0.041	0.033
1150.482	-0.003	0.001	0.057	0.041
1150.545	-0.009	0.007	0.074	0.033
1150.607	-0.003	0.001	0.049	0.033
1150.670	-0.009	0.001	0.057	0.033
1150.732	0.003	-0.005	0.041	0.033
1150.795	-0.003	0.007	0.049	0.025
1150.857	0.009	0.001	0.057	0.033
1150.920	0.003	-0.005	0.041	0.033
1150.983	-0.003	0.001	0.049	0.033
1151.045	-0.003	-0.005	0.033	0.041
1151.108	-0.003	0.001	0.049	0.041
1151.170	-0.003	0.007	0.041	0.033
1151.233	-0.003	0.001	0.041	0.025
1151.295	0.003	0.001	0.049	0.033
1151.358	0.003	-0.005	0.057	0.033
1151.420	0.003	-0.005	0.041	0.033
1151.483	0.003	-0.005	0.066	0.025
1151.545	-0.003	0.007	0.049	0.033
1151.608	-0.003	0.001	0.057	0.041
1151.671	-0.003	0.001	0.033	0.033
1151.733	0.003	-0.011	0.041	0.033
1151.796	0.003	-0.005	0.057	0.033
1151.858	0.003	-0.005	0.049	0.025
1151.921	0.003	0.001	0.041	0.033
1151.983	0.003	-0.005	0.041	0.041
1152.046	0.003	-0.005	0.041	0.041
1152.108	0.009	-0.005	0.057	0.041
1152.171	0.003	-0.005	0.049	0.041
1152.234	-0.003	-0.005	0.041	0.033
1152.296	0.003	-0.005	0.057	0.033
1152.359	-0.003	0.001	0.057	0.041
1152.421	-0.009	-0.005	0.057	0.049
1152.484	-0.003	-0.005	0.041	0.041
1152.546	-0.003	0.001	0.049	0.025
1152.609	-0.003	-0.005	0.049	0.025
1152.671	0.003	0.007	0.057	0.041
1152.734	-0.003	-0.011	0.041	0.033
1152.796	-0.003	0.001	0.074	0.041
1152.859	-0.003	0.001	0.041	0.033
1152.922	0.003	-0.005	0.049	0.033
1152.984	0.003	0.001	0.049	0.025
1153.047	0.003	-0.005	0.041	0.041
1153.109	0.003	0.001	0.041	0.033
1153.172	0.009	0.001	0.049	0.041
1153.234	0.003	-0.005	0.041	0.041
1153.297	-0.009	-0.005	0.025	0.033
1153.359	0.003	0.001	0.049	0.033
1153.422	-0.003	0.001	0.041	0.041
1153.485	-0.003	-0.005	0.049	0.033
1153.547	0.003	-0.005	0.049	0.033
1153.610	-0.003	-0.005	0.049	0.041
1153.672	0.003	0.001	0.049	0.041
1153.735	0.003	0.001	0.041	0.041
1153.797	-0.003	-0.005	0.049	0.041
1153.860	0.003	-0.005	0.066	0.025
1153.922	0.009	0.001	0.016	0.041
1153.985	0.009	0.001	0.025	0.041
1154.047	-0.009	0.001	0.041	0.041
1154.110	0.003	0.001	0.033	0.025
1154.173	0.003	-0.011	0.041	0.041
1154.235	-0.003	0.001	0.049	0.041
1154.298	0.003	0.001	0.041	0.033
1154.360	-0.009	0.007	0.041	0.033
1154.423	0.003	-0.011	0.049	0.033
1154.485	-0.003	-0.011	0.041	0.025
1154.548	0.003	-0.005	0.049	0.041
1154.610	-0.003	-0.011	0.057	0.041
1154.673	0.003	0.001	0.041	0.025
1154.736	-0.003	-0.005	0.041	0.041
1154.798	-0.003	-0.005	0.057	0.033
1154.861	0.003	0.001	0.041	0.033
1154.923	0.003	-0.005	0.041	0.025
1154.986	0.009	0.007	0.049	0.041
1155.048	-0.003	0.007	0.057	0.025
1155.111	-0.003	-0.005	0.049	0.033
1155.173	-0.003	-0.005	0.049	0.025
1155.236	-0.003	0.001	0.033	0.033
1155.298	0.009	-0.005	0.049	0.041
1155.361	-0.003	0.007	0.049	0.041
1155.424	0.003	-0.005	0.041	0.025
1155.486	-0.003	0.001	0.033	0.033
1155.549	-0.003	-0.005	0.049	0.016
1155.611	-0.003	0.001	0.049	0.025
1155.674	0.003	0.001	0.049	0.041
1155.736	-0.003	0.001	0.057	0.033
1155.799	0.003	0.001	0.049	0.041
1155.861	0.003	-0.005	0.041	0.025
1155.924	0.003	0.007	0.041	0.033
1155.987	0.003	-0.005	0.057	0.041
1156.049	0.003	0.007	0.057	0.049
1156.112	-0.003	0.001	0.049	0.041
1156.174	-0.003	-0.011	0.049	0.041
1156.237	0.009	-0.005	0.033	0.025
1156.299	-0.003	-0.005	0.025	0.033
1156.362	0.003	0.007	0.049	0.033
1156.424	-0.003	-0.005	0.033	0.025
1156.487	0.003	0.001	0.041	0.041
1156.549	0.003	-0.005	0.041	0.041
1156.612	-0.003	0.007	0.049	0.033
1156.675	-0.003	-0.005	0.049	0.025
1156.737	-0.003	0.001	0.049	0.033
1156.800	-0.009	-0.005	0.049	0.033
1156.862	0.003	0.001	0.049	0.041
1156.925	0.003	0.001	0.033	0.033
1156.987	0.003	0.001	0.057	0.033
1157.050	-0.003	0.001	0.041	0.041
1157.112	-0.003	0.001	0.041	0.025
1157.175	-0.009	-0.011	0.049	0.049
1157.238	-0.003	0.001	0.049	0.033
1157.300	-0.003	-0.005	0.049	0.025
1157.363	0.003	0.001	0.057	0.041
1157.425	-0.009	0.001	0.049	0.016
1157.488	-0.003	-0.005	0.041	0.033
1157.550	0.003	-0.005	0.049	0.033
1157.613	-0.003	-0.005	0.049	0.041
1157.675	-0.003	-0.005	0.057	0.041
1157.738	-0.003	0.001	0.057	0.033
1157.800	-0.003	-0.005	0.041	0.033
1157.863	-0.003	0.007	0.057	0.041
1157.926	-0.003	0.001	0.049	0.033
1157.988	-0.003	0.001	0.066	0.041
1158.051	-0.003	-0.011	0.049	0.033
1158.113	0.003	-0.005	0.041	0.033
1158.176	-0.003	0.001	0.049	0.041
1158.238	0.003	0.001	0.041	0.041
1158.301	0.003	-0.005	0.049	0.033
1158.363	-0.003	0.001	0.041	0.041
1158.426	0.003	-0.011	0.049	0.041
1158.489	-0.003	0.001	0.041	0.025
1158.551	-0.009	0.001	0.041	0.033
1158.614	-0.003	0.001	0.049	0.025
1158.676	-0.003	0.007	0.049	0.033
1158.739	-0.003	0.001	0.066	0.033
1158.801	-0.003	0.001	0.041	0.033
1158.864	-0.009	0.001	0.041	0.033
1158.926	-0.003	-0.005	0.049	0.033
1158.989	0.003	-0.005	0.041	0.041
1159.051	0.003	-0.005	0.041	0.025
1159.114	0.003	-0.005	0.041	0.033
1159.177	0.003	-0.005	0.057	0.041
1159.239	0.003	-0.005	0.049	0.033
1159.302	-0.003	-0.005	0.057	0.041
1159.364	-0.003	-0.005	0.049	0.033
1159.427	0.003	-0.005	0.057	0.033
1159.489	-0.003	0.001	0.041	0.033
1159.552	0.003	0.007	0.049	0.033
1159.614	-0.003	0.001	0.057	0.041
1159.677	-0.003	-0.005	0.049	0.033
1159.740	-0.003	0.007	0.041	0.049
1159.802	0.009	-0.005	0.041	0.033
1159.865	-0.003	-0.005	0.057	0.033
1159.927	0.003	0.001	0.049	0.033
1159.990	0.003	0.007	0.033	0.041
1160.052	0.009	0.001	0.049	0.041
1160.115	0.003	0.001	0.049	0.041
1160.177	-0.003	-0.005	0.049	0.033
1160.240	-0.003	0.001	0.033	0.041
1160.302	-0.003	0.001	0.049	0.033
1160.365	-0.003	0.001	0.041	0.041
1160.428	0.009	0.001	0.041	0.025
1160.490	0.009	0.001	0.049	0.049
1160.553	0.009	0.001	0.066	0.041
1160.615	-0.003	-0.011	0.049	0.041
1160.678	0.003	0.001	0.049	0.041
1160.740	0.003	-0.005	0.057	0.033
1160.803	0.003	-0.005	0.033	0.041
1160.865	-0.003	0.001	0.049	0.041
1160.928	-0.003	-0.005	0.041	0.041
1160.991	-0.009	0.001	0.033	0.033
1161.053	0.003	0.001	0.025	0.041
1161.116	0.003	-0.005	0.041	0.033
1161.178	-0.003	0.001	0.057	0.041
1161.241	0.003	0.007	0.033	0.025
1161.303	-0.003	0.001	0.057	0.033
1161.366	-0.003	-0.005	0.049	0.041
1161.428	0.003	-0.005	0.057	0.025
1161.491	-0.003	0.001	0.057	0.033
1161.553	0.003	0.001	0.049	0.041
1161.616	0.003	-0.005	0.049	0.041
1161.679	-0.003	0.001	0.033	0.033
1161.741	-0.003	0.001	0.057	0.049
1161.804	0.015	-0.005	0.049	0.033
1161.866	0.003	-0.005	0.041	0.033
1161.929	-0.003	0.007	0.066	0.016
1161.991	0.009	-0.005	0.066	0.033
1162.054	0.003	0.001	0.049	0.041
1162.116	0.003	-0.005	0.049	0.033
1162.179	0.009	-0.005	0.049	0.033
1162.242	0.003	0.001	0.049	0.033
1162.304	-0.009	0.001	0.041	0.033
1162.367	-0.009	0.001	0.057	0.033
1162.429	-0.003	-0.005	0.041	0.033
1162.492	0.003	-0.005	0.057	0.033
1162.554	-0.003	-0.005	0.041	0.033
1162.617	0.003	0.001	0.057	0.033
1162.679	0.003	0.001	0.033	0.033
1162.742	-0.009	-0.011	0.057	0.041
1162.804	-0.003	0.001	0.041	0.033
1162.867	-0.003	0.001	0.041	0.041
1162.930	-0.003	0.001	0.066	0.033
1162.992	-0.003	0.007	0.049	0.033
1163.055	-0.003	0.001	0.041	0.033
1163.117	0.003	-0.005	0.049	0.033
1163.180	0.003	0.007	0.041	0.049
1163.242	-0.003	0.007	0.049	0.041
1163.305	0.003	-0.005	0.066	0.025
1163.367	0.003	0.001	0.049	0.041
1163.430	-0.003	0.007	0.041	0.033
1163.493	-0.003	-0.005	0.057	0.049
1163.555	0.003	-0.005	0.041	0.033
1163.618	-0.003	-0.005	0.041	0.033
1163.680	-0.003	-0.005	0.049	0.033
1163.743	0.003	0.001	0.049	0.041
1163.805	-0.003	0.007	0.041	0.033
1163.868	-0.003	0.007	0.049	0.033
1163.930	-0.003	0.001	0.049	0.033
1163.993	0.003	0.001	0.074	0.049
1164.055	0.003	0.001	0.049	0.033
1164.118	-0.003	0.001	0.049	0.033
1164.181	0.003	0.001	0.041	0.025
1164.243	-0.003	-0.011	0.049	0.033
1164.306	0.009	0.007	0.033	0.033
1164.368	-0.003	-0.005	0.049	0.033
1164.431	0.003	0.001	0.066	0.025
1164.493	-0.003	0.001	0.049	0.041
1164.556	0.003	-0.005	0.041	0.041
1164.618	0.003	0.001	0.041	0.033
1164.681	0.009	-0.005	0.049	0.041
1164.744	-0.009	0.001	0.041	0.041
1164.806	-0.003	0.007	0.033	0.033
1164.869	-0.003	0.001	0.041	0.033
1164.931	0.003	0.001	0.049	0.033
1164.994	0.003	-0.005	0.041	0.033
1165.056	0.003	0.001	0.041	0.033
1165.119	-0.003	0.007	0.057	0.041
1165.181	-0.009	-0.011	0.049	0.041
1165.244	0.003	0.001	0.041	0.033
1165.306	0.003	0.001	0.041	0.049
1165.369	0.009	-0.005	0.049	0.033
1165.432	-0.003	0.001	0.049	0.041
1165.494	0.003	-0.005	0.041	0.041
1165.557	-0.003	-0.005	0.057	0.041
1165.619	-0.009	-0.005	0.041	0.033
1165.682	0.003	-0.005	0.041	0.033
1165.744	-0.003	0.001	0.016	0.041
1165.807	-0.003	-0.005	0.057	0.033
1165.869	-0.003	-0.005	0.057	0.033
1165.932	0.003	-0.005	0.041	0.041
1165.995	0.003	-0.005	0.049	0.033
1166.057	0.009	-0.005	0.049	0.033
1166.120	0.003	-0.005	0.041	0.041
1166.182	-0.003	-0.011	0.041	0.033
1166.245	0.003	-0.005	0.066	0.041
1166.307	0.003	0.001	0.057	0.041
1166.370	-0.003	-0.005	0.041	0.041
1166.432	0.003	0.001	0.057	0.033
1166.495	0.003	-0.005	0.041	0.049
1166.557	-0.003	0.001	0.057	0.041
1166.620	-0.003	0.001	0.049	0.041
1166.683	0.003	-0.005	0.041	0.033
1166.745	0.003	0.001	0.033	0.033
1166.808	0.003	-0.005	0.049	0.033
1166.870	-0.003	-0.011	0.049	0.033
1166.933	0.003	0.001	0.066	0.033
1166.995	-0.003	0.001	0.049	0.041
1167.058	-0.003	0.001	0.049	0.041
1167.120	-0.003	0.001	0.049	0.033
1167.183	-0.003	0.001	0.033	0.041
1167.246	-0.003	0.001	0.066	0.025
1167.308	0.003	0.001	0.033	0.025
1167.371	0.003	-0.011	0.041	0.033
1167.433	-0.003	0.001	0.049	0.033
1167.496	-0.003	0.001	0.057	0.041
1167.558	-0.003	0.001	0.049	0.033
1167.621	0.003	0.001	0.057	0.041
1167.683	0.003	0.001	0.041	0.041
1167.746	-0.003	-0.005	0.049	0.041
1167.808	-0.003	0.001	0.049	0.033
1167.871	-0.003	-0.005	0.041	0.041
1167.934	-0.003	0.007	0.041	0.033
1167.996	-0.003	0.001	0.041	0.033
1168.059	0.003	-0.005	0.049	0.041
1168.121	-0.003	0.007	0.041	0.033
1168.184	-0.009	-0.011	0.041	0.041
1168.246	-0.009	-0.005	0.041	0.033
1168.309	0.003	-0.005	0.057	0.041
1168.371	0.003	-0.005	0.057	0.033
1168.434	0.003	-0.005	0.041	0.025
1168.497	-0.003	0.007	0.057	0.033
1168.559	0.003	0.001	0.057	0.049
1168.622	0.003	0.001	0.049	0.049
1168.684	0.003	-0.005	0.057	0.041
1168.747	-0.003	0.007	0.041	0.041
1168.809	0.009	-0.005	0.049	0.041
1168.872	-0.003	0.001	0.049	0.033
1168.934	0.003	-0.005	0.066	0.033
1168.997	-0.003	0.007	0.041	0.041
1169.059	-0.003	0.001	0.041	0.041
1169.122	0.009	0.001	0.041	0.033
1169.185	0.003	-0.005	0.049	0.033
1169.247	0.003	0.001	0.041	0.025
1169.310	-0.003	-0.005	0.049	0.049
1169.372	0.003	0.001	0.041	0.033
1169.435	-0.003	-0.011	0.049	0.033
1169.497	-0.003	0.001	0.041	0.025
1169.560	0.003	-0.005	0.057	0.041
1169.622	-0.003	0.007	0.049	0.025
1169.685	0.003	0.007	0.049	0.041
1169.748	-0.009	-0.005	0.041	0.033
1169.810	0.003	0.007	0.041	0.033
1169.873	-0.003	-0.005	0.033	0.033
1169.935	0.003	0.001	0.033	0.033
1169.998	0.009	0.001	0.057	0.041
1170.060	-0.003	0.001	0.049	0.033
1170.123	-0.003	0.001	0.049	0.025
1170.185	0.009	0.007	0.033	0.033
1170.248	-0.003	-0.005	0.049	0.041
1170.310	0.003	0.001	0.057	0.041
1170.373	-0.003	0.007	0.041	0.033
1170.436	-0.003	-0.005	0.041	0.033
1170.498	-0.003	-0.005	0.041	0.041
1170.561	-0.003	0.007	0.049	0.033
1170.623	-0.003	0.001	0.049	0.049
1170.686	-0.003	0.001	0.041	0.041
1170.748	0.003	0.007	0.033	0.041
1170.811	0.009	0.001	0.049	0.041
1170.873	-0.003	-0.005	0.033	0.033
1170.936	-0.003	-0.005	0.066	0.033
1170.999	0.003	-0.005	0.057	0.041
1171.061	-0.003	-0.011	0.057	0.041
1171.124	-0.003	0.007	0.049	0.033
1171.186	-0.009	-0.005	0.041	0.049
1171.249	0.003	-0.005	0.033	0.041
1171.311	0.003	0.001	0.033	0.025
1171.374	0.003	-0.005	0.033	0.041
1171.436	0.003	-0.005	0.041	0.049
1171.499	0.003	0.001	0.041	0.041
1171.561	-0.003	0.007	0.041	0.041
1171.624	-0.003	-0.005	0.041	0.041
1171.687	-0.003	-0.005	0.057	0.033
1171.749	0.003	-0.005	0.041	0.033
1171.812	-0.003	0.001	0.033	0.041
1171.874	0.003	0.007	0.033	0.033
1171.937	0.003	-0.005	0.041	0.033
1171.999	-0.003	-0.005	0.049	0.033
1172.062	0.003	-0.005	0.057	0.041
1172.124	0.003	0.001	0.049	0.033
1172.187	-0.003	0.001	0.066	0.033
1172.250	0.003	-0.005	0.057	0.041
1172.312	0.003	0.001	0.049	0.033
1172.375	0.003	0.001	0.057	0.033
1172.437	-0.003	0.001	0.041	0.025
1172.500	-0.003	0.007	0.041	0.033
1172.562	-0.003	0.001	0.057	0.057
1172.625	-0.009	0.001	0.049	0.049
1172.687	0.003	0.007	0.049	0.033
1172.750	0.009	0.001	0.049	0.025
1172.812	0.003	-0.005	0.041	0.033
1172.875	-0.003	0.007	0.049	0.033
1172.938	0.003	-0.005	0.057	0.041
1173.000	0.003	0.001	0.057	0.049
1173.063	-0.003	0.001	0.041	0.033
1173.125	-0.003	-0.005	0.057	0.025
1173.188	-0.003	-0.005	0.049	0.025
1173.250	0.003	0.001	0.057	0.041
1173.313	0.003	-0.005	0.049	0.033
1173.375	0.003	-0.005	0.041	0.041
1173.438	0.009	0.001	0.049	0.033
1173.501	0.003	0.007	0.049	0.033
1173.563	0.003	-0.005	0.049	0.025
1173.626	-0.003	-0.005	0.041	0.033
1173.688	0.003	0.001	0.049	0.041
1173.751	0.003	-0.005	0.033	0.033
1173.813	0.003	0.001	0.041	0.041
1173.876	-0.003	0.007	0.025	0.041
1173.938	0.003	0.007	0.049	0.041
1174.001	0.003	-0.005	0.033	0.041
1174.063	0.003	-0.005	0.049	0.033
1174.126	-0.003	0.001	0.057	0.033
1174.189	-0.003	-0.005	0.041	0.033
1174.251	-0.003	-0.005	0.066	0.049
1174.314	-0.003	-0.011	0.049	0.033
1174.376	-0.003	0.001	0.057	0.033
1174.439	-0.003	-0.005	0.033	0.041
1174.501	-0.003	-0.011	0.057	0.025
1174.564	-0.003	-0.005	0.049	0.033
1174.626	0.003	-0.005	0.049	0.041
1174.689	-0.009	0.001	0.057	0.033
1174.752	-0.003	0.001	0.041	0.041
1174.814	0.003	-0.005	0.041	0.033
1174.877	0.003	-0.005	0.049	0.041
1174.939	-0.009	-0.005	0.049	0.033
1175.002	-0.003	-0.005	0.041	0.033
1175.064	-0.003	0.007	0.041	0.049
