Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
33.006	-2.559	-6.060	-2.916	-1.122
33.011	-2.529	-5.987	-2.891	-1.114
33.017	-2.474	-5.914	-2.883	-1.106
33.022	-2.425	-5.841	-2.850	-1.098
33.028	-2.383	-5.768	-2.850	-1.106
33.034	-2.346	-5.695	-2.834	-1.081
33.039	-2.303	-5.622	-2.818	-1.081
33.045	-2.255	-5.536	-2.809	-1.073
33.050	-2.212	-5.470	-2.793	-1.065
33.056	-2.176	-5.390	-2.785	-1.057
33.061	-2.133	-5.317	-2.769	-1.048
33.067	-2.072	-5.238	-2.752	-1.048
33.072	-2.029	-5.159	-2.752	-1.040
33.078	-1.987	-5.080	-2.736	-1.040
33.084	-1.944	-5.001	-2.719	-1.032
33.089	-1.889	-4.915	-2.703	-1.024
33.095	-1.853	-4.842	-2.695	-1.016
33.100	-1.804	-4.763	-2.662	-1.007
33.106	-1.755	-4.690	-2.662	-0.999
33.111	-1.713	-4.605	-2.646	-0.999
33.117	-1.664	-4.520	-2.629	-0.983
33.122	-1.609	-4.447	-2.597	-0.983
33.128	-1.585	-4.349	-2.580	-0.975
33.133	-1.530	-4.276	-2.572	-0.967
33.139	-1.482	-4.203	-2.564	-0.958
33.145	-1.433	-4.118	-2.539	-0.958
33.150	-1.402	-4.039	-2.515	-0.950
33.156	-1.354	-3.960	-2.523	-0.942
33.161	-1.311	-3.868	-2.490	-0.942
33.167	-1.275	-3.789	-2.490	-0.926
33.172	-1.226	-3.710	-2.457	-0.917
33.178	-1.189	-3.625	-2.433	-0.909
33.183	-1.141	-3.552	-2.416	-0.909
33.189	-1.104	-3.460	-2.433	-0.909
33.195	-1.049	-3.381	-2.408	-0.893
33.200	-1.007	-3.308	-2.392	-0.876
33.206	-0.970	-3.211	-2.392	-0.885
33.211	-0.921	-3.138	-2.359	-0.868
33.217	-0.885	-3.059	-2.343	-0.860
33.222	-0.842	-2.973	-2.326	-0.852
33.228	-0.800	-2.894	-2.318	-0.852
33.233	-0.751	-2.809	-2.293	-0.844
33.239	-0.714	-2.730	-2.269	-0.827
33.244	-0.678	-2.645	-2.261	-0.827
33.250	-0.623	-2.553	-2.236	-0.819
33.256	-0.587	-2.468	-2.220	-0.827
33.261	-0.544	-2.401	-2.212	-0.811
33.267	-0.513	-2.316	-2.187	-0.795
33.272	-0.471	-2.237	-2.187	-0.786
33.278	-0.422	-2.145	-2.154	-0.778
33.283	-0.373	-2.078	-2.146	-0.778
33.289	-0.343	-1.999	-2.138	-0.778
33.294	-0.300	-1.914	-2.113	-0.770
33.300	-0.264	-1.835	-2.097	-0.754
33.306	-0.221	-1.743	-2.072	-0.745
33.311	-0.179	-1.664	-2.056	-0.729
33.317	-0.142	-1.585	-2.040	-0.721
33.322	-0.099	-1.512	-2.023	-0.729
33.328	-0.063	-1.433	-2.023	-0.721
33.333	-0.014	-1.354	-2.007	-0.704
33.339	0.016	-1.275	-1.974	-0.713
33.344	0.053	-1.189	-1.966	-0.688
33.350	0.083	-1.110	-1.949	-0.680
33.355	0.120	-1.043	-1.933	-0.688
33.361	0.168	-0.952	-1.925	-0.680
33.367	0.187	-0.873	-1.900	-0.680
33.372	0.235	-0.800	-1.884	-0.655
33.378	0.266	-0.727	-1.884	-0.655
33.383	0.308	-0.648	-1.868	-0.647
33.389	0.339	-0.581	-1.843	-0.647
33.394	0.375	-0.508	-1.835	-0.639
33.400	0.412	-0.416	-1.818	-0.639
33.405	0.448	-0.355	-1.802	-0.623
33.411	0.491	-0.264	-1.777	-0.606
33.417	0.522	-0.203	-1.769	-0.606
33.422	0.558	-0.124	-1.753	-0.606
33.428	0.595	-0.045	-1.745	-0.582
33.433	0.625	0.034	-1.736	-0.573
33.439	0.668	0.095	-1.712	-0.590
33.444	0.698	0.180	-1.679	-0.565
33.450	0.735	0.247	-1.671	-0.565
33.455	0.765	0.327	-1.663	-0.573
33.461	0.808	0.394	-1.655	-0.549
33.466	0.832	0.473	-1.630	-0.549
33.472	0.881	0.546	-1.614	-0.524
33.478	0.911	0.613	-1.597	-0.524
33.483	0.942	0.686	-1.581	-0.524
33.489	0.972	0.759	-1.556	-0.524
33.494	1.009	0.832	-1.548	-0.508
33.500	1.039	0.905	-1.524	-0.491
33.505	1.063	0.978	-1.515	-0.483
33.511	1.100	1.039	-1.507	-0.491
33.516	1.143	1.106	-1.499	-0.491
33.522	1.167	1.179	-1.466	-0.475
33.528	1.197	1.252	-1.466	-0.467
33.533	1.240	1.319	-1.433	-0.459
33.539	1.258	1.386	-1.433	-0.459
33.544	1.295	1.453	-1.417	-0.459
33.550	1.325	1.508	-1.392	-0.451
33.555	1.350	1.581	-1.376	-0.442
33.561	1.392	1.648	-1.384	-0.434
33.566	1.423	1.727	-1.352	-0.426
33.572	1.453	1.794	-1.343	-0.426
33.577	1.490	1.861	-1.319	-0.418
33.583	1.526	1.922	-1.319	-0.410
33.589	1.544	1.989	-1.278	-0.410
33.594	1.581	2.050	-1.278	-0.401
33.600	1.611	2.123	-1.261	-0.393
33.605	1.648	2.183	-1.261	-0.385
33.611	1.678	2.244	-1.229	-0.385
33.616	1.703	2.317	-1.229	-0.377
33.622	1.739	2.384	-1.212	-0.369
33.627	1.770	2.439	-1.179	-0.360
33.633	1.800	2.512	-1.163	-0.360
33.639	1.824	2.579	-1.179	-0.344
33.644	1.861	2.634	-1.139	-0.336
33.650	1.885	2.701	-1.114	-0.336
33.655	1.916	2.762	-1.122	-0.328
33.661	1.946	2.823	-1.098	-0.319
33.666	1.983	2.896	-1.098	-0.319
33.672	2.007	2.957	-1.073	-0.311
33.677	2.044	3.018	-1.065	-0.303
33.683	2.074	3.085	-1.057	-0.311
33.688	2.098	3.133	-1.024	-0.295
33.694	2.135	3.200	-1.032	-0.287
33.700	2.159	3.261	-0.999	-0.278
33.705	2.190	3.322	-0.991	-0.270
33.711	2.238	3.383	-0.975	-0.278
33.716	2.245	3.462	-0.958	-0.262
33.722	2.281	3.505	-0.958	-0.262
33.727	2.318	3.566	-0.926	-0.246
33.733	2.348	3.632	-0.934	-0.246
33.738	2.366	3.693	-0.901	-0.238
33.744	2.409	3.760	-0.893	-0.238
33.750	2.439	3.815	-0.876	-0.229
33.755	2.464	3.876	-0.860	-0.221
33.761	2.500	3.925	-0.844	-0.221
33.766	2.531	3.992	-0.835	-0.205
33.772	2.573	4.065	-0.827	-0.213
33.777	2.585	4.126	-0.827	-0.205
33.783	2.622	4.174	-0.786	-0.188
33.788	2.652	4.241	-0.795	-0.188
33.794	2.689	4.308	-0.778	-0.180
33.799	2.707	4.345	-0.745	-0.180
33.805	2.744	4.418	-0.729	-0.172
33.811	2.768	4.479	-0.729	-0.172
33.816	2.792	4.540	-0.721	-0.164
33.822	2.829	4.601	-0.688	-0.147
33.827	2.847	4.649	-0.688	-0.147
33.833	2.878	4.710	-0.663	-0.139
33.838	2.908	4.777	-0.647	-0.139
33.844	2.939	4.838	-0.647	-0.131
33.849	2.969	4.887	-0.623	-0.131
33.855	2.993	4.941	-0.606	-0.106
33.861	3.018	5.002	-0.598	-0.123
33.866	3.042	5.057	-0.606	-0.106
33.872	3.073	5.112	-0.582	-0.106
33.877	3.097	5.173	-0.573	-0.106
33.883	3.127	5.228	-0.565	-0.098
33.888	3.140	5.282	-0.524	-0.082
33.894	3.182	5.343	-0.532	-0.082
33.899	3.213	5.398	-0.508	-0.082
33.905	3.231	5.447	-0.500	-0.082
33.910	3.255	5.502	-0.491	-0.066
33.916	3.286	5.556	-0.467	-0.066
33.922	3.316	5.617	-0.451	-0.049
33.927	3.340	5.672	-0.451	-0.057
33.933	3.371	5.733	-0.426	-0.049
33.938	3.401	5.788	-0.410	-0.041
33.944	3.426	5.836	-0.393	-0.033
33.949	3.450	5.891	-0.393	-0.025
33.955	3.474	5.946	-0.377	-0.025
33.960	3.499	5.995	-0.360	-0.016
33.966	3.529	6.056	-0.344	-0.016
33.972	3.541	6.110	-0.336	-0.016
33.977	3.578	6.165	-0.303	-0.000
33.983	3.602	6.208	-0.311	-0.008
33.988	3.627	6.263	-0.287	0.008
33.994	3.639	6.317	-0.287	0.008
33.999	3.681	6.372	-0.270	0.016
34.005	3.700	6.427	-0.238	0.025
34.010	3.724	6.476	-0.246	0.033
34.016	3.748	6.524	-0.229	0.025
34.021	3.791	6.579	-0.213	0.041
34.027	3.803	6.628	-0.205	0.049
34.033	3.827	6.683	-0.188	0.049
34.038	3.852	6.731	-0.172	0.049
34.044	3.876	6.780	-0.164	0.057
34.049	3.913	6.841	-0.147	0.057
34.055	3.931	6.890	-0.123	0.082
34.060	3.961	6.938	-0.131	0.074
34.066	3.986	6.987	-0.115	0.082
34.071	4.010	7.048	-0.098	0.082
34.077	4.034	7.085	-0.082	0.090
34.083	4.071	7.145	-0.082	0.098
34.088	4.083	7.200	-0.066	0.106
34.094	4.101	7.237	-0.057	0.106
34.099	4.138	7.292	-0.049	0.115
34.105	4.156	7.334	-0.016	0.123
34.110	4.181	7.395	-0.008	0.123
34.116	4.199	7.444	-0.016	0.123
34.121	4.235	7.492	0.008	0.139
34.127	4.266	7.541	0.041	0.131
34.132	4.284	7.596	0.041	0.147
34.138	4.308	7.639	0.057	0.156
34.144	4.339	7.693	0.057	0.156
34.149	4.363	7.736	0.090	0.156
34.155	4.388	7.791	0.098	0.156
34.160	4.412	7.846	0.098	0.164
34.166	4.442	7.888	0.123	0.180
34.171	4.473	7.949	0.123	0.172
34.177	4.497	7.998	0.147	0.180
34.182	4.528	8.047	0.164	0.188
34.188	4.546	8.095	0.156	0.188
34.194	4.570	8.144	0.197	0.205
34.199	4.601	8.187	0.188	0.197
34.205	4.613	8.247	0.213	0.213
34.210	4.643	8.290	0.229	0.221
34.216	4.674	8.339	0.238	0.221
34.221	4.698	8.387	0.254	0.221
34.227	4.729	8.436	0.270	0.229
34.232	4.747	8.497	0.278	0.238
34.238	4.777	8.534	0.287	0.229
34.243	4.808	8.588	0.287	0.254
34.249	4.820	8.643	0.311	0.246
34.255	4.856	8.686	0.328	0.262
34.260	4.881	8.734	0.352	0.262
34.266	4.911	8.783	0.344	0.262
34.271	4.929	8.838	0.360	0.278
34.277	4.960	8.887	0.360	0.270
34.282	4.996	8.935	0.385	0.278
34.288	5.027	8.990	0.410	0.287
34.293	5.039	9.039	0.410	0.295
34.299	5.076	9.094	0.426	0.287
34.305	5.100	9.136	0.451	0.303
34.310	5.124	9.197	0.451	0.311
34.316	5.149	9.240	0.475	0.303
34.321	5.173	9.289	0.475	0.303
34.327	5.203	9.343	0.483	0.328
34.332	5.216	9.392	0.524	0.328
34.338	5.246	9.447	0.524	0.319
34.343	5.276	9.477	0.549	0.336
34.349	5.307	9.538	0.549	0.344
34.354	5.331	9.587	0.549	0.344
34.360	5.350	9.629	0.565	0.352
34.366	5.386	9.678	0.582	0.360
34.371	5.410	9.739	0.598	0.360
34.377	5.441	9.794	0.614	0.369
34.382	5.459	9.830	0.623	0.377
34.388	5.483	9.885	0.639	0.377
34.393	5.508	9.934	0.647	0.385
34.399	5.538	9.983	0.672	0.393
34.404	5.569	10.037	0.672	0.385
34.410	5.599	10.092	0.688	0.401
34.416	5.617	10.135	0.688	0.410
34.421	5.636	10.184	0.721	0.401
34.427	5.666	10.244	0.737	0.410
34.432	5.684	10.287	0.737	0.418
34.438	5.721	10.330	0.754	0.418
34.443	5.745	10.391	0.770	0.426
34.449	5.776	10.427	0.778	0.434
34.454	5.800	10.488	0.811	0.442
34.460	5.824	10.543	0.786	0.451
34.465	5.849	10.591	0.819	0.451
34.471	5.873	10.628	0.827	0.467
34.477	5.897	10.689	0.844	0.467
34.482	5.928	10.744	0.844	0.475
34.488	5.952	10.786	0.876	0.459
34.493	5.971	10.835	0.876	0.483
34.499	6.001	10.890	0.901	0.483
34.504	6.031	10.938	0.926	0.491
34.510	6.056	10.987	0.934	0.491
34.515	6.086	11.036	0.950	0.500
34.521	6.098	11.091	0.958	0.491
34.527	6.141	11.133	0.950	0.500
34.532	6.159	11.182	0.983	0.516
34.538	6.184	11.237	0.991	0.516
34.543	6.220	11.279	1.007	0.524
34.549	6.245	11.334	1.024	0.524
34.554	6.269	11.383	1.032	0.541
34.560	6.299	11.444	1.048	0.549
34.565	6.318	11.486	1.065	0.549
34.571	6.348	11.535	1.065	0.557
34.576	6.366	11.590	1.089	0.557
34.582	6.403	11.633	1.098	0.565
34.588	6.433	11.687	1.114	0.565
34.593	6.445	11.730	1.122	0.573
34.599	6.470	11.785	1.114	0.582
34.604	6.500	11.833	1.147	0.582
34.610	6.519	11.882	1.155	0.590
34.615	6.543	11.931	1.179	0.598
34.621	6.567	11.980	1.171	0.598
34.626	6.598	12.028	1.196	0.598
34.632	6.628	12.089	1.212	0.614
34.638	6.652	12.132	1.220	0.623
34.643	6.677	12.180	1.237	0.623
34.649	6.695	12.235	1.245	0.631
34.654	6.726	12.278	1.245	0.639
34.660	6.756	12.320	1.253	0.631
34.665	6.780	12.375	1.278	0.647
34.671	6.799	12.424	1.286	0.631
34.676	6.829	12.479	1.311	0.655
34.682	6.853	12.521	1.327	0.647
34.687	6.890	12.576	1.335	0.655
34.693	6.896	12.625	1.335	0.680
34.699	6.926	12.668	1.368	0.672
34.704	6.951	12.722	1.352	0.680
34.710	6.975	12.771	1.392	0.680
34.715	6.999	12.820	1.401	0.688
34.721	7.024	12.875	1.401	0.688
34.726	7.042	12.917	1.425	0.704
34.732	7.073	12.966	1.425	0.688
34.737	7.097	13.021	1.450	0.704
34.743	7.127	13.069	1.450	0.704
34.749	7.158	13.112	1.458	0.721
34.754	7.176	13.161	1.483	0.737
34.760	7.200	13.209	1.499	0.729
34.765	7.231	13.258	1.507	0.745
34.771	7.255	13.307	1.515	0.745
34.776	7.273	13.356	1.515	0.737
34.782	7.310	13.404	1.524	0.754
34.787	7.328	13.459	1.556	0.762
34.793	7.353	13.502	1.564	0.770
34.798	7.383	13.550	1.589	0.778
34.804	7.401	13.611	1.605	0.778
34.810	7.438	13.654	1.614	0.778
34.815	7.456	13.703	1.614	0.786
34.821	7.487	13.745	1.614	0.786
34.826	7.511	13.794	1.646	0.786
34.832	7.523	13.843	1.663	0.803
34.837	7.547	13.891	1.671	0.819
34.843	7.572	13.952	1.696	0.803
34.848	7.596	13.995	1.704	0.827
34.854	7.620	14.043	1.720	0.811
34.860	7.639	14.086	1.704	0.835
34.865	7.663	14.135	1.736	0.844
34.871	7.681	14.171	1.761	0.835
34.876	7.700	14.226	1.753	0.827
34.882	7.724	14.269	1.761	0.844
34.887	7.748	14.324	1.777	0.852
34.893	7.761	14.354	1.786	0.868
34.898	7.779	14.403	1.810	0.876
34.904	7.803	14.445	1.810	0.868
34.909	7.834	14.500	1.818	0.876
34.915	7.846	14.543	1.859	0.876
34.921	7.864	14.585	1.868	0.885
34.926	7.882	14.634	1.876	0.893
34.932	7.901	14.677	1.876	0.893
34.937	7.925	14.725	1.892	0.893
34.943	7.949	14.768	1.900	0.909
34.948	7.968	14.811	1.933	0.917
34.954	7.992	14.847	1.925	0.901
34.959	8.004	14.884	1.949	0.909
34.965	8.028	14.938	1.933	0.917
34.971	8.047	14.981	1.949	0.917
34.976	8.071	15.024	1.974	0.926
34.982	8.089	15.060	1.982	0.926
34.987	8.108	15.109	2.007	0.942
34.993	8.120	15.158	2.007	0.942
34.998	8.138	15.188	2.007	0.950
35.004	8.156	15.231	2.015	0.942
35.009	8.175	15.279	2.056	0.958
35.015	8.199	15.316	2.056	0.967
35.020	8.211	15.365	2.056	0.958
35.026	8.229	15.401	2.080	0.975
35.032	8.254	15.444	2.089	0.975
35.037	8.272	15.468	2.072	0.983
35.043	8.284	15.517	2.113	0.983
35.048	8.302	15.547	2.121	0.991
35.054	8.321	15.602	2.113	0.991
35.059	8.345	15.633	2.130	0.999
35.065	8.357	15.675	2.146	1.007
35.070	8.369	15.718	2.146	1.007
35.076	8.400	15.748	2.179	1.007
35.082	8.412	15.785	2.187	1.016
35.087	8.430	15.827	2.187	1.024
35.093	8.442	15.864	2.179	1.016
35.098	8.467	15.900	2.212	1.024
35.104	8.479	15.937	2.228	1.040
35.109	8.503	15.973	2.220	1.040
35.115	8.515	16.022	2.236	1.057
35.120	8.528	16.059	2.253	1.057
35.126	8.552	16.095	2.269	1.057
35.131	8.570	16.132	2.277	1.048
35.137	8.582	16.162	2.269	1.065
35.143	8.607	16.211	2.293	1.057
35.148	8.625	16.241	2.310	1.073
35.154	8.631	16.284	2.310	1.081
35.159	8.668	16.308	2.318	1.073
35.165	8.686	16.339	2.334	1.073
35.170	8.704	16.387	2.343	1.081
35.176	8.722	16.418	2.367	1.098
35.181	8.735	16.448	2.359	1.098
35.187	8.771	16.491	2.367	1.098
35.193	8.783	16.534	2.384	1.106
35.198	8.802	16.576	2.400	1.114
35.204	8.832	16.607	2.408	1.130
35.209	8.844	16.643	2.425	1.114
35.215	8.862	16.680	2.416	1.122
35.220	8.893	16.710	2.425	1.130
35.226	8.917	16.753	2.449	1.122
35.231	8.942	16.789	2.457	1.139
35.237	8.966	16.838	2.465	1.139
35.242	8.984	16.868	2.482	1.147
35.248	9.003	16.911	2.465	1.155
35.254	9.027	16.948	2.482	1.163
35.259	9.057	16.984	2.515	1.163
35.265	9.069	17.027	2.531	1.163
35.270	9.094	17.057	2.531	1.171
35.276	9.124	17.112	2.547	1.171
35.281	9.143	17.149	2.547	1.179
35.287	9.161	17.185	2.564	1.188
35.292	9.191	17.228	2.588	1.179
35.298	9.216	17.264	2.605	1.188
35.304	9.228	17.307	2.605	1.196
35.309	9.258	17.337	2.605	1.204
35.315	9.277	17.386	2.605	1.196
35.320	9.301	17.429	2.637	1.212
35.326	9.325	17.465	2.629	1.212
35.331	9.337	17.508	2.646	1.220
35.337	9.356	17.538	2.646	1.229
35.342	9.380	17.593	2.670	1.220
35.348	9.404	17.629	2.687	1.229
35.353	9.417	17.666	2.703	1.229
35.359	9.447	17.709	2.711	1.245
35.365	9.459	17.751	2.719	1.237
35.370	9.490	17.782	2.736	1.253
35.376	9.508	17.818	2.719	1.245
35.381	9.538	17.867	2.744	1.253
35.387	9.544	17.910	2.752	1.270
35.392	9.575	17.952	2.769	1.278
35.398	9.593	17.995	2.777	1.278
35.403	9.611	18.037	2.793	1.278
35.409	9.630	18.068	2.801	1.278
35.415	9.660	18.117	2.801	1.286
35.420	9.672	18.147	2.818	1.294
35.426	9.697	18.190	2.826	1.294
35.431	9.697	18.226	2.859	1.302
35.437	9.727	18.269	2.859	1.311
35.442	9.751	18.299	2.867	1.311
35.448	9.764	18.348	2.883	1.319
35.453	9.770	18.384	2.875	1.302
35.459	9.788	18.421	2.891	1.327
35.464	9.818	18.470	2.916	1.335
35.470	9.824	18.506	2.900	1.327
35.476	9.843	18.537	2.924	1.343
35.481	9.861	18.579	2.932	1.343
35.487	9.879	18.610	2.932	1.343
35.492	9.891	18.634	2.957	1.352
35.498	9.910	18.689	2.973	1.352
35.503	9.934	18.719	2.998	1.360
35.509	9.934	18.756	2.981	1.368
35.514	9.952	18.792	3.022	1.376
35.520	9.977	18.829	3.022	1.376
35.526	9.989	18.871	3.022	1.376
35.531	10.001	18.896	3.031	1.384
35.537	10.007	18.932	3.047	1.384
35.542	10.031	18.969	3.055	1.384
35.548	10.050	19.005	3.055	1.392
35.553	10.068	19.030	3.072	1.401
35.559	10.080	19.066	3.080	1.417
35.564	10.086	19.103	3.096	1.409
35.570	10.117	19.139	3.104	1.409
35.575	10.129	19.170	3.121	1.409
35.581	10.147	19.206	3.121	1.417
35.587	10.159	19.249	3.129	1.417
35.592	10.171	19.267	3.145	1.433
35.598	10.190	19.310	3.154	1.433
35.603	10.208	19.340	3.170	1.433
35.609	10.220	19.371	3.162	1.433
35.614	10.238	19.407	3.178	1.450
35.620	10.257	19.438	3.186	1.442
35.625	10.275	19.468	3.186	1.450
35.631	10.287	19.505	3.194	1.458
35.637	10.299	19.535	3.211	1.458
35.642	10.312	19.572	3.235	1.466
35.648	10.336	19.602	3.235	1.483
35.653	10.348	19.639	3.244	1.474
35.659	10.366	19.669	3.252	1.474
35.664	10.378	19.700	3.260	1.466
35.670	10.403	19.736	3.260	1.483
35.675	10.421	19.760	3.285	1.483
35.681	10.433	19.797	3.285	1.499
35.686	10.458	19.827	3.293	1.491
35.692	10.470	19.864	3.293	1.499
35.698	10.488	19.888	3.309	1.507
35.703	10.512	19.931	3.317	1.515
35.709	10.525	19.955	3.317	1.515
35.714	10.543	19.992	3.350	1.507
35.720	10.561	20.028	3.350	1.515
35.725	10.573	20.059	3.375	1.524
35.731	10.598	20.077	3.383	1.532
35.736	10.610	20.126	3.391	1.540
35.742	10.634	20.162	3.399	1.540
35.748	10.665	20.187	3.416	1.540
35.753	10.683	20.223	3.416	1.548
35.759	10.695	20.254	3.424	1.540
35.764	10.713	20.290	3.440	1.548
35.770	10.744	20.321	3.448	1.564
35.775	10.756	20.357	3.465	1.564
35.781	10.786	20.387	3.481	1.556
35.786	10.805	20.430	3.481	1.573
35.792	10.823	20.461	3.489	1.573
35.797	10.841	20.509	3.498	1.589
35.803	10.859	20.534	3.506	1.581
35.809	10.884	20.558	3.514	1.581
35.814	10.896	20.613	3.530	1.581
35.820	10.926	20.637	3.530	1.597
35.825	10.945	20.674	3.555	1.597
35.831	10.963	20.710	3.547	1.597
35.836	10.981	20.741	3.571	1.597
35.842	11.006	20.777	3.579	1.605
35.847	11.030	20.820	3.579	1.614
35.853	11.048	20.850	3.604	1.622
35.859	11.073	20.887	3.596	1.622
35.864	11.097	20.923	3.629	1.630
35.870	11.115	20.966	3.612	1.638
35.875	11.140	21.002	3.620	1.646
35.881	11.164	21.039	3.653	1.646
35.886	11.176	21.063	3.661	1.655
35.892	11.213	21.118	3.661	1.646
35.897	11.225	21.155	3.670	1.655
35.903	11.249	21.191	3.694	1.671
35.908	11.267	21.228	3.702	1.671
35.914	11.292	21.270	3.694	1.671
35.920	11.316	21.307	3.702	1.679
35.925	11.334	21.343	3.727	1.679
35.931	11.359	21.380	3.735	1.679
35.936	11.377	21.416	3.735	1.687
35.942	11.401	21.453	3.768	1.704
35.947	11.432	21.502	3.776	1.704
35.953	11.444	21.538	3.784	1.720
35.958	11.456	21.581	3.784	1.696
35.964	11.487	21.617	3.784	1.712
35.970	11.511	21.648	3.809	1.720
35.975	11.523	21.690	3.833	1.712
35.981	11.547	21.727	3.825	1.720
35.986	11.566	21.763	3.850	1.720
35.992	11.584	21.812	3.850	1.736
35.997	11.614	21.849	3.850	1.736
36.003	11.633	21.885	3.882	1.745
36.008	11.657	21.928	3.891	1.745
36.014	11.675	21.970	3.899	1.745
36.019	11.694	22.007	3.907	1.761
36.025	11.712	22.050	3.907	1.761
36.031	11.730	22.086	3.923	1.777
36.036	11.754	22.123	3.956	1.769
36.042	11.773	22.159	3.932	1.777
36.047	11.803	22.202	3.964	1.794
36.053	11.809	22.244	3.981	1.786
36.058	11.834	22.275	3.973	1.786
36.064	11.846	22.317	3.981	1.794
36.069	11.876	22.354	3.989	1.794
36.075	11.894	22.397	4.005	1.794
36.081	11.913	22.439	4.022	1.802
36.086	11.937	22.476	4.030	1.818
36.092	11.949	22.506	4.030	1.810
36.097	11.968	22.561	4.046	1.818
36.103	11.986	22.585	4.063	1.827
36.108	11.998	22.622	4.079	1.827
36.114	12.022	22.665	4.087	1.835
36.119	12.028	22.701	4.104	1.835
36.125	12.059	22.744	4.112	1.843
36.130	12.071	22.780	4.128	1.859
36.136	12.083	22.817	4.136	1.851
36.142	12.108	22.859	4.145	1.859
36.147	12.120	22.890	4.153	1.859
36.153	12.144	22.920	4.169	1.859
36.158	12.156	22.957	4.169	1.868
36.164	12.168	22.999	4.186	1.868
36.169	12.193	23.030	4.194	1.868
36.175	12.205	23.079	4.202	1.876
36.180	12.229	23.109	4.218	1.876
36.186	12.241	23.133	4.227	1.900
36.192	12.254	23.176	4.218	1.892
36.197	12.284	23.206	4.235	1.892
36.203	12.296	23.243	4.235	1.900
36.208	12.321	23.286	4.259	1.917
36.214	12.321	23.316	4.276	1.917
36.219	12.339	23.352	4.284	1.908
36.225	12.363	23.383	4.267	1.925
36.230	12.357	23.419	4.300	1.941
36.236	12.382	23.456	4.317	1.933
36.241	12.406	23.493	4.300	1.941
36.247	12.418	23.523	4.341	1.941
36.253	12.449	23.572	4.333	1.958
36.258	12.461	23.590	4.341	1.958
36.264	12.467	23.626	4.349	1.958
36.269	12.479	23.663	4.366	1.958
36.275	12.491	23.700	4.374	1.958
36.280	12.509	23.724	4.382	1.966
36.286	12.534	23.760	4.374	1.966
36.291	12.540	23.797	4.407	1.966
36.297	12.552	23.827	4.407	1.982
36.303	12.570	23.852	4.431	1.982
36.308	12.589	23.882	4.431	1.990
36.314	12.607	23.925	4.439	1.990
36.319	12.613	23.961	4.448	1.990
36.325	12.637	23.986	4.464	1.999
36.330	12.649	24.022	4.464	1.999
36.336	12.668	24.047	4.480	2.007
36.341	12.680	24.083	4.489	2.007
36.347	12.692	24.114	4.480	2.007
36.352	12.716	24.144	4.489	2.015
36.358	12.729	24.174	4.513	2.023
36.364	12.741	24.205	4.530	2.023
36.369	12.759	24.241	4.530	2.040
36.375	12.771	24.278	4.546	2.023
36.380	12.789	24.302	4.562	2.040
36.386	12.802	24.339	4.562	2.048
36.391	12.820	24.363	4.554	2.048
36.397	12.826	24.400	4.579	2.056
36.402	12.844	24.424	4.587	2.064
36.408	12.863	24.461	4.603	2.064
36.414	12.875	24.491	4.595	2.048
36.419	12.893	24.528	4.603	2.064
36.425	12.917	24.552	4.611	2.064
36.430	12.917	24.582	4.628	2.072
36.436	12.936	24.613	4.636	2.072
36.441	12.954	24.643	4.636	2.072
36.447	12.972	24.680	4.652	2.072
36.452	12.996	24.716	4.661	2.089
36.458	13.009	24.735	4.677	2.089
36.463	13.021	24.771	4.661	2.097
36.469	13.039	24.795	4.685	2.097
36.475	13.051	24.826	4.702	2.105
36.480	13.063	24.862	4.702	2.097
36.486	13.070	24.893	4.702	2.113
36.491	13.094	24.917	4.726	2.121
36.497	13.112	24.948	4.726	2.113
36.502	13.124	24.984	4.726	2.113
36.508	13.143	25.002	4.751	2.113
36.513	13.161	25.045	4.759	2.130
36.519	13.173	25.075	4.759	2.130
36.525	13.185	25.100	4.775	2.130
36.530	13.197	25.124	4.783	2.138
36.536	13.222	25.149	4.783	2.154
36.541	13.234	25.191	4.792	2.154
36.547	13.246	25.215	4.800	2.154
36.552	13.264	25.246	4.808	2.154
36.558	13.277	25.270	4.833	2.154
36.563	13.295	25.307	4.824	2.162
36.569	13.307	25.337	4.849	2.162
36.574	13.319	25.362	4.849	2.162
36.580	13.337	25.398	4.857	2.171
36.586	13.356	25.423	4.882	2.179
36.591	13.374	25.459	4.865	2.179
36.597	13.392	25.477	4.882	2.187
36.602	13.398	25.514	4.906	2.203
36.608	13.410	25.544	4.906	2.195
36.613	13.423	25.581	4.906	2.203
36.619	13.435	25.599	4.906	2.195
36.624	13.453	25.630	4.931	2.212
36.630	13.477	25.666	4.931	2.195
36.636	13.490	25.696	4.947	2.212
36.641	13.496	25.715	4.956	2.220
36.647	13.520	25.751	4.964	2.220
36.652	13.520	25.782	4.964	2.220
36.658	13.544	25.818	4.972	2.228
36.663	13.557	25.837	4.988	2.236
36.669	13.563	25.867	4.996	2.228
36.674	13.581	25.897	4.988	2.228
36.680	13.599	25.928	5.005	2.236
36.685	13.617	25.958	5.013	2.244
36.691	13.630	25.989	5.046	2.253
36.697	13.648	26.007	5.054	2.244
36.702	13.660	26.037	5.046	2.253
36.708	13.666	26.074	5.054	2.253
36.713	13.684	26.098	5.046	2.253
36.719	13.703	26.123	5.062	2.261
36.724	13.709	26.153	5.078	2.277
36.730	13.721	26.184	5.087	2.269
