Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
34.105	3.943	5.219	3.817	1.835
34.110	3.980	5.280	3.833	1.843
34.116	4.004	5.341	3.825	1.835
34.121	4.028	5.402	3.858	1.827
34.127	4.059	5.475	3.858	1.835
34.132	4.083	5.536	3.866	1.843
34.138	4.126	5.597	3.874	1.835
34.144	4.156	5.658	3.874	1.843
34.149	4.174	5.725	3.874	1.859
34.155	4.205	5.779	3.882	1.851
34.160	4.229	5.852	3.899	1.843
34.166	4.260	5.907	3.907	1.859
34.171	4.296	5.956	3.899	1.851
34.177	4.308	6.035	3.915	1.859
34.182	4.339	6.096	3.915	1.868
34.188	4.375	6.151	3.923	1.868
34.194	4.406	6.212	3.940	1.868
34.199	4.424	6.266	3.940	1.859
34.205	4.454	6.333	3.940	1.868
34.210	4.485	6.388	3.948	1.884
34.216	4.509	6.455	3.964	1.876
34.221	4.528	6.516	3.973	1.892
34.227	4.552	6.571	3.964	1.876
34.232	4.588	6.638	3.981	1.884
34.238	4.619	6.699	3.989	1.892
34.243	4.649	6.753	4.005	1.884
34.249	4.668	6.814	4.005	1.900
34.255	4.692	6.875	3.997	1.900
34.260	4.728	6.930	4.005	1.900
34.266	4.759	6.997	4.022	1.900
34.271	4.771	7.046	4.030	1.908
34.277	4.808	7.113	4.038	1.917
34.282	4.832	7.174	4.038	1.900
34.288	4.856	7.216	4.038	1.908
34.293	4.893	7.283	4.055	1.908
34.299	4.923	7.344	4.055	1.908
34.305	4.954	7.405	4.055	1.917
34.310	4.978	7.460	4.071	1.917
34.316	4.996	7.521	4.079	1.908
34.321	5.027	7.575	4.071	1.925
34.327	5.063	7.636	4.095	1.925
34.332	5.082	7.691	4.104	1.925
34.338	5.112	7.746	4.087	1.933
34.343	5.142	7.801	4.104	1.925
34.349	5.179	7.855	4.120	1.933
34.354	5.209	7.928	4.112	1.941
34.360	5.228	7.977	4.136	1.949
34.366	5.246	8.038	4.128	1.941
34.371	5.270	8.093	4.136	1.933
34.377	5.307	8.154	4.136	1.949
34.382	5.337	8.202	4.145	1.949
34.388	5.356	8.251	4.153	1.949
34.393	5.380	8.312	4.161	1.941
34.399	5.410	8.373	4.153	1.958
34.404	5.435	8.428	4.177	1.958
34.410	5.465	8.470	4.177	1.958
34.416	5.489	8.531	4.194	1.958
34.421	5.514	8.592	4.194	1.966
34.427	5.538	8.647	4.202	1.974
34.432	5.575	8.702	4.202	1.966
34.438	5.593	8.756	4.218	1.966
34.443	5.617	8.817	4.210	1.974
34.449	5.648	8.872	4.227	1.974
34.454	5.678	8.921	4.218	1.982
34.460	5.703	8.976	4.235	1.982
34.465	5.727	9.037	4.235	1.982
34.471	5.757	9.091	4.243	1.982
34.477	5.782	9.128	4.251	1.982
34.482	5.818	9.195	4.251	1.990
34.488	5.836	9.250	4.267	1.990
34.493	5.861	9.298	4.284	1.990
34.499	5.891	9.359	4.267	1.990
34.504	5.916	9.390	4.284	2.007
34.510	5.946	9.457	4.300	1.999
34.515	5.970	9.518	4.300	1.999
34.521	5.995	9.572	4.300	2.007
34.527	6.019	9.615	4.300	2.007
34.532	6.050	9.676	4.317	2.015
34.538	6.080	9.731	4.333	2.007
34.543	6.098	9.779	4.333	2.015
34.549	6.129	9.828	4.333	2.023
34.554	6.153	9.877	4.341	2.023
34.560	6.177	9.932	4.341	2.023
34.565	6.196	9.986	4.349	2.031
34.571	6.226	10.041	4.349	2.031
34.576	6.257	10.090	4.366	2.023
34.582	6.269	10.151	4.366	2.023
34.588	6.299	10.193	4.374	2.031
34.593	6.317	10.242	4.374	2.040
34.599	6.342	10.303	4.390	2.031
34.604	6.366	10.346	4.390	2.040
34.610	6.391	10.394	4.399	2.031
34.615	6.415	10.449	4.407	2.031
34.621	6.433	10.504	4.415	2.048
34.626	6.451	10.553	4.423	2.056
34.632	6.476	10.601	4.423	2.048
34.638	6.500	10.656	4.439	2.056
34.643	6.524	10.711	4.448	2.056
34.649	6.549	10.760	4.439	2.056
34.654	6.561	10.808	4.439	2.056
34.660	6.585	10.851	4.456	2.064
34.665	6.604	10.906	4.456	2.056
34.671	6.622	10.954	4.464	2.064
34.676	6.652	11.009	4.472	2.080
34.682	6.671	11.058	4.472	2.080
34.687	6.689	11.113	4.480	2.080
34.693	6.713	11.149	4.497	2.072
34.699	6.731	11.204	4.497	2.072
34.704	6.756	11.259	4.497	2.080
34.710	6.774	11.301	4.505	2.072
34.715	6.798	11.350	4.497	2.072
34.721	6.811	11.399	4.505	2.080
34.726	6.841	11.447	4.513	2.105
34.732	6.865	11.502	4.530	2.080
34.737	6.872	11.551	4.521	2.089
34.743	6.902	11.600	4.521	2.089
34.749	6.914	11.648	4.530	2.089
34.754	6.945	11.691	4.546	2.097
34.760	6.957	11.746	4.546	2.089
34.765	6.981	11.795	4.546	2.097
34.771	6.999	11.831	4.554	2.097
34.776	7.024	11.874	4.554	2.105
34.782	7.042	11.935	4.571	2.105
34.787	7.060	11.989	4.571	2.105
34.793	7.072	12.026	4.571	2.105
34.798	7.109	12.081	4.579	2.097
34.804	7.121	12.123	4.579	2.113
34.810	7.139	12.172	4.587	2.105
34.815	7.164	12.215	4.595	2.113
34.821	7.188	12.263	4.595	2.113
34.826	7.200	12.312	4.603	2.130
34.832	7.219	12.355	4.611	2.130
34.837	7.249	12.397	4.611	2.121
34.843	7.261	12.452	4.611	2.121
34.848	7.286	12.501	4.620	2.121
34.854	7.298	12.537	4.611	2.113
34.860	7.316	12.592	4.611	2.138
34.865	7.346	12.629	4.636	2.130
34.871	7.359	12.683	4.628	2.121
34.876	7.377	12.726	4.636	2.138
34.882	7.395	12.775	4.652	2.138
34.887	7.419	12.817	4.636	2.138
34.893	7.450	12.860	4.652	2.146
34.898	7.456	12.903	4.652	2.130
34.904	7.493	12.951	4.652	2.146
34.909	7.505	13.000	4.661	2.130
34.915	7.523	13.037	4.669	2.146
34.921	7.547	13.085	4.669	2.146
34.926	7.566	13.128	4.669	2.146
34.932	7.596	13.177	4.677	2.146
34.937	7.608	13.219	4.685	2.162
34.943	7.645	13.262	4.677	2.146
34.948	7.663	13.304	4.685	2.154
34.954	7.687	13.353	4.693	2.146
34.959	7.706	13.396	4.702	2.154
34.965	7.730	13.444	4.702	2.162
34.971	7.754	13.487	4.718	2.154
34.976	7.779	13.530	4.702	2.154
34.982	7.803	13.578	4.702	2.171
34.987	7.821	13.615	4.726	2.162
34.993	7.852	13.664	4.726	2.162
34.998	7.876	13.700	4.726	2.162
35.004	7.900	13.749	4.726	2.171
35.009	7.919	13.791	4.734	2.162
35.015	7.949	13.828	4.743	2.162
35.020	7.961	13.871	4.743	2.171
35.026	7.998	13.913	4.751	2.179
35.032	8.016	13.950	4.751	2.179
35.037	8.040	13.998	4.767	2.187
35.043	8.059	14.035	4.759	2.179
35.048	8.077	14.078	4.775	2.187
35.054	8.114	14.120	4.775	2.187
35.059	8.132	14.169	4.775	2.179
35.065	8.144	14.205	4.775	2.179
35.070	8.162	14.248	4.783	2.195
35.076	8.180	14.291	4.783	2.187
35.082	8.211	14.339	4.792	2.203
35.087	8.241	14.370	4.808	2.187
35.093	8.254	14.419	4.808	2.195
35.098	8.266	14.461	4.808	2.203
35.104	8.290	14.498	4.816	2.203
35.109	8.314	14.534	4.808	2.203
35.115	8.333	14.577	4.824	2.203
35.120	8.351	14.620	4.824	2.195
35.126	8.375	14.662	4.833	2.212
35.131	8.394	14.705	4.841	2.203
35.137	8.418	14.741	4.841	2.203
35.143	8.436	14.790	4.841	2.212
35.148	8.454	14.833	4.865	2.220
35.154	8.479	14.857	4.865	2.228
35.159	8.497	14.912	4.882	2.228
35.165	8.509	14.942	4.874	2.228
35.170	8.528	14.991	4.882	2.228
35.176	8.546	15.027	4.882	2.228
35.181	8.564	15.064	4.882	2.220
35.187	8.582	15.107	4.890	2.236
35.193	8.601	15.143	4.898	2.236
35.198	8.607	15.192	4.890	2.236
35.204	8.631	15.228	4.906	2.236
35.209	8.643	15.265	4.906	2.236
35.215	8.661	15.301	4.915	2.236
35.220	8.692	15.344	4.915	2.236
35.226	8.704	15.381	4.923	2.253
35.231	8.716	15.423	4.931	2.253
35.237	8.735	15.466	4.939	2.244
35.242	8.741	15.508	4.947	2.244
35.248	8.765	15.545	4.931	2.244
35.254	8.777	15.581	4.931	2.253
35.259	8.795	15.624	4.947	2.261
35.265	8.808	15.655	4.947	2.261
35.270	8.826	15.703	4.964	2.244
35.276	8.844	15.740	4.956	2.244
35.281	8.862	15.776	4.956	2.261
35.287	8.887	15.819	4.972	2.253
35.292	8.893	15.849	4.980	2.269
35.298	8.911	15.892	4.980	2.269
35.304	8.923	15.928	4.972	2.261
35.309	8.948	15.971	4.980	2.261
35.315	8.972	16.002	4.996	2.253
35.320	8.990	16.038	4.988	2.269
35.326	9.008	16.081	4.996	2.261
35.331	9.021	16.117	5.005	2.269
35.337	9.033	16.160	5.005	2.277
35.342	9.057	16.196	5.013	2.277
35.348	9.075	16.233	5.005	2.277
35.353	9.094	16.269	5.021	2.277
35.359	9.106	16.306	5.005	2.285
35.365	9.124	16.349	5.029	2.277
35.370	9.142	16.379	5.029	2.285
35.376	9.149	16.409	5.029	2.293
35.381	9.167	16.452	5.046	2.277
35.387	9.191	16.495	5.046	2.293
35.392	9.203	16.525	5.046	2.293
35.398	9.222	16.568	5.037	2.293
35.403	9.234	16.598	5.054	2.293
35.409	9.258	16.641	5.062	2.285
35.415	9.276	16.677	5.062	2.293
35.420	9.301	16.714	5.070	2.293
35.426	9.319	16.750	5.070	2.302
35.431	9.331	16.781	5.062	2.293
35.437	9.349	16.817	5.070	2.310
35.442	9.374	16.854	5.078	2.302
35.448	9.398	16.897	5.078	2.302
35.453	9.410	16.933	5.078	2.310
35.459	9.435	16.963	5.095	2.310
35.464	9.453	17.000	5.095	2.310
35.470	9.471	17.037	5.095	2.310
35.476	9.489	17.067	5.119	2.318
35.481	9.514	17.110	5.103	2.326
35.487	9.538	17.140	5.103	2.318
35.492	9.563	17.183	5.119	2.318
35.498	9.587	17.219	5.111	2.326
35.503	9.605	17.244	5.119	2.326
35.509	9.630	17.292	5.128	2.318
35.514	9.642	17.317	5.136	2.326
35.520	9.672	17.359	5.144	2.326
35.526	9.709	17.390	5.144	2.334
35.531	9.721	17.420	5.144	2.334
35.537	9.739	17.469	5.152	2.334
35.542	9.757	17.493	5.160	2.334
35.548	9.788	17.524	5.160	2.343
35.553	9.806	17.560	5.160	2.343
35.559	9.824	17.597	5.185	2.334
35.564	9.843	17.633	5.177	2.351
35.570	9.867	17.670	5.193	2.351
35.575	9.885	17.706	5.185	2.351
35.581	9.903	17.743	5.201	2.343
35.587	9.922	17.779	5.201	2.343
35.592	9.946	17.804	5.201	2.351
35.598	9.958	17.840	5.201	2.359
35.603	9.977	17.877	5.218	2.343
35.609	9.995	17.907	5.226	2.367
35.614	10.013	17.944	5.218	2.359
35.620	10.044	17.980	5.234	2.367
35.625	10.056	18.011	5.226	2.375
35.631	10.080	18.053	5.242	2.367
35.637	10.104	18.072	5.250	2.375
35.642	10.123	18.114	5.267	2.359
35.648	10.147	18.151	5.267	2.384
35.653	10.165	18.181	5.259	2.384
35.659	10.190	18.224	5.275	2.375
35.664	10.214	18.248	5.275	2.384
35.670	10.220	18.285	5.283	2.392
35.675	10.257	18.321	5.291	2.384
35.681	10.269	18.358	5.291	2.384
35.686	10.293	18.400	5.300	2.392
35.692	10.311	18.431	5.308	2.400
35.698	10.342	18.455	5.316	2.408
35.703	10.360	18.498	5.316	2.392
35.709	10.384	18.528	5.324	2.400
35.714	10.409	18.559	5.340	2.400
35.720	10.421	18.589	5.332	2.408
35.725	10.451	18.638	5.349	2.408
35.731	10.470	18.662	5.340	2.416
35.736	10.488	18.686	5.365	2.416
35.742	10.506	18.729	5.373	2.416
35.748	10.518	18.760	5.373	2.433
35.753	10.543	18.802	5.381	2.433
35.759	10.573	18.839	5.390	2.416
35.764	10.585	18.863	5.390	2.433
35.770	10.604	18.906	5.406	2.433
35.775	10.616	18.930	5.414	2.441
35.781	10.634	18.973	5.414	2.441
35.786	10.652	18.991	5.422	2.433
35.792	10.677	19.040	5.431	2.441
35.797	10.695	19.064	5.439	2.441
35.803	10.713	19.100	5.439	2.457
35.809	10.725	19.131	5.447	2.449
35.814	10.750	19.180	5.447	2.465
35.820	10.768	19.204	5.463	2.465
35.825	10.786	19.241	5.480	2.482
35.831	10.798	19.277	5.472	2.465
35.836	10.829	19.307	5.480	2.465
35.842	10.835	19.344	5.496	2.474
35.847	10.859	19.368	5.496	2.474
35.853	10.872	19.411	5.504	2.482
35.859	10.884	19.435	5.512	2.490
35.864	10.896	19.472	5.512	2.490
35.870	10.920	19.508	5.521	2.490
35.875	10.932	19.533	5.529	2.482
35.881	10.963	19.575	5.537	2.498
35.886	10.969	19.606	5.553	2.482
35.892	10.993	19.648	5.553	2.498
35.897	10.999	19.679	5.553	2.506
35.903	11.024	19.721	5.562	2.498
35.908	11.042	19.752	5.570	2.506
35.914	11.054	19.776	5.578	2.506
35.920	11.072	19.813	5.594	2.523
35.925	11.097	19.843	5.594	2.515
35.931	11.109	19.880	5.594	2.523
35.936	11.121	19.916	5.603	2.515
35.942	11.145	19.953	5.619	2.523
35.947	11.158	19.977	5.611	2.531
35.953	11.176	20.020	5.635	2.531
35.958	11.188	20.044	5.644	2.531
35.964	11.212	20.081	5.644	2.531
35.970	11.225	20.117	5.652	2.539
35.975	11.249	20.142	5.660	2.547
35.981	11.255	20.190	5.668	2.539
35.986	11.267	20.209	5.668	2.547
35.992	11.279	20.257	5.668	2.547
35.997	11.310	20.294	5.684	2.547
36.003	11.316	20.324	5.684	2.556
36.008	11.334	20.355	5.701	2.547
36.014	11.352	20.379	5.693	2.564
36.019	11.365	20.416	5.717	2.572
36.025	11.383	20.452	5.709	2.572
36.031	11.395	20.483	5.709	2.572
36.036	11.413	20.525	5.734	2.580
36.042	11.426	20.549	5.734	2.572
36.047	11.444	20.586	5.725	2.580
36.053	11.456	20.623	5.758	2.580
36.058	11.456	20.653	5.742	2.588
36.064	11.480	20.690	5.758	2.588
36.069	11.505	20.720	5.766	2.588
36.075	11.511	20.757	5.783	2.597
36.081	11.529	20.793	5.783	2.597
36.086	11.547	20.817	5.791	2.597
36.092	11.553	20.860	5.791	2.605
36.097	11.578	20.890	5.799	2.605
36.103	11.596	20.915	5.799	2.605
36.108	11.602	20.957	5.807	2.613
36.114	11.626	20.988	5.807	2.613
36.119	11.645	21.024	5.832	2.605
36.125	11.657	21.049	5.840	2.621
36.130	11.675	21.085	5.832	2.621
36.136	11.700	21.122	5.848	2.629
36.142	11.712	21.152	5.848	2.629
36.147	11.724	21.195	5.865	2.629
36.153	11.748	21.213	5.865	2.637
36.158	11.760	21.256	5.865	2.629
36.164	11.773	21.286	5.857	2.629
36.169	11.797	21.329	5.873	2.637
36.175	11.803	21.353	5.881	2.637
36.180	11.815	21.396	5.897	2.637
36.186	11.840	21.420	5.897	2.646
36.192	11.858	21.451	5.897	2.654
36.197	11.870	21.481	5.906	2.646
36.203	11.882	21.524	5.922	2.646
36.208	11.900	21.560	5.922	2.670
36.214	11.919	21.591	5.930	2.670
36.219	11.943	21.621	5.930	2.654
36.225	11.955	21.651	5.938	2.654
36.230	11.967	21.688	5.938	2.670
36.236	11.986	21.725	5.947	2.662
36.241	12.016	21.749	5.947	2.670
36.247	12.010	21.779	5.955	2.678
36.253	12.034	21.816	5.963	2.670
36.258	12.053	21.846	5.971	2.670
36.264	12.071	21.877	5.979	2.678
36.269	12.089	21.907	5.979	2.687
36.275	12.089	21.944	5.979	2.695
36.280	12.114	21.974	5.996	2.695
36.286	12.120	22.011	5.996	2.695
36.291	12.132	22.059	6.012	2.695
36.297	12.162	22.078	6.012	2.703
36.303	12.174	22.108	6.012	2.711
36.308	12.193	22.139	6.012	2.703
36.314	12.205	22.175	6.037	2.695
36.319	12.229	22.206	6.037	2.711
36.325	12.241	22.236	6.037	2.711
36.330	12.260	22.272	6.045	2.711
36.336	12.278	22.303	6.053	2.728
36.341	12.284	22.333	6.053	2.711
36.347	12.302	22.364	6.069	2.728
36.352	12.327	22.400	6.078	2.711
36.358	12.333	22.443	6.078	2.728
36.364	12.351	22.467	6.086	2.728
36.369	12.369	22.504	6.086	2.728
36.375	12.394	22.528	6.094	2.728
36.380	12.394	22.559	6.094	2.728
36.386	12.418	22.595	6.102	2.728
36.391	12.442	22.632	6.110	2.728
36.397	12.442	22.662	6.086	2.736
36.402	12.461	22.693	6.119	2.744
36.408	12.479	22.729	6.119	2.744
36.414	12.491	22.753	6.127	2.744
36.419	12.509	22.796	6.143	2.736
36.425	12.515	22.820	6.135	2.769
36.430	12.534	22.857	6.143	2.760
36.436	12.546	22.875	6.151	2.752
36.441	12.564	22.924	6.160	2.777
36.447	12.576	22.948	6.168	2.752
36.452	12.595	22.985	6.168	2.769
36.458	12.601	23.009	6.176	2.769
36.463	12.619	23.046	6.184	2.777
36.469	12.631	23.070	6.192	2.769
36.475	12.637	23.107	6.184	2.769
36.480	12.655	23.149	6.201	2.777
36.486	12.668	23.174	6.201	2.769
36.491	12.680	23.210	6.201	2.777
36.497	12.680	23.234	6.201	2.777
36.502	12.704	23.265	6.225	2.785
36.508	12.710	23.307	6.209	2.793
36.513	12.735	23.332	6.233	2.793
36.519	12.735	23.362	6.233	2.785
36.525	12.747	23.399	6.241	2.793
36.530	12.765	23.429	6.241	2.793
36.536	12.777	23.466	6.233	2.801
36.541	12.789	23.490	6.250	2.793
36.547	12.802	23.514	6.250	2.801
36.552	12.802	23.551	6.258	2.793
36.558	12.820	23.581	6.250	2.809
36.563	12.826	23.612	6.274	2.809
36.569	12.832	23.648	6.266	2.801
36.574	12.856	23.673	6.274	2.801
36.580	12.862	23.703	6.274	2.785
36.586	12.875	23.734	6.274	2.809
36.591	12.887	23.770	6.291	2.809
36.597	12.899	23.795	6.282	2.809
36.602	12.905	23.831	6.299	2.809
36.608	12.923	23.862	6.299	2.818
36.613	12.929	23.886	6.299	2.826
36.619	12.942	23.929	6.299	2.826
36.624	12.954	23.953	6.307	2.801
36.630	12.960	23.989	6.315	2.826
36.636	12.978	24.008	6.307	2.826
36.641	12.984	24.050	6.315	2.818
36.647	12.984	24.075	6.315	2.818
36.652	13.002	24.105	6.323	2.826
36.658	13.021	24.129	6.323	2.834
36.663	13.027	24.166	6.332	2.834
36.669	13.039	24.190	6.332	2.834
36.674	13.045	24.227	6.348	2.826
36.680	13.057	24.263	6.323	2.834
36.685	13.069	24.276	6.340	2.834
36.691	13.075	24.318	6.348	2.842
36.697	13.088	24.343	6.356	2.842
36.702	13.094	24.373	6.356	2.842
36.708	13.112	24.397	6.340	2.842
36.713	13.118	24.422	6.356	2.842
36.719	13.130	24.470	6.364	2.850
36.724	13.136	24.489	6.356	2.842
36.730	13.149	24.519	6.364	2.842
36.735	13.155	24.550	6.356	2.850
36.741	13.167	24.574	6.364	2.842
36.747	13.173	24.604	6.364	2.842
36.752	13.179	24.635	6.364	2.859
36.758	13.197	24.665	6.373	2.859
36.763	13.209	24.696	6.373	2.842
36.769	13.209	24.720	6.381	2.859
36.774	13.228	24.738	6.373	2.850
36.780	13.240	24.775	6.389	2.850
36.785	13.252	24.805	6.397	2.859
36.791	13.258	24.823	6.381	2.850
36.796	13.264	24.854	6.389	2.859
36.802	13.289	24.884	6.381	2.859
36.808	13.295	24.909	6.397	2.850
36.813	13.301	24.939	6.389	2.859
36.819	13.313	24.970	6.397	2.850
36.824	13.325	24.994	6.397	2.842
36.830	13.331	25.030	6.397	2.850
36.835	13.337	25.061	6.397	2.842
36.841	13.349	25.085	6.397	2.859
36.846	13.356	25.110	6.405	2.859
36.852	13.362	25.128	6.397	2.859
36.858	13.380	25.152	6.397	2.867
36.863	13.386	25.195	6.397	2.875
36.869	13.392	25.219	6.405	2.867
36.874	13.398	25.244	6.405	2.850
36.880	13.404	25.268	6.413	2.867
36.885	13.404	25.292	6.405	2.850
36.891	13.423	25.317	6.413	2.850
36.896	13.423	25.353	6.405	2.867
36.902	13.441	25.378	6.413	2.875
36.907	13.453	25.396	6.413	2.867
36.913	13.447	25.426	6.413	2.867
36.919	13.447	25.451	6.422	2.859
36.924	13.453	25.487	6.413	2.859
36.930	13.459	25.511	6.422	2.859
36.935	13.471	25.536	6.405	2.859
36.941	13.483	25.554	6.413	2.859
36.946	13.477	25.585	6.397	2.867
36.952	13.489	25.615	6.422	2.859
36.957	13.496	25.627	6.397	2.867
36.963	13.508	25.658	6.397	2.850
36.969	13.514	25.682	6.422	2.859
36.974	13.526	25.706	6.405	2.859
36.980	13.532	25.737	6.405	2.859
36.985	13.526	25.755	6.405	2.859
36.991	13.550	25.767	6.405	2.859
36.996	13.556	25.810	6.405	2.859
37.002	13.556	25.840	6.397	2.867
37.007	13.569	25.852	6.405	2.867
37.013	13.575	25.871	6.413	2.859
37.018	13.581	25.901	6.397	2.850
37.024	13.587	25.919	6.397	2.859
37.030	13.593	25.950	6.405	2.867
37.035	13.599	25.974	6.397	2.859
37.041	13.611	25.992	6.405	2.859
37.046	13.623	26.017	6.405	2.859
37.052	13.623	26.041	6.389	2.850
37.057	13.623	26.059	6.389	2.850
37.063	13.630	26.078	6.389	2.859
37.068	13.648	26.108	6.397	2.850
37.074	13.648	26.139	6.405	2.859
37.080	13.660	26.151	6.389	2.859
37.085	13.660	26.169	6.389	2.850
37.091	13.672	26.206	6.397	2.850
37.096	13.678	26.218	6.389	2.850
37.102	13.684	26.236	6.381	2.850
37.107	13.696	26.260	6.381	2.850
37.113	13.709	26.285	6.389	2.850
37.118	13.709	26.309	6.389	2.867
37.124	13.721	26.327	6.373	2.842
37.129	13.733	26.352	6.389	2.850
37.135	13.739	26.370	6.381	2.850
37.141	13.745	26.394	6.381	2.850
37.146	13.751	26.406	6.364	2.850
37.152	13.751	26.431	6.348	2.842
37.157	13.763	26.455	6.364	2.842
37.163	13.763	26.467	6.373	2.850
37.168	13.782	26.486	6.364	2.850
37.174	13.788	26.504	6.364	2.850
37.179	13.794	26.534	6.373	2.850
37.185	13.806	26.553	6.364	2.834
37.191	13.812	26.571	6.364	2.834
37.196	13.812	26.601	6.364	2.842
37.202	13.824	26.620	6.373	2.842
37.207	13.837	26.632	6.356	2.842
37.213	13.843	26.650	6.356	2.834
37.218	13.843	26.674	6.348	2.842
37.224	13.855	26.699	6.340	2.850
37.229	13.861	26.711	6.340	2.842
37.235	13.867	26.729	6.356	2.818
37.240	13.873	26.753	6.340	2.834
37.246	13.885	26.778	6.340	2.826
37.252	13.885	26.784	6.332	2.834
37.257	13.891	26.802	6.332	2.842
37.263	13.897	26.820	6.340	2.842
37.268	13.897	26.839	6.332	2.826
37.274	13.903	26.857	6.332	2.818
37.279	13.916	26.875	6.332	2.826
37.285	13.916	26.887	6.340	2.834
37.290	13.922	26.912	6.315	2.834
37.296	13.922	26.924	6.332	2.826
37.302	13.934	26.942	6.332	2.834
37.307	13.934	26.967	6.332	2.818
37.313	13.940	26.985	6.323	2.818
37.318	13.946	27.003	6.315	2.826
37.324	13.958	27.003	6.307	2.818
37.329	13.958	27.027	6.315	2.818
37.335	13.958	27.058	6.307	2.809
37.340	13.964	27.070	6.315	2.818
37.346	13.970	27.082	6.307	2.809
37.351	13.977	27.094	6.307	2.801
37.357	13.989	27.113	6.299	2.809
37.363	13.995	27.125	6.299	2.809
37.368	13.995	27.143	6.291	2.809
37.374	14.001	27.161	6.291	2.809
37.379	14.007	27.180	6.291	2.809
37.385	14.019	27.186	6.291	2.801
37.390	14.025	27.210	6.274	2.801
37.396	14.025	27.234	6.274	2.809
37.401	14.037	27.234	6.291	2.801
37.407	14.037	27.259	6.282	2.801
37.413	14.044	27.265	6.282	2.793
37.418	14.050	27.277	6.274	2.801
37.424	14.050	27.295	6.266	2.801
37.429	14.056	27.320	6.274	2.793
37.435	14.068	27.320	6.274	2.793
37.440	14.068	27.344	6.266	2.793
37.446	14.068	27.362	6.266	2.785
37.451	14.080	27.368	6.274	2.785
37.457	14.086	27.387	6.250	2.793
37.462	14.086	27.393	6.258	2.785
37.468	14.086	27.411	6.258	2.785
37.474	14.098	27.429	6.241	2.785
37.479	14.104	27.435	6.250	2.785
37.485	14.104	27.448	6.250	2.777
37.490	14.110	27.466	6.241	2.777
37.496	14.117	27.472	6.241	2.785
37.501	14.117	27.490	6.225	2.769
37.507	14.123	27.502	6.241	2.785
37.512	14.123	27.515	6.233	2.785
37.518	14.135	27.533	6.217	2.769
37.524	14.135	27.545	6.233	2.777
37.529	14.129	27.563	6.225	2.777
37.535	14.135	27.569	6.225	2.769
37.540	14.147	27.581	6.217	2.777
37.546	14.147	27.594	6.209	2.769
37.551	14.141	27.606	6.217	2.777
37.557	14.159	27.624	6.217	2.760
37.562	14.159	27.636	6.209	2.769
37.568	14.159	27.642	6.192	2.760
37.573	14.159	27.642	6.201	2.769
37.579	14.165	27.661	6.192	2.760
37.585	14.171	27.673	6.192	2.760
37.590	14.171	27.679	6.192	2.769
37.596	14.177	27.691	6.184	2.760
37.601	14.171	27.703	6.184	2.752
37.607	14.184	27.709	6.192	2.752
37.612	14.184	27.728	6.176	2.760
37.618	14.184	27.734	6.176	2.760
37.623	14.190	27.746	6.176	2.760
37.629	14.190	27.764	6.168	2.752
37.635	14.196	27.764	6.160	2.752
37.640	14.196	27.788	6.168	2.744
37.646	14.190	27.795	6.160	2.760
37.651	14.202	27.807	6.160	2.744
37.657	14.202	27.813	6.160	2.744
37.662	14.202	27.819	6.151	2.728
37.668	14.196	27.837	6.143	2.752
37.673	14.202	27.843	6.135	2.744
37.679	14.208	27.855	6.160	2.719
37.684	14.214	27.862	6.135	2.744
37.690	14.208	27.862	6.135	2.736
37.696	14.208	27.874	6.127	2.728
37.701	14.208	27.886	6.127	2.719
37.707	14.196	27.892	6.135	2.719
37.712	14.208	27.904	6.127	2.719
37.718	14.208	27.910	6.102	2.736
37.723	14.214	27.916	6.119	2.736
37.729	14.214	27.929	6.110	2.736
37.734	14.208	27.935	6.110	2.711
37.740	14.226	27.953	6.110	2.719
37.746	14.214	27.953	6.102	2.719
37.751	14.208	27.959	6.094	2.711
37.757	14.208	27.965	6.094	2.711
37.762	14.214	27.977	6.094	2.711
37.768	14.220	27.977	6.086	2.703
37.773	14.214	27.995	6.086	2.703
37.779	14.214	28.002	6.078	2.711
37.784	14.214	28.008	6.069	2.695
37.790	14.220	28.014	6.069	2.703
37.795	14.220	28.020	6.069	2.695
37.801	14.214	28.032	6.061	2.711
37.807	14.214	28.032	6.061	2.687
37.812	14.208	28.050	6.061	2.703
37.818	14.208	28.044	6.053	2.695
37.823	14.202	28.050	6.045	2.695
37.829	14.196	28.056	6.045	2.687
37.834	14.202	28.062	6.037	2.687
37.840	14.208	28.075	6.029	2.687
37.845	14.208	28.075	6.037	2.687
37.851	14.196	28.075	6.020	2.687
37.857	14.196	28.087	6.020	2.678
37.862	14.196	28.087	6.020	2.670
37.868	14.190	28.099	6.020	2.678
37.873	14.190	28.105	6.004	2.670
37.879	14.190	28.105	6.012	2.678
37.884	14.184	28.105	6.004	2.678
37.890	14.184	28.117	6.004	2.662
37.895	14.171	28.123	5.979	2.670
37.901	14.177	28.136	5.988	2.662
37.906	14.177	28.129	5.979	2.662
37.912	14.165	28.136	5.979	2.662
37.918	14.171	28.136	5.971	2.654
37.923	14.171	28.148	5.955	2.654
37.929	14.159	28.148	5.955	2.654
37.934	14.159	28.148	5.955	2.654
37.940	14.159	28.160	5.947	2.646
37.945	14.159	28.154	5.955	2.646
37.951	14.147	28.166	5.947	2.637
37.956	14.135	28.166	5.938	2.637
37.962	14.141	28.178	5.922	2.637
37.968	14.135	28.172	5.922	2.637
37.973	14.129	28.178	5.914	2.629
