Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A
6.718	5.352	-18.161	-0.043	0.508	-0.139	-0.270
6.721	5.339	-18.167	-0.037	0.524	-0.147	-0.262
6.723	5.333	-18.161	-0.024	0.532	-0.156	-0.270
6.725	5.327	-18.167	-0.012	0.516	-0.139	-0.270
6.727	5.333	-18.180	-0.012	0.524	-0.147	-0.262
6.730	5.327	-18.180	0.006	0.516	-0.156	-0.270
6.732	5.321	-18.174	0.024	0.516	-0.164	-0.270
6.734	5.321	-18.174	0.037	0.524	-0.139	-0.262
6.737	5.321	-18.174	0.043	0.516	-0.147	-0.270
6.739	5.303	-18.180	0.061	0.524	-0.172	-0.270
6.741	5.297	-18.186	0.067	0.516	-0.156	-0.254
6.744	5.285	-18.186	0.079	0.524	-0.147	-0.270
6.746	5.291	-18.186	0.091	0.532	-0.156	-0.262
6.748	5.279	-18.186	0.104	0.516	-0.139	-0.262
6.750	5.272	-18.198	0.116	0.516	-0.139	-0.270
6.753	5.266	-18.192	0.122	0.532	-0.147	-0.262
6.755	5.254	-18.198	0.134	0.524	-0.156	-0.254
6.757	5.260	-18.204	0.146	0.532	-0.164	-0.270
6.760	5.248	-18.210	0.158	0.524	-0.156	-0.262
6.762	5.242	-18.198	0.177	0.524	-0.147	-0.262
6.764	5.236	-18.198	0.183	0.532	-0.147	-0.270
6.767	5.224	-18.210	0.195	0.516	-0.147	-0.270
6.769	5.224	-18.210	0.213	0.516	-0.156	-0.262
6.771	5.218	-18.210	0.219	0.516	-0.156	-0.270
6.773	5.218	-18.210	0.231	0.524	-0.156	-0.262
6.776	5.205	-18.216	0.250	0.524	-0.164	-0.270
6.778	5.199	-18.222	0.262	0.508	-0.147	-0.254
6.780	5.199	-18.210	0.262	0.532	-0.164	-0.262
6.783	5.193	-18.222	0.274	0.524	-0.156	-0.262
6.785	5.187	-18.228	0.292	0.516	-0.147	-0.262
6.787	5.187	-18.222	0.317	0.532	-0.156	-0.262
6.790	5.169	-18.241	0.317	0.524	-0.156	-0.254
6.792	5.163	-18.234	0.335	0.516	-0.164	-0.262
6.794	5.163	-18.228	0.347	0.524	-0.156	-0.262
6.796	5.157	-18.228	0.353	0.516	-0.156	-0.262
6.799	5.151	-18.234	0.365	0.516	-0.156	-0.262
6.801	5.132	-18.234	0.384	0.516	-0.156	-0.262
6.803	5.132	-18.241	0.390	0.532	-0.156	-0.270
6.806	5.132	-18.241	0.408	0.516	-0.172	-0.262
6.808	5.132	-18.247	0.420	0.516	-0.164	-0.270
6.810	5.114	-18.247	0.426	0.524	-0.172	-0.254
6.813	5.108	-18.247	0.438	0.524	-0.156	-0.262
6.815	5.102	-18.247	0.451	0.541	-0.156	-0.262
6.817	5.090	-18.241	0.463	0.524	-0.156	-0.262
6.819	5.096	-18.253	0.475	0.516	-0.164	-0.262
6.822	5.090	-18.253	0.493	0.516	-0.172	-0.270
6.824	5.084	-18.253	0.493	0.524	-0.164	-0.254
6.826	5.065	-18.253	0.505	0.516	-0.180	-0.254
6.829	5.059	-18.253	0.524	0.524	-0.172	-0.254
6.831	5.065	-18.259	0.542	0.508	-0.172	-0.262
6.833	5.059	-18.259	0.548	0.524	-0.164	-0.254
6.836	5.053	-18.253	0.566	0.532	-0.172	-0.254
6.838	5.047	-18.259	0.566	0.524	-0.164	-0.262
6.840	5.035	-18.277	0.584	0.524	-0.164	-0.246
6.842	5.029	-18.265	0.603	0.532	-0.172	-0.254
6.845	5.023	-18.271	0.603	0.516	-0.172	-0.262
6.847	5.017	-18.265	0.627	0.532	-0.180	-0.254
6.849	5.005	-18.277	0.633	0.532	-0.172	-0.262
6.852	5.005	-18.271	0.645	0.524	-0.164	-0.262
6.854	4.986	-18.271	0.664	0.524	-0.164	-0.262
6.856	4.992	-18.271	0.676	0.532	-0.172	-0.254
6.859	4.980	-18.271	0.688	0.516	-0.172	-0.254
6.861	4.980	-18.277	0.694	0.524	-0.180	-0.254
6.863	4.962	-18.277	0.712	0.532	-0.172	-0.254
6.865	4.956	-18.277	0.725	0.524	-0.172	-0.246
6.868	4.962	-18.271	0.743	0.532	-0.172	-0.262
6.870	4.944	-18.277	0.743	0.532	-0.180	-0.246
6.872	4.944	-18.283	0.767	0.532	-0.172	-0.254
6.875	4.932	-18.271	0.779	0.524	-0.172	-0.254
6.877	4.925	-18.283	0.791	0.524	-0.188	-0.254
6.879	4.919	-18.271	0.804	0.532	-0.172	-0.254
6.882	4.913	-18.283	0.822	0.516	-0.188	-0.254
6.884	4.907	-18.277	0.828	0.532	-0.180	-0.254
6.886	4.889	-18.271	0.846	0.524	-0.156	-0.254
6.888	4.889	-18.271	0.858	0.532	-0.180	-0.246
6.891	4.883	-18.277	0.877	0.532	-0.180	-0.262
6.893	4.871	-18.283	0.877	0.532	-0.188	-0.254
6.895	4.858	-18.271	0.901	0.532	-0.172	-0.246
6.898	4.865	-18.271	0.913	0.516	-0.180	-0.254
6.900	4.852	-18.271	0.925	0.524	-0.180	-0.254
6.902	4.858	-18.271	0.944	0.524	-0.172	-0.254
6.905	4.846	-18.277	0.956	0.541	-0.172	-0.254
6.907	4.834	-18.283	0.962	0.549	-0.180	-0.246
6.909	4.828	-18.289	0.980	0.516	-0.180	-0.229
6.911	4.822	-18.283	0.986	0.532	-0.180	-0.246
6.914	4.810	-18.277	1.011	0.532	-0.188	-0.246
6.916	4.804	-18.283	1.029	0.524	-0.197	-0.254
6.918	4.798	-18.283	1.035	0.541	-0.188	-0.246
6.921	4.798	-18.277	1.053	0.541	-0.180	-0.262
6.923	4.779	-18.283	1.065	0.541	-0.188	-0.246
6.925	4.785	-18.277	1.078	0.541	-0.172	-0.238
6.928	4.779	-18.277	1.072	0.532	-0.197	-0.238
6.930	4.767	-18.277	1.108	0.541	-0.197	-0.254
6.932	4.761	-18.289	1.126	0.532	-0.197	-0.246
6.934	4.761	-18.277	1.132	0.524	-0.180	-0.238
6.937	4.749	-18.289	1.151	0.524	-0.188	-0.238
6.939	4.737	-18.283	1.163	0.532	-0.188	-0.246
6.941	4.737	-18.283	1.181	0.541	-0.197	-0.254
6.944	4.725	-18.283	1.193	0.532	-0.180	-0.254
6.946	4.737	-18.283	1.205	0.532	-0.197	-0.246
6.948	4.725	-18.277	1.218	0.532	-0.197	-0.246
6.951	4.718	-18.283	1.230	0.541	-0.188	-0.246
6.953	4.706	-18.277	1.242	0.541	-0.188	-0.238
6.955	4.700	-18.283	1.260	0.541	-0.197	-0.246
6.957	4.694	-18.271	1.266	0.524	-0.205	-0.246
6.960	4.694	-18.277	1.297	0.532	-0.188	-0.238
6.962	4.688	-18.283	1.303	0.532	-0.197	-0.254
6.964	4.688	-18.271	1.321	0.541	-0.197	-0.246
6.967	4.676	-18.265	1.327	0.532	-0.197	-0.238
6.969	4.670	-18.277	1.346	0.532	-0.205	-0.254
6.971	4.658	-18.277	1.358	0.532	-0.188	-0.229
6.974	4.651	-18.271	1.370	0.541	-0.205	-0.254
6.976	4.658	-18.265	1.388	0.532	-0.205	-0.238
6.978	4.645	-18.271	1.394	0.541	-0.188	-0.229
6.980	4.633	-18.265	1.412	0.541	-0.205	-0.246
6.983	4.639	-18.259	1.437	0.541	-0.188	-0.246
6.985	4.621	-18.271	1.443	0.541	-0.188	-0.238
6.987	4.615	-18.265	1.467	0.549	-0.197	-0.246
6.990	4.615	-18.265	1.467	0.541	-0.197	-0.246
6.992	4.603	-18.271	1.486	0.541	-0.197	-0.238
6.994	4.597	-18.259	1.504	0.524	-0.205	-0.238
6.997	4.597	-18.259	1.528	0.532	-0.205	-0.246
6.999	4.591	-18.259	1.528	0.532	-0.188	-0.229
7.001	4.584	-18.253	1.553	0.541	-0.197	-0.246
7.003	4.566	-18.259	1.553	0.532	-0.197	-0.246
7.006	4.572	-18.259	1.577	0.541	-0.188	-0.246
7.008	4.560	-18.259	1.595	0.541	-0.205	-0.229
7.010	4.554	-18.259	1.601	0.541	-0.205	-0.229
7.013	4.548	-18.253	1.613	0.524	-0.205	-0.238
7.015	4.536	-18.253	1.638	0.541	-0.205	-0.238
7.017	4.530	-18.253	1.644	0.549	-0.205	-0.238
7.020	4.536	-18.259	1.650	0.541	-0.197	-0.221
7.022	4.524	-18.253	1.680	0.541	-0.205	-0.221
7.024	4.518	-18.253	1.686	0.549	-0.188	-0.246
7.026	4.511	-18.247	1.705	0.541	-0.205	-0.238
7.029	4.493	-18.247	1.711	0.532	-0.197	-0.229
7.031	4.493	-18.259	1.729	0.541	-0.205	-0.229
7.033	4.481	-18.247	1.735	0.549	-0.205	-0.238
7.036	4.469	-18.241	1.760	0.541	-0.213	-0.221
7.038	4.469	-18.247	1.778	0.541	-0.205	-0.238
7.040	4.463	-18.241	1.784	0.549	-0.205	-0.238
7.043	4.457	-18.234	1.808	0.549	-0.205	-0.229
7.045	4.451	-18.241	1.814	0.532	-0.213	-0.229
7.047	4.444	-18.234	1.833	0.549	-0.213	-0.238
7.049	4.451	-18.234	1.845	0.549	-0.197	-0.238
7.052	4.432	-18.241	1.857	0.541	-0.205	-0.221
7.054	4.420	-18.241	1.869	0.549	-0.205	-0.229
7.056	4.420	-18.241	1.887	0.541	-0.213	-0.246
7.059	4.408	-18.241	1.906	0.541	-0.205	-0.229
7.061	4.408	-18.234	1.918	0.541	-0.213	-0.221
7.063	4.384	-18.234	1.936	0.541	-0.221	-0.229
7.066	4.390	-18.234	1.948	0.549	-0.205	-0.246
7.068	4.384	-18.234	1.967	0.541	-0.213	-0.229
7.070	4.371	-18.228	1.979	0.565	-0.221	-0.238
7.072	4.365	-18.222	1.991	0.532	-0.213	-0.229
7.075	4.365	-18.228	2.009	0.549	-0.213	-0.238
7.077	4.353	-18.241	2.021	0.549	-0.221	-0.229
7.079	4.353	-18.222	2.040	0.541	-0.221	-0.229
7.082	4.341	-18.222	2.058	0.549	-0.213	-0.229
7.084	4.341	-18.228	2.070	0.541	-0.213	-0.238
7.086	4.329	-18.222	2.076	0.532	-0.221	-0.229
7.089	4.317	-18.222	2.088	0.541	-0.221	-0.238
7.091	4.311	-18.228	2.100	0.541	-0.213	-0.229
7.093	4.304	-18.228	2.119	0.549	-0.221	-0.221
7.095	4.304	-18.222	2.137	0.541	-0.213	-0.229
7.098	4.298	-18.228	2.155	0.541	-0.221	-0.221
7.100	4.292	-18.234	2.174	0.549	-0.221	-0.221
7.102	4.286	-18.241	2.186	0.549	-0.221	-0.221
7.105	4.280	-18.222	2.192	0.549	-0.213	-0.238
7.107	4.262	-18.228	2.204	0.549	-0.229	-0.221
7.109	4.262	-18.234	2.222	0.541	-0.221	-0.213
7.112	4.256	-18.228	2.247	0.549	-0.221	-0.229
7.114	4.250	-18.228	2.253	0.549	-0.229	-0.213
7.116	4.237	-18.228	2.265	0.549	-0.221	-0.229
7.118	4.237	-18.222	2.283	0.541	-0.213	-0.213
7.121	4.231	-18.234	2.289	0.549	-0.213	-0.221
7.123	4.219	-18.216	2.307	0.557	-0.221	-0.221
7.125	4.219	-18.222	2.320	0.549	-0.221	-0.221
7.128	4.213	-18.222	2.338	0.557	-0.221	-0.221
7.130	4.201	-18.228	2.356	0.557	-0.221	-0.221
7.132	4.195	-18.228	2.368	0.541	-0.213	-0.221
7.135	4.183	-18.216	2.387	0.549	-0.229	-0.221
7.137	4.183	-18.222	2.399	0.549	-0.229	-0.221
7.139	4.170	-18.216	2.405	0.541	-0.238	-0.229
7.141	4.170	-18.216	2.429	0.549	-0.221	-0.213
7.144	4.146	-18.216	2.435	0.541	-0.221	-0.229
7.146	4.152	-18.234	2.441	0.549	-0.229	-0.229
7.148	4.146	-18.222	2.466	0.549	-0.213	-0.213
7.151	4.134	-18.228	2.466	0.557	-0.213	-0.221
7.153	4.128	-18.216	2.496	0.541	-0.229	-0.213
7.155	4.128	-18.222	2.508	0.549	-0.229	-0.213
7.158	4.122	-18.216	2.527	0.557	-0.221	-0.213
7.160	4.122	-18.222	2.533	0.549	-0.238	-0.229
7.162	4.110	-18.222	2.545	0.541	-0.229	-0.221
7.164	4.110	-18.222	2.563	0.549	-0.229	-0.213
7.167	4.097	-18.222	2.575	0.557	-0.229	-0.229
7.169	4.085	-18.216	2.588	0.549	-0.238	-0.221
7.171	4.079	-18.222	2.612	0.549	-0.238	-0.221
7.174	4.067	-18.216	2.618	0.549	-0.229	-0.221
7.176	4.073	-18.216	2.642	0.541	-0.246	-0.213
7.178	4.073	-18.210	2.636	0.557	-0.238	-0.221
7.181	4.067	-18.210	2.661	0.549	-0.229	-0.221
7.183	4.055	-18.216	2.673	0.541	-0.238	-0.221
7.185	4.049	-18.210	2.691	0.549	-0.221	-0.221
7.187	4.037	-18.210	2.703	0.557	-0.246	-0.213
7.190	4.030	-18.222	2.715	0.557	-0.229	-0.213
7.192	4.030	-18.210	2.715	0.549	-0.238	-0.221
7.194	4.012	-18.210	2.740	0.549	-0.229	-0.229
7.197	4.006	-18.216	2.746	0.549	-0.238	-0.205
7.199	4.000	-18.210	2.758	0.541	-0.229	-0.197
7.201	4.000	-18.210	2.776	0.557	-0.238	-0.213
7.204	3.988	-18.204	2.782	0.549	-0.238	-0.213
7.206	3.982	-18.210	2.801	0.565	-0.238	-0.205
7.208	3.982	-18.204	2.801	0.549	-0.229	-0.213
7.210	3.970	-18.198	2.825	0.549	-0.238	-0.205
7.213	3.963	-18.210	2.843	0.557	-0.238	-0.221
7.215	3.970	-18.204	2.849	0.549	-0.246	-0.205
7.217	3.957	-18.204	2.861	0.549	-0.246	-0.213
7.220	3.939	-18.204	2.874	0.541	-0.238	-0.213
7.222	3.939	-18.204	2.886	0.549	-0.246	-0.213
7.224	3.927	-18.198	2.898	0.557	-0.238	-0.213
7.227	3.927	-18.198	2.916	0.557	-0.238	-0.221
7.229	3.915	-18.198	2.922	0.541	-0.238	-0.205
7.231	3.915	-18.198	2.941	0.557	-0.238	-0.213
7.233	3.909	-18.192	2.953	0.557	-0.254	-0.205
7.236	3.909	-18.198	2.965	0.557	-0.229	-0.213
7.238	3.903	-18.192	2.977	0.565	-0.238	-0.213
7.240	3.890	-18.186	2.989	0.549	-0.254	-0.205
7.243	3.884	-18.198	3.002	0.549	-0.238	-0.221
7.245	3.878	-18.186	3.014	0.549	-0.238	-0.205
7.247	3.872	-18.186	3.038	0.565	-0.238	-0.213
7.250	3.866	-18.192	3.044	0.565	-0.238	-0.213
7.252	3.854	-18.198	3.050	0.557	-0.246	-0.213
7.254	3.854	-18.186	3.068	0.557	-0.246	-0.213
7.256	3.848	-18.186	3.087	0.557	-0.254	-0.205
7.259	3.836	-18.186	3.087	0.549	-0.254	-0.221
7.261	3.830	-18.186	3.099	0.557	-0.262	-0.213
7.263	3.830	-18.174	3.117	0.549	-0.246	-0.213
7.266	3.817	-18.174	3.129	0.557	-0.254	-0.213
7.268	3.817	-18.186	3.154	0.549	-0.246	-0.205
7.270	3.817	-18.174	3.154	0.549	-0.254	-0.213
7.273	3.805	-18.167	3.178	0.557	-0.246	-0.205
7.275	3.793	-18.167	3.184	0.549	-0.262	-0.197
7.277	3.793	-18.174	3.190	0.565	-0.262	-0.205
7.279	3.781	-18.180	3.215	0.565	-0.246	-0.205
7.282	3.769	-18.174	3.221	0.549	-0.246	-0.213
7.284	3.763	-18.174	3.233	0.557	-0.262	-0.205
7.286	3.763	-18.174	3.251	0.557	-0.262	-0.213
7.289	3.756	-18.174	3.263	0.573	-0.262	-0.197
7.291	3.763	-18.161	3.269	0.565	-0.238	-0.197
7.293	3.750	-18.161	3.282	0.557	-0.254	-0.205
7.296	3.750	-18.174	3.300	0.557	-0.254	-0.213
7.298	3.750	-18.167	3.312	0.565	-0.270	-0.197
7.300	3.726	-18.161	3.324	0.549	-0.270	-0.205
7.302	3.726	-18.174	3.336	0.565	-0.254	-0.205
7.305	3.720	-18.161	3.336	0.557	-0.254	-0.205
7.307	3.708	-18.167	3.361	0.573	-0.246	-0.197
7.309	3.714	-18.161	3.373	0.557	-0.270	-0.205
7.312	3.696	-18.161	3.385	0.565	-0.254	-0.197
7.314	3.696	-18.161	3.397	0.557	-0.254	-0.188
7.316	3.690	-18.161	3.416	0.565	-0.262	-0.205
7.319	3.683	-18.161	3.422	0.557	-0.262	-0.205
7.321	3.683	-18.167	3.440	0.557	-0.262	-0.197
7.323	3.665	-18.149	3.452	0.557	-0.270	-0.197
7.325	3.665	-18.161	3.470	0.565	-0.254	-0.205
7.328	3.653	-18.155	3.483	0.557	-0.246	-0.205
7.330	3.659	-18.155	3.489	0.549	-0.262	-0.197
7.332	3.647	-18.155	3.507	0.565	-0.254	-0.197
7.335	3.647	-18.161	3.507	0.557	-0.262	-0.205
7.337	3.635	-18.161	3.525	0.557	-0.262	-0.205
7.339	3.623	-18.155	3.537	0.565	-0.262	-0.197
7.342	3.623	-18.167	3.549	0.549	-0.270	-0.197
7.344	3.616	-18.161	3.562	0.549	-0.270	-0.197
7.346	3.616	-18.161	3.580	0.565	-0.262	-0.205
7.348	3.598	-18.161	3.592	0.557	-0.254	-0.188
7.351	3.592	-18.149	3.610	0.565	-0.262	-0.197
7.353	3.586	-18.149	3.623	0.557	-0.270	-0.197
7.355	3.580	-18.149	3.635	0.557	-0.270	-0.197
7.358	3.586	-18.149	3.641	0.565	-0.262	-0.197
7.360	3.574	-18.155	3.659	0.549	-0.270	-0.197
7.362	3.562	-18.167	3.677	0.565	-0.262	-0.188
7.365	3.556	-18.149	3.690	0.557	-0.262	-0.180
7.367	3.549	-18.155	3.696	0.557	-0.278	-0.188
7.369	3.543	-18.155	3.708	0.573	-0.270	-0.197
7.371	3.537	-18.149	3.720	0.549	-0.262	-0.188
7.374	3.531	-18.149	3.744	0.565	-0.262	-0.197
7.376	3.531	-18.149	3.750	0.565	-0.278	-0.188
7.378	3.525	-18.149	3.769	0.565	-0.270	-0.188
7.381	3.513	-18.143	3.775	0.549	-0.270	-0.188
7.383	3.507	-18.149	3.787	0.565	-0.278	-0.188
7.385	3.513	-18.149	3.805	0.565	-0.270	-0.188
7.388	3.495	-18.149	3.811	0.565	-0.270	-0.188
7.390	3.489	-18.143	3.823	0.565	-0.270	-0.188
7.392	3.489	-18.155	3.836	0.557	-0.262	-0.197
7.394	3.476	-18.149	3.848	0.565	-0.270	-0.188
7.397	3.476	-18.143	3.860	0.573	-0.278	-0.188
7.399	3.470	-18.155	3.866	0.557	-0.278	-0.197
7.401	3.470	-18.143	3.884	0.573	-0.270	-0.197
7.404	3.464	-18.149	3.890	0.565	-0.278	-0.197
7.406	3.458	-18.137	3.903	0.573	-0.278	-0.188
7.408	3.458	-18.149	3.915	0.565	-0.270	-0.180
7.411	3.440	-18.149	3.927	0.573	-0.270	-0.188
7.413	3.446	-18.149	3.939	0.565	-0.270	-0.188
7.415	3.440	-18.143	3.945	0.565	-0.278	-0.197
7.417	3.428	-18.137	3.963	0.565	-0.278	-0.197
7.420	3.434	-18.137	3.963	0.573	-0.278	-0.180
7.422	3.428	-18.143	3.976	0.565	-0.278	-0.180
7.424	3.422	-18.149	3.988	0.565	-0.278	-0.188
7.427	3.428	-18.143	3.994	0.557	-0.278	-0.188
7.429	3.416	-18.143	4.006	0.565	-0.270	-0.205
7.431	3.416	-18.137	4.012	0.565	-0.278	-0.188
7.434	3.403	-18.137	4.024	0.565	-0.278	-0.188
7.436	3.403	-18.137	4.030	0.565	-0.287	-0.180
7.438	3.397	-18.143	4.049	0.557	-0.287	-0.188
7.440	3.391	-18.137	4.055	0.573	-0.270	-0.188
7.443	3.385	-18.149	4.073	0.557	-0.278	-0.188
7.445	3.385	-18.143	4.073	0.565	-0.287	-0.188
7.447	3.385	-18.137	4.091	0.565	-0.270	-0.188
7.450	3.379	-18.131	4.097	0.582	-0.287	-0.197
7.452	3.373	-18.143	4.097	0.573	-0.287	-0.188
7.454	3.373	-18.149	4.116	0.565	-0.287	-0.172
7.457	3.367	-18.143	4.122	0.573	-0.278	-0.180
7.459	3.361	-18.137	4.134	0.565	-0.295	-0.180
7.461	3.355	-18.125	4.140	0.573	-0.287	-0.180
7.463	3.355	-18.137	4.164	0.573	-0.278	-0.180
7.466	3.355	-18.131	4.158	0.573	-0.278	-0.172
7.468	3.349	-18.137	4.164	0.573	-0.278	-0.164
7.470	3.342	-18.137	4.170	0.573	-0.278	-0.180
7.473	3.336	-18.125	4.189	0.565	-0.287	-0.172
7.475	3.330	-18.143	4.195	0.565	-0.287	-0.180
7.477	3.330	-18.131	4.201	0.573	-0.278	-0.188
7.480	3.330	-18.125	4.213	0.557	-0.287	-0.188
7.482	3.330	-18.131	4.219	0.565	-0.287	-0.172
7.484	3.324	-18.137	4.237	0.557	-0.287	-0.180
7.486	3.318	-18.131	4.237	0.573	-0.287	-0.180
7.489	3.312	-18.131	4.250	0.573	-0.295	-0.172
7.491	3.306	-18.125	4.268	0.565	-0.278	-0.180
7.493	3.312	-18.131	4.274	0.565	-0.295	-0.180
7.496	3.300	-18.131	4.280	0.573	-0.278	-0.180
7.498	3.294	-18.125	4.286	0.557	-0.303	-0.180
7.500	3.294	-18.131	4.304	0.582	-0.303	-0.172
7.503	3.288	-18.125	4.298	0.573	-0.295	-0.180
7.505	3.282	-18.131	4.304	0.573	-0.295	-0.172
7.507	3.282	-18.125	4.317	0.573	-0.303	-0.172
7.509	3.282	-18.125	4.323	0.573	-0.295	-0.180
7.512	3.276	-18.131	4.335	0.582	-0.295	-0.180
7.514	3.269	-18.125	4.347	0.565	-0.295	-0.172
7.516	3.269	-18.119	4.353	0.582	-0.295	-0.188
7.519	3.269	-18.119	4.365	0.573	-0.303	-0.172
7.521	3.263	-18.125	4.371	0.565	-0.295	-0.180
7.523	3.263	-18.125	4.384	0.582	-0.295	-0.172
7.526	3.257	-18.125	4.390	0.573	-0.295	-0.180
7.528	3.251	-18.125	4.384	0.565	-0.303	-0.164
7.530	3.251	-18.113	4.402	0.565	-0.295	-0.164
7.532	3.239	-18.119	4.426	0.573	-0.303	-0.172
7.535	3.239	-18.119	4.420	0.565	-0.295	-0.164
7.537	3.239	-18.119	4.432	0.582	-0.311	-0.172
7.539	3.227	-18.125	4.432	0.573	-0.303	-0.172
7.542	3.227	-18.125	4.451	0.573	-0.303	-0.180
7.544	3.227	-18.113	4.457	0.573	-0.303	-0.164
7.546	3.209	-18.113	4.457	0.582	-0.311	-0.164
7.549	3.215	-18.107	4.481	0.582	-0.303	-0.164
7.551	3.209	-18.107	4.487	0.582	-0.303	-0.172
7.553	3.209	-18.107	4.499	0.582	-0.295	-0.180
7.555	3.202	-18.113	4.499	0.582	-0.303	-0.180
7.558	3.190	-18.113	4.505	0.573	-0.303	-0.164
7.560	3.190	-18.113	4.505	0.573	-0.303	-0.156
7.562	3.178	-18.094	4.518	0.573	-0.295	-0.172
7.565	3.178	-18.113	4.536	0.573	-0.303	-0.164
7.567	3.184	-18.100	4.542	0.565	-0.311	-0.172
7.569	3.160	-18.100	4.560	0.573	-0.303	-0.180
7.572	3.166	-18.100	4.566	0.565	-0.303	-0.164
7.574	3.166	-18.094	4.560	0.573	-0.311	-0.164
7.576	3.154	-18.100	4.578	0.573	-0.311	-0.172
7.578	3.148	-18.100	4.584	0.582	-0.303	-0.172
7.581	3.154	-18.094	4.603	0.582	-0.303	-0.172
7.583	3.142	-18.082	4.603	0.565	-0.319	-0.164
7.585	3.148	-18.094	4.609	0.565	-0.303	-0.147
7.588	3.142	-18.094	4.627	0.582	-0.303	-0.164
7.590	3.142	-18.100	4.627	0.582	-0.295	-0.172
7.592	3.123	-18.088	4.627	0.573	-0.311	-0.172
7.595	3.123	-18.094	4.639	0.582	-0.311	-0.172
7.597	3.123	-18.082	4.651	0.573	-0.303	-0.172
7.599	3.111	-18.088	4.658	0.573	-0.311	-0.164
7.601	3.117	-18.088	4.664	0.573	-0.319	-0.156
7.604	3.099	-18.088	4.682	0.565	-0.311	-0.164
7.606	3.099	-18.076	4.682	0.573	-0.311	-0.164
7.608	3.099	-18.082	4.694	0.573	-0.319	-0.156
7.611	3.099	-18.082	4.706	0.582	-0.311	-0.156
7.613	3.087	-18.070	4.712	0.573	-0.303	-0.156
7.615	3.068	-18.076	4.712	0.582	-0.303	-0.164
7.618	3.081	-18.076	4.737	0.573	-0.311	-0.172
7.620	3.075	-18.076	4.737	0.573	-0.311	-0.164
7.622	3.068	-18.076	4.743	0.582	-0.319	-0.156
7.624	3.062	-18.076	4.743	0.573	-0.303	-0.164
7.627	3.062	-18.064	4.749	0.573	-0.328	-0.156
7.629	3.056	-18.076	4.773	0.565	-0.311	-0.164
7.631	3.050	-18.076	4.767	0.582	-0.319	-0.164
7.634	3.050	-18.070	4.779	0.582	-0.311	-0.172
7.636	3.050	-18.064	4.779	0.573	-0.311	-0.164
7.638	3.044	-18.070	4.798	0.573	-0.311	-0.156
7.641	3.038	-18.064	4.798	0.573	-0.319	-0.156
7.643	3.026	-18.064	4.816	0.582	-0.311	-0.147
7.645	3.026	-18.064	4.822	0.582	-0.319	-0.172
7.647	3.020	-18.058	4.816	0.565	-0.303	-0.156
7.650	3.020	-18.058	4.828	0.582	-0.311	-0.156
7.652	3.008	-18.052	4.840	0.573	-0.328	-0.156
7.654	3.008	-18.052	4.834	0.582	-0.319	-0.164
7.657	3.002	-18.046	4.858	0.582	-0.319	-0.156
7.659	3.002	-18.052	4.865	0.582	-0.328	-0.156
7.661	2.983	-18.052	4.865	0.565	-0.311	-0.164
7.664	2.989	-18.046	4.871	0.573	-0.319	-0.156
7.666	2.983	-18.052	4.883	0.573	-0.328	-0.156
7.668	2.977	-18.052	4.889	0.582	-0.319	-0.164
7.670	2.977	-18.046	4.901	0.573	-0.319	-0.156
7.673	2.959	-18.046	4.907	0.590	-0.311	-0.156
7.675	2.965	-18.046	4.913	0.582	-0.319	-0.147
7.677	2.953	-18.034	4.919	0.573	-0.319	-0.164
7.680	2.947	-18.040	4.932	0.573	-0.319	-0.147
7.682	2.941	-18.040	4.938	0.573	-0.319	-0.156
7.684	2.941	-18.040	4.938	0.573	-0.336	-0.147
7.687	2.941	-18.027	4.956	0.590	-0.328	-0.164
7.689	2.928	-18.040	4.962	0.582	-0.319	-0.147
7.691	2.910	-18.027	4.974	0.573	-0.336	-0.164
7.693	2.916	-18.034	4.974	0.582	-0.319	-0.147
7.696	2.904	-18.034	4.986	0.582	-0.328	-0.156
7.698	2.898	-18.021	5.005	0.565	-0.336	-0.156
7.700	2.904	-18.021	5.005	0.582	-0.328	-0.147
7.703	2.886	-18.015	5.011	0.582	-0.311	-0.139
7.705	2.880	-18.021	5.029	0.590	-0.319	-0.156
7.707	2.868	-18.021	5.041	0.573	-0.319	-0.147
7.710	2.874	-18.021	5.047	0.582	-0.328	-0.147
7.712	2.855	-18.015	5.053	0.582	-0.328	-0.147
7.714	2.849	-18.003	5.059	0.573	-0.328	-0.156
7.716	2.849	-18.009	5.078	0.573	-0.328	-0.147
7.719	2.837	-18.009	5.078	0.582	-0.328	-0.147
7.721	2.831	-18.009	5.084	0.573	-0.328	-0.147
7.723	2.825	-18.015	5.102	0.573	-0.336	-0.147
7.726	2.813	-18.015	5.108	0.582	-0.336	-0.147
7.728	2.813	-18.003	5.126	0.590	-0.328	-0.156
7.730	2.813	-18.003	5.145	0.598	-0.336	-0.147
7.733	2.795	-17.991	5.145	0.582	-0.336	-0.147
7.735	2.782	-17.997	5.151	0.582	-0.319	-0.156
7.737	2.776	-17.991	5.157	0.573	-0.336	-0.147
7.739	2.770	-17.997	5.175	0.590	-0.328	-0.147
7.742	2.758	-17.985	5.181	0.590	-0.328	-0.147
7.744	2.758	-17.985	5.205	0.573	-0.336	-0.156
7.746	2.752	-17.985	5.212	0.573	-0.328	-0.139
7.749	2.740	-17.991	5.218	0.590	-0.336	-0.147
