Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A
61.825	-13.303	11.543	11.300	-1.868	1.949	1.229
61.830	-13.303	11.549	11.300	-1.876	1.966	1.237
61.834	-13.309	11.543	11.306	-1.868	1.966	1.237
61.839	-13.303	11.549	11.300	-1.868	1.966	1.245
61.844	-13.303	11.543	11.306	-1.859	1.966	1.237
61.848	-13.297	11.549	11.300	-1.876	1.974	1.237
61.853	-13.303	11.549	11.300	-1.884	1.974	1.229
61.857	-13.309	11.562	11.306	-1.859	1.974	1.229
61.862	-13.297	11.549	11.300	-1.884	1.966	1.237
61.866	-13.309	11.549	11.306	-1.884	1.974	1.220
61.871	-13.297	11.556	11.306	-1.876	1.966	1.237
61.875	-13.309	11.549	11.300	-1.876	1.966	1.245
61.880	-13.309	11.556	11.306	-1.876	1.966	1.229
61.885	-13.309	11.543	11.306	-1.868	1.966	1.237
61.889	-13.315	11.549	11.306	-1.868	1.974	1.237
61.894	-13.315	11.549	11.300	-1.876	1.966	1.229
61.898	-13.303	11.556	11.312	-1.876	1.966	1.237
61.903	-13.303	11.549	11.306	-1.859	1.958	1.237
61.907	-13.309	11.562	11.300	-1.868	1.966	1.229
61.912	-13.303	11.556	11.306	-1.876	1.974	1.229
61.916	-13.303	11.562	11.312	-1.851	1.966	1.229
61.921	-13.309	11.549	11.312	-1.868	1.949	1.229
61.925	-13.297	11.562	11.312	-1.876	1.958	1.237
61.930	-13.309	11.556	11.306	-1.876	1.949	1.229
61.935	-13.309	11.556	11.306	-1.868	1.958	1.237
61.939	-13.303	11.556	11.312	-1.868	1.941	1.237
61.944	-13.303	11.549	11.312	-1.868	1.966	1.245
61.948	-13.315	11.562	11.312	-1.876	1.958	1.237
61.953	-13.315	11.556	11.312	-1.876	1.949	1.229
61.957	-13.303	11.562	11.318	-1.868	1.958	1.245
61.962	-13.315	11.562	11.300	-1.868	1.949	1.237
61.966	-13.309	11.562	11.318	-1.859	1.949	1.245
61.971	-13.309	11.562	11.306	-1.868	1.949	1.237
61.976	-13.315	11.556	11.312	-1.859	1.949	1.237
61.980	-13.309	11.549	11.318	-1.851	1.949	1.229
61.985	-13.315	11.556	11.312	-1.868	1.949	1.229
61.989	-13.321	11.556	11.312	-1.843	1.949	1.229
61.994	-13.327	11.562	11.312	-1.851	1.949	1.237
61.998	-13.315	11.556	11.312	-1.859	1.958	1.237
62.003	-13.315	11.562	11.312	-1.859	1.949	1.237
62.007	-13.315	11.562	11.312	-1.859	1.949	1.229
62.012	-13.327	11.562	11.318	-1.859	1.958	1.245
62.016	-13.327	11.568	11.318	-1.851	1.966	1.237
62.021	-13.327	11.568	11.318	-1.843	1.949	1.237
62.026	-13.315	11.568	11.324	-1.851	1.958	1.237
62.030	-13.321	11.574	11.318	-1.851	1.958	1.229
62.035	-13.321	11.562	11.330	-1.859	1.958	1.229
62.039	-13.321	11.568	11.318	-1.859	1.949	1.237
62.044	-13.321	11.574	11.324	-1.851	1.966	1.237
62.048	-13.321	11.574	11.312	-1.851	1.949	1.245
62.053	-13.321	11.568	11.330	-1.859	1.958	1.229
62.057	-13.321	11.574	11.324	-1.859	1.966	1.237
62.062	-13.333	11.574	11.324	-1.868	1.958	1.237
62.067	-13.327	11.568	11.324	-1.851	1.958	1.237
62.071	-13.327	11.568	11.330	-1.859	1.958	1.237
62.076	-13.321	11.562	11.324	-1.859	1.958	1.229
62.080	-13.333	11.568	11.324	-1.868	1.958	1.237
62.085	-13.327	11.574	11.324	-1.851	1.966	1.237
62.089	-13.327	11.580	11.330	-1.876	1.966	1.237
62.094	-13.327	11.574	11.318	-1.868	1.966	1.237
62.098	-13.333	11.574	11.330	-1.859	1.958	1.229
62.103	-13.327	11.568	11.330	-1.859	1.966	1.245
62.107	-13.327	11.574	11.330	-1.851	1.966	1.237
62.112	-13.333	11.580	11.324	-1.868	1.958	1.237
62.117	-13.333	11.580	11.330	-1.859	1.966	1.245
62.121	-13.339	11.580	11.330	-1.859	1.966	1.237
62.126	-13.333	11.580	11.330	-1.876	1.966	1.237
62.130	-13.339	11.568	11.330	-1.868	1.966	1.229
62.135	-13.339	11.574	11.336	-1.868	1.974	1.229
62.139	-13.339	11.574	11.342	-1.892	1.974	1.229
62.144	-13.339	11.580	11.336	-1.884	1.966	1.237
62.148	-13.346	11.586	11.336	-1.876	1.974	1.237
62.153	-13.333	11.592	11.342	-1.876	1.966	1.237
62.158	-13.352	11.580	11.336	-1.884	1.966	1.237
62.162	-13.333	11.580	11.336	-1.892	1.974	1.237
62.167	-13.346	11.586	11.342	-1.884	1.974	1.237
62.171	-13.339	11.586	11.342	-1.884	1.982	1.237
62.176	-13.346	11.586	11.330	-1.892	1.982	1.245
62.180	-13.346	11.586	11.330	-1.892	1.974	1.245
62.185	-13.346	11.586	11.330	-1.892	1.982	1.237
62.189	-13.352	11.592	11.336	-1.884	1.974	1.245
62.194	-13.352	11.592	11.330	-1.900	1.982	1.245
62.198	-13.364	11.592	11.336	-1.892	1.982	1.237
62.203	-13.346	11.598	11.336	-1.917	1.990	1.237
62.208	-13.352	11.592	11.342	-1.884	1.974	1.237
62.212	-13.358	11.586	11.342	-1.892	1.990	1.229
62.217	-13.358	11.598	11.349	-1.900	1.999	1.245
62.221	-13.352	11.598	11.355	-1.900	1.990	1.229
62.226	-13.352	11.592	11.342	-1.908	1.990	1.245
62.230	-13.364	11.592	11.349	-1.900	2.007	1.253
62.235	-13.364	11.598	11.342	-1.892	1.999	1.237
62.239	-13.364	11.604	11.342	-1.908	1.999	1.237
62.244	-13.358	11.592	11.355	-1.908	2.007	1.245
62.249	-13.370	11.604	11.361	-1.908	2.015	1.229
62.253	-13.370	11.604	11.355	-1.917	1.999	1.237
62.258	-13.364	11.598	11.349	-1.917	2.015	1.237
62.262	-13.364	11.604	11.355	-1.925	2.007	1.237
62.267	-13.370	11.598	11.349	-1.917	2.015	1.237
62.271	-13.364	11.610	11.355	-1.917	2.015	1.237
62.276	-13.370	11.598	11.355	-1.925	2.015	1.253
62.280	-13.382	11.604	11.361	-1.925	2.015	1.245
62.285	-13.370	11.610	11.349	-1.917	2.023	1.237
62.289	-13.370	11.610	11.367	-1.933	2.015	1.245
62.294	-13.364	11.623	11.355	-1.925	2.023	1.237
62.299	-13.376	11.604	11.361	-1.933	2.031	1.229
62.303	-13.382	11.610	11.349	-1.941	2.031	1.237
62.308	-13.376	11.604	11.355	-1.949	2.023	1.237
62.312	-13.376	11.616	11.355	-1.941	2.031	1.229
62.317	-13.376	11.616	11.361	-1.966	2.040	1.245
62.321	-13.382	11.616	11.361	-1.941	2.048	1.237
62.326	-13.382	11.610	11.355	-1.958	2.023	1.253
62.330	-13.382	11.616	11.361	-1.941	2.040	1.237
62.335	-13.382	11.616	11.361	-1.958	2.031	1.245
62.340	-13.382	11.616	11.361	-1.966	2.040	1.245
62.344	-13.388	11.623	11.367	-1.941	2.048	1.220
62.349	-13.388	11.610	11.367	-1.974	2.040	1.237
62.353	-13.382	11.623	11.367	-1.966	2.048	1.245
62.358	-13.394	11.623	11.361	-1.958	2.040	1.245
62.362	-13.394	11.616	11.373	-1.966	2.048	1.237
62.367	-13.400	11.616	11.373	-1.949	2.040	1.253
62.371	-13.382	11.623	11.367	-1.974	2.031	1.237
62.376	-13.388	11.623	11.367	-1.958	2.048	1.253
62.380	-13.388	11.623	11.367	-1.949	2.040	1.229
62.385	-13.388	11.635	11.367	-1.966	2.040	1.253
62.390	-13.394	11.623	11.367	-1.958	2.048	1.229
62.394	-13.394	11.623	11.373	-1.966	2.048	1.245
62.399	-13.394	11.629	11.373	-1.958	2.056	1.245
62.403	-13.394	11.616	11.367	-1.966	2.056	1.253
62.408	-13.388	11.629	11.361	-1.958	2.048	1.245
62.412	-13.400	11.629	11.361	-1.958	2.056	1.245
62.417	-13.394	11.635	11.367	-1.966	2.056	1.245
62.421	-13.394	11.629	11.373	-1.966	2.048	1.253
62.426	-13.394	11.623	11.373	-1.941	2.064	1.245
62.431	-13.394	11.635	11.379	-1.958	2.056	1.237
62.435	-13.394	11.623	11.379	-1.958	2.056	1.253
62.440	-13.394	11.635	11.379	-1.966	2.048	1.245
62.444	-13.406	11.635	11.379	-1.966	2.064	1.237
62.449	-13.394	11.629	11.373	-1.949	2.056	1.245
62.453	-13.400	11.629	11.373	-1.958	2.048	1.245
62.458	-13.406	11.635	11.385	-1.958	2.040	1.237
62.462	-13.400	11.629	11.379	-1.949	2.056	1.245
62.467	-13.394	11.629	11.373	-1.949	2.056	1.237
62.471	-13.394	11.635	11.379	-1.949	2.056	1.237
62.476	-13.394	11.623	11.373	-1.949	2.048	1.237
62.481	-13.400	11.641	11.373	-1.958	2.040	1.237
62.485	-13.400	11.635	11.379	-1.958	2.048	1.237
62.490	-13.413	11.635	11.379	-1.949	2.048	1.237
62.494	-13.394	11.635	11.379	-1.958	2.040	1.245
62.499	-13.394	11.635	11.379	-1.958	2.048	1.229
62.503	-13.394	11.635	11.379	-1.949	2.048	1.229
62.508	-13.406	11.635	11.379	-1.941	2.048	1.237
62.512	-13.400	11.629	11.391	-1.949	2.040	1.245
62.517	-13.394	11.635	11.385	-1.941	2.040	1.237
62.522	-13.400	11.635	11.379	-1.949	2.040	1.245
62.526	-13.400	11.635	11.373	-1.941	2.040	1.245
62.531	-13.400	11.635	11.385	-1.941	2.031	1.245
62.535	-13.394	11.635	11.391	-1.949	2.048	1.237
62.540	-13.394	11.641	11.385	-1.941	2.048	1.245
62.544	-13.388	11.635	11.385	-1.933	2.031	1.237
62.549	-13.400	11.641	11.385	-1.941	2.031	1.253
62.553	-13.400	11.623	11.385	-1.925	2.031	1.253
62.558	-13.400	11.635	11.385	-1.933	2.031	1.253
62.562	-13.406	11.641	11.379	-1.925	2.031	1.245
62.567	-13.406	11.635	11.379	-1.933	2.031	1.245
62.572	-13.394	11.635	11.391	-1.933	2.023	1.245
62.576	-13.400	11.647	11.391	-1.933	2.023	1.245
62.581	-13.400	11.647	11.391	-1.933	2.023	1.237
62.585	-13.400	11.641	11.385	-1.941	2.023	1.237
62.590	-13.406	11.635	11.391	-1.925	2.015	1.237
62.594	-13.400	11.635	11.391	-1.925	2.023	1.245
62.599	-13.400	11.641	11.391	-1.917	2.015	1.245
62.603	-13.400	11.635	11.385	-1.908	2.023	1.245
62.608	-13.394	11.647	11.391	-1.908	2.023	1.245
62.613	-13.394	11.641	11.391	-1.917	2.023	1.245
62.617	-13.400	11.635	11.397	-1.917	2.023	1.237
62.622	-13.400	11.641	11.391	-1.900	2.015	1.237
62.626	-13.400	11.635	11.397	-1.925	2.015	1.245
62.631	-13.394	11.647	11.391	-1.908	2.007	1.229
62.635	-13.394	11.641	11.391	-1.925	1.999	1.245
62.640	-13.400	11.641	11.391	-1.900	1.999	1.237
62.644	-13.394	11.635	11.391	-1.917	1.990	1.253
62.649	-13.394	11.647	11.391	-1.900	1.982	1.245
62.653	-13.394	11.647	11.391	-1.908	1.990	1.237
62.658	-13.394	11.641	11.391	-1.884	1.999	1.245
62.663	-13.400	11.641	11.391	-1.892	1.990	1.253
62.667	-13.394	11.641	11.403	-1.900	1.990	1.245
62.672	-13.406	11.647	11.391	-1.892	1.974	1.237
62.676	-13.394	11.635	11.391	-1.884	1.982	1.237
62.681	-13.400	11.635	11.391	-1.892	1.982	1.237
62.685	-13.394	11.647	11.391	-1.908	1.974	1.245
62.690	-13.394	11.641	11.391	-1.892	1.974	1.237
62.694	-13.406	11.641	11.397	-1.892	1.974	1.245
62.699	-13.394	11.641	11.391	-1.868	1.974	1.237
62.704	-13.400	11.647	11.391	-1.876	1.974	1.229
62.708	-13.400	11.653	11.397	-1.868	1.974	1.245
62.713	-13.400	11.641	11.397	-1.868	1.974	1.245
62.717	-13.394	11.641	11.391	-1.876	1.966	1.245
62.722	-13.406	11.635	11.397	-1.868	1.966	1.245
62.726	-13.406	11.647	11.397	-1.876	1.974	1.245
62.731	-13.394	11.635	11.403	-1.851	1.949	1.245
62.735	-13.400	11.653	11.397	-1.859	1.958	1.245
62.740	-13.394	11.653	11.391	-1.851	1.949	1.245
62.744	-13.394	11.653	11.403	-1.876	1.958	1.237
62.749	-13.394	11.641	11.397	-1.835	1.949	1.253
62.754	-13.400	11.641	11.403	-1.851	1.958	1.245
62.758	-13.394	11.641	11.409	-1.868	1.949	1.245
62.763	-13.394	11.641	11.403	-1.851	1.941	1.237
62.767	-13.400	11.641	11.397	-1.851	1.941	1.253
62.772	-13.400	11.647	11.403	-1.851	1.941	1.245
62.776	-13.388	11.635	11.403	-1.843	1.941	1.253
62.781	-13.388	11.647	11.403	-1.851	1.941	1.253
62.785	-13.388	11.647	11.403	-1.827	1.917	1.237
62.790	-13.400	11.647	11.409	-1.843	1.933	1.237
62.795	-13.394	11.647	11.397	-1.835	1.933	1.245
62.799	-13.394	11.647	11.403	-1.827	1.941	1.253
62.804	-13.382	11.641	11.403	-1.835	1.941	1.237
62.808	-13.394	11.647	11.397	-1.827	1.917	1.253
62.813	-13.394	11.641	11.409	-1.835	1.925	1.245
62.817	-13.388	11.635	11.409	-1.810	1.917	1.245
62.822	-13.400	11.647	11.403	-1.827	1.925	1.237
62.826	-13.388	11.647	11.403	-1.835	1.908	1.261
62.831	-13.388	11.647	11.403	-1.810	1.908	1.237
62.835	-13.388	11.641	11.403	-1.810	1.908	1.253
62.840	-13.394	11.641	11.403	-1.818	1.908	1.245
62.845	-13.394	11.641	11.409	-1.810	1.908	1.245
62.849	-13.388	11.647	11.409	-1.810	1.917	1.253
62.854	-13.388	11.635	11.397	-1.802	1.900	1.253
62.858	-13.388	11.641	11.409	-1.810	1.892	1.253
62.863	-13.382	11.647	11.409	-1.818	1.900	1.245
62.867	-13.388	11.641	11.403	-1.818	1.900	1.253
62.872	-13.388	11.647	11.409	-1.810	1.900	1.253
62.876	-13.388	11.647	11.409	-1.802	1.900	1.245
62.881	-13.400	11.647	11.409	-1.786	1.892	1.237
62.886	-13.394	11.653	11.409	-1.794	1.892	1.237
62.890	-13.388	11.647	11.403	-1.786	1.892	1.253
62.895	-13.388	11.647	11.403	-1.777	1.892	1.245
62.899	-13.388	11.647	11.403	-1.777	1.900	1.245
62.904	-13.388	11.647	11.409	-1.794	1.876	1.245
62.908	-13.388	11.647	11.403	-1.794	1.876	1.253
62.913	-13.388	11.647	11.403	-1.786	1.868	1.245
62.917	-13.394	11.653	11.409	-1.818	1.884	1.253
62.922	-13.388	11.641	11.409	-1.777	1.868	1.245
62.926	-13.394	11.647	11.409	-1.777	1.868	1.245
62.931	-13.388	11.647	11.403	-1.769	1.868	1.245
62.936	-13.388	11.647	11.403	-1.769	1.868	1.237
62.940	-13.382	11.641	11.409	-1.769	1.876	1.245
62.945	-13.388	11.641	11.409	-1.769	1.851	1.245
62.949	-13.382	11.647	11.416	-1.753	1.859	1.245
62.954	-13.382	11.647	11.409	-1.761	1.851	1.245
62.958	-13.376	11.641	11.409	-1.769	1.851	1.245
62.963	-13.388	11.647	11.409	-1.769	1.843	1.245
62.967	-13.388	11.647	11.416	-1.753	1.859	1.253
62.972	-13.382	11.641	11.416	-1.753	1.843	1.237
62.977	-13.376	11.647	11.409	-1.753	1.843	1.253
62.981	-13.382	11.635	11.409	-1.736	1.843	1.245
62.986	-13.382	11.647	11.416	-1.745	1.835	1.245
62.990	-13.382	11.647	11.409	-1.745	1.843	1.245
62.995	-13.382	11.653	11.416	-1.728	1.835	1.237
62.999	-13.376	11.641	11.416	-1.753	1.827	1.245
63.004	-13.382	11.647	11.409	-1.736	1.827	1.253
63.008	-13.382	11.647	11.403	-1.728	1.818	1.245
63.013	-13.382	11.647	11.416	-1.736	1.818	1.253
63.017	-13.370	11.647	11.403	-1.736	1.818	1.253
63.022	-13.376	11.641	11.409	-1.712	1.810	1.245
63.027	-13.376	11.641	11.416	-1.712	1.810	1.253
63.031	-13.376	11.641	11.409	-1.712	1.827	1.237
63.036	-13.382	11.653	11.409	-1.728	1.810	1.245
63.040	-13.376	11.647	11.409	-1.712	1.810	1.245
63.045	-13.376	11.647	11.409	-1.704	1.802	1.261
63.049	-13.376	11.635	11.422	-1.696	1.794	1.245
63.054	-13.382	11.647	11.403	-1.696	1.794	1.253
63.058	-13.370	11.647	11.416	-1.696	1.802	1.245
63.063	-13.370	11.647	11.416	-1.696	1.794	1.245
63.068	-13.364	11.653	11.409	-1.704	1.794	1.245
63.072	-13.376	11.641	11.416	-1.687	1.794	1.245
63.077	-13.364	11.653	11.416	-1.671	1.794	1.245
63.081	-13.370	11.641	11.416	-1.696	1.769	1.253
63.086	-13.370	11.641	11.409	-1.687	1.777	1.237
63.090	-13.370	11.635	11.422	-1.679	1.777	1.245
63.095	-13.370	11.641	11.428	-1.679	1.761	1.237
63.099	-13.370	11.641	11.416	-1.663	1.769	1.245
63.104	-13.364	11.641	11.422	-1.671	1.769	1.245
63.108	-13.370	11.641	11.409	-1.671	1.761	1.237
63.113	-13.376	11.635	11.416	-1.663	1.745	1.245
63.118	-13.370	11.647	11.416	-1.671	1.745	1.229
63.122	-13.364	11.641	11.409	-1.655	1.745	1.245
63.127	-13.364	11.653	11.416	-1.646	1.753	1.253
63.131	-13.364	11.635	11.403	-1.663	1.736	1.245
63.136	-13.364	11.635	11.416	-1.655	1.736	1.253
63.140	-13.358	11.641	11.403	-1.638	1.720	1.245
63.145	-13.364	11.641	11.409	-1.646	1.728	1.237
63.149	-13.358	11.641	11.409	-1.646	1.728	1.245
63.154	-13.358	11.635	11.416	-1.638	1.728	1.253
63.159	-13.352	11.635	11.409	-1.630	1.720	1.245
63.163	-13.352	11.635	11.409	-1.622	1.720	1.253
63.168	-13.352	11.635	11.409	-1.638	1.704	1.245
63.172	-13.352	11.641	11.416	-1.605	1.712	1.245
63.177	-13.352	11.629	11.409	-1.614	1.712	1.237
63.181	-13.352	11.629	11.416	-1.589	1.704	1.245
63.186	-13.339	11.623	11.416	-1.589	1.696	1.253
63.190	-13.346	11.635	11.409	-1.605	1.696	1.245
63.195	-13.346	11.629	11.409	-1.589	1.679	1.253
63.199	-13.346	11.635	11.409	-1.589	1.679	1.261
63.204	-13.333	11.629	11.403	-1.573	1.671	1.253
63.209	-13.339	11.629	11.416	-1.573	1.663	1.245
63.213	-13.346	11.629	11.416	-1.564	1.663	1.245
63.218	-13.333	11.635	11.416	-1.548	1.655	1.245
63.222	-13.333	11.623	11.409	-1.564	1.663	1.245
63.227	-13.333	11.629	11.403	-1.548	1.655	1.237
63.231	-13.339	11.635	11.403	-1.540	1.646	1.245
63.236	-13.327	11.623	11.403	-1.540	1.638	1.237
63.240	-13.327	11.635	11.409	-1.524	1.638	1.245
63.245	-13.321	11.616	11.416	-1.524	1.622	1.253
63.250	-13.327	11.616	11.409	-1.515	1.622	1.245
63.254	-13.339	11.616	11.403	-1.515	1.630	1.245
63.259	-13.327	11.616	11.403	-1.507	1.605	1.245
63.263	-13.315	11.610	11.403	-1.515	1.614	1.245
63.268	-13.327	11.610	11.397	-1.499	1.605	1.245
63.272	-13.321	11.616	11.409	-1.491	1.597	1.237
63.277	-13.315	11.610	11.403	-1.491	1.581	1.237
63.281	-13.321	11.610	11.403	-1.491	1.581	1.253
63.286	-13.315	11.610	11.403	-1.466	1.573	1.245
63.290	-13.303	11.616	11.397	-1.466	1.564	1.245
63.295	-13.315	11.604	11.403	-1.474	1.556	1.245
63.300	-13.309	11.610	11.403	-1.450	1.564	1.245
63.304	-13.303	11.610	11.409	-1.433	1.548	1.245
63.309	-13.303	11.610	11.403	-1.458	1.540	1.253
63.313	-13.303	11.610	11.397	-1.417	1.532	1.245
63.318	-13.297	11.598	11.397	-1.417	1.532	1.253
63.322	-13.291	11.604	11.403	-1.417	1.515	1.253
63.327	-13.285	11.592	11.391	-1.417	1.507	1.237
63.331	-13.285	11.598	11.391	-1.401	1.507	1.237
63.336	-13.291	11.598	11.397	-1.401	1.483	1.261
63.341	-13.285	11.592	11.397	-1.384	1.483	1.245
63.345	-13.272	11.586	11.391	-1.376	1.474	1.253
63.350	-13.266	11.592	11.391	-1.352	1.466	1.245
63.354	-13.272	11.592	11.391	-1.360	1.466	1.245
63.359	-13.272	11.586	11.391	-1.360	1.433	1.237
63.363	-13.266	11.598	11.385	-1.352	1.442	1.245
63.368	-13.254	11.586	11.397	-1.335	1.433	1.237
63.372	-13.266	11.580	11.385	-1.311	1.417	1.245
63.377	-13.254	11.586	11.379	-1.302	1.409	1.245
63.381	-13.260	11.586	11.379	-1.302	1.401	1.245
63.386	-13.248	11.580	11.379	-1.294	1.392	1.237
63.391	-13.242	11.574	11.385	-1.286	1.384	1.245
63.395	-13.242	11.580	11.379	-1.278	1.360	1.245
63.400	-13.242	11.574	11.379	-1.253	1.360	1.245
63.404	-13.230	11.574	11.385	-1.261	1.343	1.237
63.409	-13.236	11.574	11.385	-1.229	1.335	1.245
63.413	-13.236	11.568	11.379	-1.212	1.327	1.245
63.418	-13.230	11.568	11.379	-1.196	1.311	1.245
63.422	-13.212	11.562	11.373	-1.212	1.311	1.237
63.427	-13.224	11.562	11.379	-1.204	1.294	1.245
63.432	-13.212	11.562	11.373	-1.196	1.286	1.253
63.436	-13.206	11.556	11.379	-1.171	1.270	1.245
63.441	-13.212	11.556	11.367	-1.155	1.261	1.245
63.445	-13.212	11.562	11.373	-1.147	1.261	1.229
63.450	-13.206	11.549	11.367	-1.147	1.245	1.245
63.454	-13.199	11.549	11.373	-1.139	1.229	1.245
63.459	-13.193	11.543	11.373	-1.114	1.220	1.237
63.463	-13.187	11.537	11.373	-1.106	1.204	1.245
63.468	-13.187	11.543	11.361	-1.106	1.196	1.229
63.472	-13.181	11.537	11.367	-1.089	1.188	1.237
63.477	-13.181	11.537	11.367	-1.073	1.171	1.245
63.482	-13.175	11.531	11.355	-1.073	1.155	1.245
63.486	-13.163	11.537	11.361	-1.057	1.139	1.245
63.491	-13.169	11.531	11.361	-1.048	1.130	1.245
63.495	-13.157	11.525	11.367	-1.024	1.130	1.245
63.500	-13.157	11.531	11.355	-1.024	1.114	1.229
63.504	-13.151	11.525	11.361	-1.007	1.089	1.237
63.509	-13.145	11.513	11.355	-0.991	1.089	1.237
63.513	-13.145	11.519	11.349	-0.991	1.065	1.253
63.518	-13.132	11.519	11.349	-0.967	1.057	1.237
63.523	-13.139	11.519	11.349	-0.958	1.048	1.237
63.527	-13.139	11.513	11.349	-0.934	1.048	1.245
63.532	-13.126	11.513	11.355	-0.926	1.032	1.237
63.536	-13.126	11.507	11.342	-0.901	1.016	1.237
63.541	-13.120	11.513	11.342	-0.893	0.999	1.237
63.545	-13.108	11.501	11.349	-0.876	0.983	1.237
63.550	-13.102	11.501	11.349	-0.876	0.975	1.237
63.554	-13.102	11.501	11.336	-0.876	0.958	1.245
63.559	-13.090	11.489	11.336	-0.835	0.958	1.245
63.563	-13.096	11.495	11.342	-0.844	0.934	1.237
63.568	-13.084	11.489	11.336	-0.827	0.909	1.237
63.573	-13.084	11.476	11.336	-0.811	0.917	1.237
63.577	-13.072	11.489	11.336	-0.786	0.901	1.229
63.582	-13.084	11.476	11.342	-0.778	0.876	1.237
63.586	-13.078	11.476	11.330	-0.770	0.868	1.237
63.591	-13.072	11.470	11.330	-0.754	0.860	1.237
63.595	-13.059	11.476	11.324	-0.754	0.852	1.229
63.600	-13.053	11.476	11.324	-0.745	0.827	1.237
63.604	-13.053	11.470	11.324	-0.721	0.811	1.237
63.609	-13.047	11.464	11.318	-0.696	0.795	1.245
63.614	-13.041	11.458	11.318	-0.704	0.803	1.229
63.618	-13.041	11.458	11.312	-0.688	0.770	1.220
63.623	-13.035	11.458	11.318	-0.680	0.770	1.237
63.627	-13.029	11.446	11.318	-0.655	0.762	1.237
63.632	-13.023	11.446	11.318	-0.631	0.745	1.245
63.636	-13.023	11.446	11.306	-0.623	0.729	1.237
63.641	-13.011	11.446	11.312	-0.614	0.713	1.237
63.645	-13.005	11.440	11.300	-0.598	0.704	1.237
63.650	-12.999	11.446	11.306	-0.606	0.696	1.237
63.654	-12.992	11.440	11.306	-0.582	0.696	1.237
63.659	-12.986	11.440	11.306	-0.557	0.680	1.237
63.664	-12.986	11.440	11.306	-0.549	0.663	1.237
63.668	-12.986	11.428	11.306	-0.549	0.655	1.237
63.673	-12.974	11.428	11.300	-0.541	0.639	1.229
63.677	-12.974	11.428	11.300	-0.532	0.631	1.237
63.682	-12.968	11.422	11.288	-0.500	0.614	1.237
63.686	-12.968	11.416	11.300	-0.500	0.598	1.229
63.691	-12.950	11.416	11.300	-0.467	0.598	1.237
63.695	-12.950	11.422	11.288	-0.475	0.582	1.237
63.700	-12.938	11.422	11.294	-0.475	0.565	1.229
63.705	-12.944	11.403	11.288	-0.451	0.549	1.237
63.709	-12.925	11.409	11.288	-0.434	0.532	1.237
63.714	-12.925	11.403	11.282	-0.418	0.516	1.237
63.718	-12.919	11.403	11.288	-0.418	0.516	1.237
63.723	-12.907	11.391	11.282	-0.401	0.500	1.237
63.727	-12.907	11.391	11.276	-0.393	0.491	1.245
63.732	-12.913	11.391	11.282	-0.377	0.475	1.229
63.736	-12.901	11.385	11.276	-0.360	0.475	1.220
63.741	-12.895	11.391	11.276	-0.344	0.459	1.220
63.745	-12.889	11.385	11.276	-0.344	0.451	1.237
63.750	-12.889	11.391	11.276	-0.328	0.434	1.245
63.755	-12.883	11.391	11.269	-0.311	0.426	1.229
63.759	-12.871	11.373	11.269	-0.295	0.410	1.237
63.764	-12.865	11.373	11.263	-0.295	0.401	1.237
63.768	-12.858	11.379	11.269	-0.262	0.401	1.237
63.773	-12.852	11.367	11.269	-0.246	0.377	1.229
63.777	-12.852	11.367	11.263	-0.229	0.377	1.237
63.782	-12.840	11.373	11.263	-0.205	0.360	1.237
63.786	-12.834	11.367	11.257	-0.205	0.352	1.237
63.791	-12.828	11.361	11.257	-0.188	0.352	1.229
63.796	-12.834	11.367	11.257	-0.180	0.336	1.229
63.800	-12.828	11.355	11.251	-0.188	0.319	1.220
63.805	-12.822	11.355	11.251	-0.139	0.319	1.220
63.809	-12.816	11.361	11.251	-0.123	0.311	1.220
63.814	-12.804	11.355	11.245	-0.106	0.295	1.220
63.818	-12.804	11.355	11.245	-0.090	0.295	1.229
63.823	-12.792	11.355	11.245	-0.074	0.287	1.229
63.827	-12.785	11.349	11.245	-0.049	0.278	1.237
63.832	-12.773	11.349	11.251	-0.057	0.278	1.237
63.836	-12.773	11.349	11.245	-0.033	0.278	1.229
63.841	-12.773	11.355	11.251	0.008	0.278	1.220
63.846	-12.761	11.349	11.251	0.008	0.254	1.220
63.850	-12.749	11.349	11.245	0.025	0.262	1.229
63.855	-12.749	11.349	11.251	0.033	0.254	1.237
63.859	-12.737	11.349	11.245	0.057	0.246	1.229
63.864	-12.725	11.342	11.245	0.066	0.254	1.229
63.868	-12.718	11.336	11.239	0.066	0.254	1.229
63.873	-12.712	11.342	11.239	0.098	0.262	1.237
63.877	-12.700	11.342	11.239	0.115	0.254	1.229
63.882	-12.688	11.342	11.239	0.139	0.254	1.229
63.887	-12.670	11.336	11.233	0.139	0.246	1.229
63.891	-12.639	11.342	11.245	0.156	0.254	1.229
63.896	-12.591	11.355	11.233	0.164	0.262	1.229
63.900	-12.262	11.379	11.245	0.147	0.270	1.237
63.905	-11.921	11.373	11.239	0.082	0.295	1.237
63.909	-12.548	11.373	11.245	0.066	0.328	1.220
63.914	-12.414	11.361	11.245	0.066	0.328	1.229
63.918	-12.444	11.367	11.239	0.066	0.344	1.237
63.923	-12.499	11.361	11.245	0.049	0.352	1.229
63.927	-12.493	11.367	11.245	0.057	0.360	1.229
63.932	-12.487	11.355	11.245	0.041	0.369	1.229
63.937	-12.499	11.367	11.245	0.041	0.360	1.237
